price_per_night,timestamp
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
 130,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 191,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 122,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 254,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
 145,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
0,2019-05-04 05:12:01.127764
