platform_name,price_per_night
Hotels.com, 653
Hotels.com, 653
, 653
, 653
, 653
,0
,0
,0
,0
,0
,0
,0
, 653
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 653
, 653
, 653
, 587
, 587
,0
,0
,0
, 587
, 587
,0
,0
,0
,0
,0
,0
,0
,0
, 653
, 653
, 653
,0
, 653
, 653
, 587
,0
,0
,0
, 653
,0
,0
,0
, 554
,0
,0
,0
, 587
,0
,0
,0
, 587
,0
,0
,0
, 653
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
