platform_name,price_per_night
Hotels.com, 687
Hotels.com, 687
, 687
, 687
, 687
,0
,0
,0
,0
,0
,0
,0
, 687
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 687
, 687
, 687
, 654
, 654
,0
,0
,0
, 618
, 618
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 687
, 687
, 687
,0
, 687
, 687
, 610
,0
,0
,0
, 610
,0
,0
,0
, 589
,0
,0
,0
, 654
,0
,0
,0
, 618
,0
,0
,0
, 721
,0
,0
,0
, 610
,0
,0
,0
, 686
,0
,0
,0
, 687
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
