hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Ca' San Polo,http://www.tripadvisor.com/Hotel_Review-g187870-d291696-Reviews-Ca_San_Polo-Venice_Veneto.html,Venedig,,454 ,,2019/04/13,2019/04/14, 134,Hotels.com,11,"Visit hotel website,Free Wifi"
Bellini,http://www.tripadvisor.com/Hotel_Review-g187870-d229053-Reviews-Bellini-Venice_Veneto.html,Venedig,,1832 ,,2019/04/13,2019/04/14, 215,roomsXXL.ch,18,"Free Wifi,Breakfast included"
Arlecchino Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d202687-Reviews-Arlecchino_Hotel-Venice_Veneto.html,Venedig,,1281 ,,2019/04/13,2019/04/14, 153,Booking.com,13,"Visit hotel website,Free Wifi"
Hilton Molino Stucky Venice Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d613798-Reviews-Hilton_Molino_Stucky_Venice_Hotel-Venice_Veneto.html,Venedig,,7987 ,,2019/04/13,2019/04/14, 247,Hotels.com,18,"Visit hotel website,Pool,Restaurant"
Hotel Ca' Dogaressa,http://www.tripadvisor.com/Hotel_Review-g187870-d514340-Reviews-Hotel_Ca_Dogaressa-Venice_Veneto.html,Venedig,,1248 ,,2019/04/13,2019/04/14, 61,Booking.com,12,Free Wifi
Hotel Tiziano,http://www.tripadvisor.com/Hotel_Review-g187870-d506155-Reviews-Hotel_Tiziano-Venice_Veneto.html,Venedig,,658 ,,2019/04/13,2019/04/14, 107,Booking.com,15,"Free Wifi,Breakfast included"
Hotel Moresco,http://www.tripadvisor.com/Hotel_Review-g187870-d3348175-Reviews-Hotel_Moresco-Venice_Veneto.html,Venedig,,2293 ,,2019/04/13,2019/04/14, 175,Booking.com,11,"Visit hotel website,Free Wifi,Breakfast included"
Hotel Montecarlo,http://www.tripadvisor.com/Hotel_Review-g187870-d202708-Reviews-Hotel_Montecarlo-Venice_Veneto.html,Venedig,,1594 ,,2019/04/13,2019/04/14, 294,ab-in-den-urlaub,15,"Free Wifi,Breakfast included"
Hotel Rialto,http://www.tripadvisor.com/Hotel_Review-g187870-d205795-Reviews-Hotel_Rialto-Venice_Veneto.html,Venedig,,2565 ,,2019/04/13,2019/04/14, 138,Booking.com,17,"Free Wifi,Breakfast included"
Starhotels Splendid Venice,http://www.tripadvisor.com/Hotel_Review-g187870-d202694-Reviews-Starhotels_Splendid_Venice-Venice_Veneto.html,Venedig,,3136 ,,2019/04/13,2019/04/14, 211,Hotels.com,16,"Visit hotel website,Free Wifi,Breakfast included"
Hotel Gabrielli,http://www.tripadvisor.com/Hotel_Review-g187870-d202731-Reviews-Hotel_Gabrielli-Venice_Veneto.html,Venedig,,1251 ,,2019/04/13,2019/04/14, 110,Agoda.com,15,"Free Wifi,Breakfast included"
