hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel Park Lane Paris,http://www.tripadvisor.com/Hotel_Review-g187147-d1176843-Reviews-Hotel_Park_Lane_Paris-Paris_Ile_de_France.html,Paris,,294 ,,2019/05/18,2019/05/19, 193,Booking.com,13,"Free Wifi,Room service"
Novotel Paris Centre Gare Montparnasse,http://www.tripadvisor.com/Hotel_Review-g187147-d597573-Reviews-Novotel_Paris_Centre_Gare_Montparnasse-Paris_Ile_de_France.html,Paris,,2247 ,,2019/05/18,2019/05/19, 195,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Hotel La Manufacture,http://www.tripadvisor.com/Hotel_Review-g187147-d197563-Reviews-Hotel_La_Manufacture-Paris_Ile_de_France.html,Paris,,2043 ,,2019/05/18,2019/05/19, 145,Booking.com,12,"Free Wifi,Room service"
Hotel Darcet,http://www.tripadvisor.com/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,Paris,,892 ,,2019/05/18,2019/05/19, 207,Booking.com,9,Free Wifi
Hotel de L'Union,http://www.tripadvisor.com/Hotel_Review-g187147-d8539517-Reviews-Hotel_de_L_Union-Paris_Ile_de_France.html,Paris,,193 ,,2019/05/18,2019/05/19, 99,Booking.com,10,"Free Wifi,Free parking"
Fred Hotel,http://www.tripadvisor.com/Hotel_Review-g187147-d529916-Reviews-Fred_Hotel-Paris_Ile_de_France.html,Paris,,889 ,,2019/05/18,2019/05/19, 132,Booking.com,13,"Free Wifi,Bar/Lounge"
B Montmartre Hotel,http://www.tripadvisor.com/Hotel_Review-g187147-d280083-Reviews-B_Montmartre_Hotel-Paris_Ile_de_France.html,Paris,,1351 ,,2019/05/18,2019/05/19, 232,Booking.com,13,"Free Wifi,Room service,Visit hotel website"
Pullman Paris Tour Eiffel,http://www.tripadvisor.com/Hotel_Review-g187147-d197985-Reviews-Pullman_Paris_Tour_Eiffel-Paris_Ile_de_France.html,Paris,,2955 ,,2019/05/18,2019/05/19, 300,Pullman,15,"Free Wifi,Restaurant,Visit hotel website"
citizenM Paris Gare de Lyon,http://www.tripadvisor.com/Hotel_Review-g187147-d12455412-Reviews-CitizenM_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,Paris,,1660 ,,2019/05/18,2019/05/19, 149,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
Ibis Styles Paris Massena Olympiades,http://www.tripadvisor.com/Hotel_Review-g187147-d197566-Reviews-Ibis_Styles_Paris_Massena_Olympiades-Paris_Ile_de_France.html,Paris,,541 ,,2019/05/18,2019/05/19, 107,Booking.com,13,"Free Wifi,Breakfast included"
Novotel Paris Gare de Lyon,http://www.tripadvisor.com/Hotel_Review-g187147-d197486-Reviews-Novotel_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,Paris,,3335 ,,2019/05/18,2019/05/19, 220,AMOMA,13,"Free Wifi,Pool,Visit hotel website"
Hotel du Printemps,http://www.tripadvisor.com/Hotel_Review-g187147-d501063-Reviews-Hotel_du_Printemps-Paris_Ile_de_France.html,Paris,,1059 ,,2019/05/18,2019/05/19, 111,Expedia.ch,14,"Free Wifi,Bar/Lounge,Visit hotel website"
Novotel Paris Les Halles,http://www.tripadvisor.com/Hotel_Review-g187147-d197424-Reviews-Novotel_Paris_Les_Halles-Paris_Ile_de_France.html,Paris,,4714 ,,2019/05/18,2019/05/19, 287,Trip.com,14,"Free Wifi,Restaurant,Visit hotel website"
Mercure Paris Montmartre Sacre Coeur,http://www.tripadvisor.com/Hotel_Review-g187147-d197567-Reviews-Mercure_Paris_Montmartre_Sacre_Coeur-Paris_Ile_de_France.html,Paris,,2883 ,,2019/05/18,2019/05/19, 152,Booking.com,14,"Free Wifi,Room service,Visit hotel website"
Hotel Eiffel Blomet,http://www.tripadvisor.com/Hotel_Review-g187147-d6395273-Reviews-Hotel_Eiffel_Blomet-Paris_Ile_de_France.html,Paris,,672 ,,2019/05/18,2019/05/19, 203,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
Hotel Marais Home,http://www.tripadvisor.com/Hotel_Review-g187147-d269104-Reviews-Hotel_Marais_Home-Paris_Ile_de_France.html,Paris,,754 ,,2019/05/18,2019/05/19, 227,AMOMA,14,"Free Wifi,Fitness center"
Hotel Cecilia Paris,http://www.tripadvisor.com/Hotel_Review-g187147-d230460-Reviews-Hotel_Cecilia_Paris-Paris_Ile_de_France.html,Paris,,1236 ,,2019/05/18,2019/05/19, 148,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Eiffel Seine,http://www.tripadvisor.com/Hotel_Review-g187147-d572984-Reviews-Hotel_Eiffel_Seine-Paris_Ile_de_France.html,Paris,,2414 ,,2019/05/18,2019/05/19, 194,Expedia.ch,11,"Free Wifi,Bar/Lounge"
Les Piaules,http://www.tripadvisor.com/Hotel_Review-g187147-d8874618-Reviews-Les_Piaules-Paris_Ile_de_France.html,Paris,,323 ,,2019/05/18,2019/05/19, 126,Booking.com,7,"Free Wifi,Restaurant"
Hotel 34B - Astotel,http://www.tripadvisor.com/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,Paris,,2187 ,,2019/05/18,2019/05/19, 177,Booking.com,13,"Free Wifi,Room service,Visit hotel website"
Hotel Scarlett,http://www.tripadvisor.com/Hotel_Review-g187147-d10062231-Reviews-Hotel_Scarlett-Paris_Ile_de_France.html,Paris,,373 ,,2019/05/18,2019/05/19, 173,Booking.com,9,"Free Wifi,Bar/Lounge"
Timhotel Montmartre,http://www.tripadvisor.com/Hotel_Review-g187147-d229623-Reviews-Timhotel_Montmartre-Paris_Ile_de_France.html,Paris,,1319 ,,2019/05/18,2019/05/19, 168,AMOMA,13,Free Wifi
Hotel Felicien by Elegancia,http://www.tripadvisor.com/Hotel_Review-g187147-d4107097-Reviews-Hotel_Felicien_by_Elegancia-Paris_Ile_de_France.html,Paris,,987 ,,2019/05/18,2019/05/19, 247,Expedia.ch,14,"Free Wifi,Pool,Visit hotel website"
Hotel Odessa Montparnasse,http://www.tripadvisor.com/Hotel_Review-g187147-d233780-Reviews-Hotel_Odessa_Montparnasse-Paris_Ile_de_France.html,Paris,,419 ,,2019/05/18,2019/05/19, 132,Booking.com,13,"Free Wifi,Room service,Visit hotel website"
Hotel Excelsior Latin,http://www.tripadvisor.com/Hotel_Review-g187147-d230465-Reviews-Hotel_Excelsior_Latin-Paris_Ile_de_France.html,Paris,,1280 ,,2019/05/18,2019/05/19, 305,Booking.com,9,Free Wifi
Hotel L'interlude,http://www.tripadvisor.com/Hotel_Review-g187147-d236589-Reviews-Hotel_L_interlude-Paris_Ile_de_France.html,Paris,,542 ,,2019/05/18,2019/05/19, 115,Booking.com,14,"Free Wifi,Visit hotel website"
Hotel Virgina,http://www.tripadvisor.com/Hotel_Review-g187147-d528643-Reviews-Hotel_Virgina-Paris_Ile_de_France.html,Paris,,381 ,,2019/05/18,2019/05/19, 107,Expedia.ch,13,"Free Wifi,Bar/Lounge"
Le 10 Bis Hotel,http://www.tripadvisor.com/Hotel_Review-g187147-d10296011-Reviews-Le_10_Bis_Hotel-Paris_Ile_de_France.html,Paris,,593 ,,2019/05/18,2019/05/19, 204,Booking.com,11,"Free Wifi,Bar/Lounge,Visit hotel website"
Hotel des Arts - Montmartre,http://www.tripadvisor.com/Hotel_Review-g187147-d506900-Reviews-Hotel_des_Arts_Montmartre-Paris_Ile_de_France.html,Paris,,3123 ,,2019/05/18,2019/05/19, 209,Booking.com,13,"Free Wifi,Visit hotel website"
Hotel Da Vinci & Spa,http://www.tripadvisor.com/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,Paris,,1018 ,,2019/05/18,2019/05/19, 413,Hotels.com,13,"Free Wifi,Pool,Visit hotel website"
Maison Souquet,http://www.tripadvisor.com/Hotel_Review-g187147-d7182695-Reviews-Maison_Souquet-Paris_Ile_de_France.html,Paris,,868 ,,2019/05/18,2019/05/19, 450,Hotels.com,13,"Free Wifi,Pool,Visit hotel website"
