hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
"The Benson, a Coast Hotel",http://www.tripadvisor.com/Hotel_Review-g52024-d115541-Reviews-The_Benson_a_Coast_Hotel-Portland_Oregon.html,Portland,2019-03-20 17:24:30.332351,2762 ,,2019/04/02,2019/04/04, 145,Hotels.com,12,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn & Suites Portland-Pearl District,http://www.tripadvisor.com/Hotel_Review-g52024-d12511788-Reviews-Hampton_Inn_Suites_Portland_Pearl_District-Portland_Oregon.html,Portland,2019-03-20 17:24:30.333160,422 ,,2019/04/02,2019/04/04, 170,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Kimpton Hotel Monaco Portland,http://www.tripadvisor.com/Hotel_Review-g52024-d102033-Reviews-Kimpton_Hotel_Monaco_Portland-Portland_Oregon.html,Portland,2019-03-20 17:24:30.333893,3465 ,,2019/04/02,2019/04/04, 187,Hotels.com,9,"Free Wifi,Restaurant,Visit hotel website"
"The Benson, a Coast Hotel",http://www.tripadvisor.com/Hotel_Review-g52024-d115541-Reviews-The_Benson_a_Coast_Hotel-Portland_Oregon.html,Portland,2019-03-20 17:24:30.334574,2762 ,,2019/04/02,2019/04/04, 145,Hotels.com,12,"Free Wifi,Restaurant,Visit hotel website"
Clarion Hotel Portland Airport,http://www.tripadvisor.com/Hotel_Review-g52024-d112206-Reviews-Clarion_Hotel_Portland_Airport-Portland_Oregon.html,Portland,2019-03-20 17:24:30.335212,720 ,,2019/04/02,2019/04/04, 125,Booking.com,12,"Free Wifi,Free parking"
Hotel deLuxe,http://www.tripadvisor.com/Hotel_Review-g52024-d112198-Reviews-Hotel_deLuxe-Portland_Oregon.html,Portland,2019-03-20 17:24:30.335882,3011 ,,2019/04/02,2019/04/04, 146,Booking.com,13,"Restaurant,Room service"
"Country Inn & Suites by Radisson, Portland International Airport, OR",http://www.tripadvisor.com/Hotel_Review-g52024-d122281-Reviews-Country_Inn_Suites_by_Radisson_Portland_International_Airport_OR-Portland_Oregon.html,Portland,2019-03-20 17:24:30.336627,1427 ,,2019/04/02,2019/04/04, 108,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Radisson Hotel Portland Airport,http://www.tripadvisor.com/Hotel_Review-g52024-d217667-Reviews-Radisson_Hotel_Portland_Airport-Portland_Oregon.html,Portland,2019-03-20 17:24:30.337565,2349 ,,2019/04/02,2019/04/04, 114,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Sentinel,http://www.tripadvisor.com/Hotel_Review-g52024-d571261-Reviews-Sentinel-Portland_Oregon.html,Portland,2019-03-20 17:24:30.338401,1528 ,,2019/04/02,2019/04/04, 183,Booking.com,11,"Free Wifi,Restaurant"
Inn at Northrup Station,http://www.tripadvisor.com/Hotel_Review-g52024-d240603-Reviews-Inn_at_Northrup_Station-Portland_Oregon.html,Portland,2019-03-20 17:24:30.339315,1257 ,,2019/04/02,2019/04/04, 221,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Canopy by Hilton Portland Pearl District,http://www.tripadvisor.com/Hotel_Review-g52024-d13294894-Reviews-Canopy_by_Hilton_Portland_Pearl_District-Portland_Oregon.html,Portland,2019-03-20 17:24:30.340721,161 ,,2019/04/02,2019/04/04, 211,Hotels.com,7,"Free Wifi,Breakfast included,Visit hotel website"
Best Western Inn At The Meadows,http://www.tripadvisor.com/Hotel_Review-g52024-d74619-Reviews-Best_Western_Inn_At_The_Meadows-Portland_Oregon.html,Portland,2019-03-20 17:24:30.341899,2224 ,,2019/04/02,2019/04/04, 122,Booking.com,14,"Free Wifi,Free parking,Visit hotel website"
Hotel Lucia,http://www.tripadvisor.com/Hotel_Review-g52024-d250254-Reviews-Hotel_Lucia-Portland_Oregon.html,Portland,2019-03-20 17:24:30.343158,1542 ,,2019/04/02,2019/04/04, 176,Booking.com,12,"Free Wifi,Restaurant"
Portland Marriott Downtown Waterfront,http://www.tripadvisor.com/Hotel_Review-g52024-d96128-Reviews-Portland_Marriott_Downtown_Waterfront-Portland_Oregon.html,Portland,2019-03-20 17:24:30.344182,1855 ,,2019/04/02,2019/04/04, 254,Booking.com,11,"Restaurant,Room service,Visit hotel website"
The Society Hotel,http://www.tripadvisor.com/Hotel_Review-g52024-d7740306-Reviews-The_Society_Hotel-Portland_Oregon.html,Portland,2019-03-20 17:24:30.344891,291 ,,2019/04/02,2019/04/04, 88,Booking.com,6,"Free Wifi,Bar/Lounge,Visit hotel website"
Silver Cloud Inn NW Portland,http://www.tripadvisor.com/Hotel_Review-g52024-d112201-Reviews-Silver_Cloud_Inn_NW_Portland-Portland_Oregon.html,Portland,2019-03-20 17:24:30.345721,588 ,,2019/04/02,2019/04/04, 164,Booking.com,0,"Free Wifi,Free parking,Visit hotel website"
Best Western Pony Soldier Inn - Airport,http://www.tripadvisor.com/Hotel_Review-g52024-d74612-Reviews-Best_Western_Pony_Soldier_Inn_Airport-Portland_Oregon.html,Portland,2019-03-20 17:24:30.346894,1203 ,,2019/04/02,2019/04/04, 114,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
