hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
MotorCity Casino Hotel,http://www.tripadvisor.com/Hotel_Review-g42139-d674740-Reviews-MotorCity_Casino_Hotel-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.382717,900 ,,2019/04/02,2019/04/04, 149,Expedia.ch,7,"Free Wifi,Free parking,Visit hotel website"
The El Moore Lodge,http://www.tripadvisor.com/Hotel_Review-g42139-d9977526-Reviews-The_El_Moore_Lodge-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.383997,86 ,,2019/04/02,2019/04/04, 75,Offizielle Seite,0,"Free Wifi,Free parking,Visit hotel website"
Doubletree by Hilton Hotel Detroit-Dearborn,http://www.tripadvisor.com/Hotel_Review-g42139-d95302-Reviews-Doubletree_by_Hilton_Hotel_Detroit_Dearborn-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.385140,1805 ,,2019/04/02,2019/04/04, 149,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
MotorCity Casino Hotel,http://www.tripadvisor.com/Hotel_Review-g42139-d674740-Reviews-MotorCity_Casino_Hotel-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.386173,900 ,,2019/04/02,2019/04/04, 149,Expedia.ch,7,"Free Wifi,Free parking,Visit hotel website"
The Inn on Ferry Street,http://www.tripadvisor.com/Hotel_Review-g42139-d242702-Reviews-The_Inn_on_Ferry_Street-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.387164,732 ,,2019/04/02,2019/04/04, 164,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Trumbull and Porter Hotel Detroit,http://www.tripadvisor.com/Hotel_Review-g42139-d605656-Reviews-Trumbull_and_Porter_Hotel_Detroit-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.388197,329 ,,2019/04/02,2019/04/04, 169,Hotels.com,11,"Free Wifi,Bar/Lounge,Visit hotel website"
The Siren Hotel,http://www.tripadvisor.com/Hotel_Review-g42139-d13417189-Reviews-The_Siren_Hotel-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.389086,292 ,,2019/04/02,2019/04/04, 159,Booking.com,6,"Free Wifi,Bar/Lounge,Visit hotel website"
Greektown Casino Hotel,http://www.tripadvisor.com/Hotel_Review-g42139-d1236680-Reviews-Greektown_Casino_Hotel-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.389787,1231 ,,2019/04/02,2019/04/04, 161,Booking.com,9,"Free Wifi,Free parking"
The Westin Detroit Metropolitan Airport,http://www.tripadvisor.com/Hotel_Review-g42139-d90003-Reviews-The_Westin_Detroit_Metropolitan_Airport-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.390502,1567 ,,2019/04/02,2019/04/04, 355,Booking.com,12,"Pool,Restaurant,Visit hotel website"
Hilton Garden Inn Detroit Downtown,http://www.tripadvisor.com/Hotel_Review-g42139-d288605-Reviews-Hilton_Garden_Inn_Detroit_Downtown-Detroit_Michigan.html,Detroit,2019-03-20 17:23:49.391257,1150 ,,2019/04/02,2019/04/04, 230,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
