hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Greenlake Guest House,http://www.tripadvisor.com/Hotel_Review-g60878-d504522-Reviews-Greenlake_Guest_House-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.065222,620 ,,2019/04/02,2019/04/04, 169,Offizielle Seite,0,"Free Wifi,Free parking"
Mediterranean Inn,http://www.tripadvisor.com/Hotel_Review-g60878-d258824-Reviews-Mediterranean_Inn-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.065953,1809 ,,2019/04/02,2019/04/04, 149,Expedia.ch,10,"Free Wifi,Fitness center,Visit hotel website"
Belltown Inn,http://www.tripadvisor.com/Hotel_Review-g60878-d1101223-Reviews-Belltown_Inn-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.066597,1375 ,,2019/04/02,2019/04/04, 151,Expedia.ch,12,"Free Wifi,Visit hotel website"
The Paramount Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d112429-Reviews-The_Paramount_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.067266,2146 ,,2019/04/02,2019/04/04, 243,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
"The Edgewater, A Noble House Hotel",http://www.tripadvisor.com/Hotel_Review-g60878-d100567-Reviews-The_Edgewater_A_Noble_House_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.067967,4634 ,,2019/04/02,2019/04/04, 299,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Warwick Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d100505-Reviews-Warwick_Seattle-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.068639,2096 ,,2019/04/02,2019/04/04, 214,Hotels.com,14,"Free Wifi,Pool,Visit hotel website"
The Maxwell Hotel - A Staypineapple Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d1723585-Reviews-The_Maxwell_Hotel_A_Staypineapple_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.069396,3293 ,,2019/04/02,2019/04/04, 183,Agoda.com,11,"Free Wifi,Pool,Visit hotel website"
Embassy Suites by Hilton Seattle Downtown Pioneer Square,http://www.tripadvisor.com/Hotel_Review-g60878-d13142954-Reviews-Embassy_Suites_by_Hilton_Seattle_Downtown_Pioneer_Square-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.070120,383 ,,2019/04/02,2019/04/04, 368,Agoda.com,8,"Free Wifi,Breakfast included,Visit hotel website"
Hyatt At Olive 8,http://www.tripadvisor.com/Hotel_Review-g60878-d1200603-Reviews-Hyatt_At_Olive_8-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.070961,2910 ,,2019/04/02,2019/04/04, 483,Hotels.com,13,"Free Wifi,Pool,Visit hotel website"
Silver Cloud Inn - Seattle Lake Union,http://www.tripadvisor.com/Hotel_Review-g60878-d123022-Reviews-Silver_Cloud_Inn_Seattle_Lake_Union-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.071736,1686 ,,2019/04/02,2019/04/04, 174,Booking.com,5,"Free Wifi,Breakfast included,Visit hotel website"
Motif Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d275251-Reviews-Motif_Seattle-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.072653,1242 ,,2019/04/02,2019/04/04, 295,Hotels.com,13,"Restaurant,Room service,Visit hotel website"
The Fairmont Olympic Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d281828-Reviews-The_Fairmont_Olympic_Seattle-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.073527,3594 ,,2019/04/02,2019/04/04, 351,Booking.com,13,"Pool,Restaurant,Visit hotel website"
Hotel Andra,http://www.tripadvisor.com/Hotel_Review-g60878-d100565-Reviews-Hotel_Andra-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.074384,2252 ,,2019/04/02,2019/04/04, 272,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Grand Hyatt Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d224783-Reviews-Grand_Hyatt_Seattle-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.075207,3706 ,,2019/04/02,2019/04/04, 419,Expedia.ch,12,"Free Wifi,Restaurant,Visit hotel website"
Georgetown Inn,http://www.tripadvisor.com/Hotel_Review-g60878-d123037-Reviews-Georgetown_Inn-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.075925,605 ,,2019/04/02,2019/04/04, 129,ebookers.ch,8,"Free Wifi,Free parking"
Mayflower Park Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d100542-Reviews-Mayflower_Park_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.076767,2609 ,,2019/04/02,2019/04/04, 244,Expedia.ch,12,"Free Wifi,Restaurant,Visit hotel website"
Thompson Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d10031096-Reviews-Thompson_Seattle-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.077608,1312 ,,2019/04/02,2019/04/04, 292,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Watertown Hotel - A Staypineapple Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d252350-Reviews-Watertown_Hotel_A_Staypineapple_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.079020,1415 ,,2019/04/02,2019/04/04, 182,Booking.com,9,"Free Wifi,Restaurant,Visit hotel website"
The Grove West Seattle Inn,http://www.tripadvisor.com/Hotel_Review-g60878-d224865-Reviews-The_Grove_West_Seattle_Inn-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.079987,361 ,,2019/04/02,2019/04/04, 119,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Ace Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d100509-Reviews-Ace_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.080794,485 ,,2019/04/02,2019/04/04, 139,Booking.com,5,"Free Wifi,Breakfast included"
Kimpton Hotel Vintage Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d100585-Reviews-Kimpton_Hotel_Vintage_Seattle-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.081631,1939 ,,2019/04/02,2019/04/04, 323,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Pioneer Square Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d72572-Reviews-Best_Western_Plus_Pioneer_Square_Hotel-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.082368,1749 ,,2019/04/02,2019/04/04, 179,Hotels.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Max,http://www.tripadvisor.com/Hotel_Review-g60878-d100587-Reviews-Hotel_Max-Seattle_Washington.html,Seattle,2019-03-20 17:24:15.083006,2562 ,,2019/04/02,2019/04/04, 243,Booking.com,13,"Free Wifi,Restaurant"
