hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Embassy Suites by Hilton Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d10478311-Reviews-Embassy_Suites_by_Hilton_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.282246,613 ,,2019/04/02,2019/04/04,CHF 212,EmbassySuites.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Radisson Blu Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d90394-Reviews-Radisson_Blu_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.283709,2076 ,,2019/04/02,2019/04/04,CHF 326,Elvoline,14,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus The Normandy Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g43323-d77006-Reviews-Best_Western_Plus_The_Normandy_Inn_Suites-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.284893,1523 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
The Grand Hotel Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d217852-Reviews-The_Grand_Hotel_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.286037,1216 ,,2019/04/02,2019/04/04,CHF 329,Booking.com,10,"Pool,Restaurant,Visit hotel website"
Hilton Garden Inn Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d1218809-Reviews-Hilton_Garden_Inn_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.287121,1585 ,,2019/04/02,2019/04/04,CHF 153,roomsXXL.ch,13,"Free Wifi,Pool,Visit hotel website"
University Inn,http://www.tripadvisor.com/Hotel_Review-g43323-d1199863-Reviews-University_Inn-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.288137,374 ,,2019/04/02,2019/04/04,CHF 88,Booking.com,9,"Free Wifi,Free parking"
W Minneapolis - The Foshay,http://www.tripadvisor.com/Hotel_Review-g43323-d1048655-Reviews-W_Minneapolis_The_Foshay-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.289222,1406 ,,2019/04/02,2019/04/04,CHF 369,Hotels.com,13,"Restaurant,Bar/Lounge,Visit hotel website"
Hyatt Place Minneapolis/Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d90375-Reviews-Hyatt_Place_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.290017,995 ,,2019/04/02,2019/04/04,CHF 158,roomsXXL.ch,8,"Free Wifi,Pool"
Hampton Inn and Suites Minneapolis University Area,http://www.tripadvisor.com/Hotel_Review-g43323-d10721540-Reviews-Hampton_Inn_and_Suites_Minneapolis_University_Area-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.290743,470 ,,2019/04/02,2019/04/04,CHF 129,Expedia.ch,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Minneapolis Downtown (Convention Center),http://www.tripadvisor.com/Hotel_Review-g43323-d123403-Reviews-Holiday_Inn_Express_Minneapolis_Downtown_Convention_Center-Minneapolis_Minnesota.html,Minneapolis,2019-03-20 16:51:23.291575,284 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
