hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Vee Quiva Hotel & Casino,http://www.tripadvisor.com/Hotel_Review-g31310-d4499023-Reviews-Vee_Quiva_Hotel_Casino-Phoenix_Arizona.html,Phoenix,177 ,,2019/04/02,2019/04/04,CHF 100,Agoda.com,7,"Free Wifi,Free parking,Visit hotel website"
GreenTree Inn & Suites Phoenix Sky Harbor,http://www.tripadvisor.com/Hotel_Review-g31310-d115483-Reviews-GreenTree_Inn_Suites_Phoenix_Sky_Harbor-Phoenix_Arizona.html,Phoenix,952 ,,2019/04/02,2019/04/04,CHF 146,Hotels.com,11,"Free Wifi,Free parking"
Drury Inn & Suites Phoenix Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d73923-Reviews-Drury_Inn_Suites_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,821 ,,2019/04/02,2019/04/04,CHF 170,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
The Clarendon Hotel and Spa,http://www.tripadvisor.com/Hotel_Review-g31310-d266322-Reviews-The_Clarendon_Hotel_and_Spa-Phoenix_Arizona.html,Phoenix,1493 ,,2019/04/02,2019/04/04,CHF 183,Hotels.com,9,"Free Wifi,Pool"
SureStay Hotel by Best Western Phoenix Downtown,http://www.tripadvisor.com/Hotel_Review-g31310-d816807-Reviews-SureStay_Hotel_by_Best_Western_Phoenix_Downtown-Phoenix_Arizona.html,Phoenix,851 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Phoenix Airport, AZ",http://www.tripadvisor.com/Hotel_Review-g31310-d74583-Reviews-Country_Inn_Suites_by_Radisson_Phoenix_Airport_AZ-Phoenix_Arizona.html,Phoenix,543 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Phoenix Chandler,http://www.tripadvisor.com/Hotel_Review-g31310-d74927-Reviews-La_Quinta_Inn_Suites_Phoenix_Chandler-Phoenix_Arizona.html,Phoenix,593 ,,2019/04/02,2019/04/04,CHF 107,Hotels.com,10,"Free Wifi,Free parking"
La Quinta Inn & Suites Phoenix I-10 West,http://www.tripadvisor.com/Hotel_Review-g31310-d634649-Reviews-La_Quinta_Inn_Suites_Phoenix_I_10_West-Phoenix_Arizona.html,Phoenix,640 ,,2019/04/02,2019/04/04,CHF 94,Booking.com,9,"Free Wifi,Free parking"
DoubleTree by Hilton Phoenix North,http://www.tripadvisor.com/Hotel_Review-g31310-d218100-Reviews-DoubleTree_by_Hilton_Phoenix_North-Phoenix_Arizona.html,Phoenix,618 ,,2019/04/02,2019/04/04,CHF 160,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Hotel & Suites Phoenix Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d1657449-Reviews-Holiday_Inn_Hotel_Suites_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,400 ,,2019/04/02,2019/04/04,CHF 149,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Phoenix Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d73821-Reviews-Hilton_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,1675 ,,2019/04/02,2019/04/04,CHF 229,Hotels.com,12,"Free parking,Pool,Visit hotel website"
Drury Inn & Suites Phoenix Happy Valley,http://www.tripadvisor.com/Hotel_Review-g31310-d1605022-Reviews-Drury_Inn_Suites_Phoenix_Happy_Valley-Phoenix_Arizona.html,Phoenix,511 ,,2019/04/02,2019/04/04,CHF 160,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Phoenix/Anthem,http://www.tripadvisor.com/Hotel_Review-g31310-d225578-Reviews-Hampton_Inn_Phoenix_Anthem-Phoenix_Arizona.html,Phoenix,642 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Phoenix Airport North,http://www.tripadvisor.com/Hotel_Review-g31310-d1176581-Reviews-Hilton_Garden_Inn_Phoenix_Airport_North-Phoenix_Arizona.html,Phoenix,1218 ,,2019/04/02,2019/04/04,CHF 210,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Phoenix North/Happy Valley,http://www.tripadvisor.com/Hotel_Review-g31310-d1200121-Reviews-Hampton_Inn_Suites_Phoenix_North_Happy_Valley-Phoenix_Arizona.html,Phoenix,1014 ,,2019/04/02,2019/04/04,CHF 174,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Phoenix-Airport North,http://www.tripadvisor.com/Hotel_Review-g31310-d119356-Reviews-Hampton_Inn_Phoenix_Airport_North-Phoenix_Arizona.html,Phoenix,1017 ,,2019/04/02,2019/04/04,CHF 187,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Phoenix-Midtown-Downtown Area,http://www.tripadvisor.com/Hotel_Review-g31310-d73810-Reviews-Hampton_Inn_Phoenix_Midtown_Downtown_Area-Phoenix_Arizona.html,Phoenix,741 ,,2019/04/02,2019/04/04,CHF 246,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Phoenix Downtown,http://www.tripadvisor.com/Hotel_Review-g31310-d223273-Reviews-Holiday_Inn_Express_Phoenix_Downtown-Phoenix_Arizona.html,Phoenix,219 ,,2019/04/02,2019/04/04,CHF 299,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
