hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Artmore Hotel,http://www.tripadvisor.com/Hotel_Review-g60898-d86130-Reviews-Artmore_Hotel-Atlanta_Georgia.html,Atlanta,1973 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant"
Drury Inn & Suites Atlanta Airport,http://www.tripadvisor.com/Hotel_Review-g60898-d89629-Reviews-Drury_Inn_Suites_Atlanta_Airport-Atlanta_Georgia.html,Atlanta,671 ,,2019/04/02,2019/04/04,,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Atlanta - Northlake,http://www.tripadvisor.com/Hotel_Review-g60898-d86182-Reviews-Hampton_Inn_Atlanta_Northlake-Atlanta_Georgia.html,Atlanta,962 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Atlanta Midtown,http://www.tripadvisor.com/Hotel_Review-g60898-d3572389-Reviews-Hilton_Garden_Inn_Atlanta_Midtown-Atlanta_Georgia.html,Atlanta,850 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
Hilton Garden Inn Atlanta NW/Wildwood,http://www.tripadvisor.com/Hotel_Review-g60898-d514475-Reviews-Hilton_Garden_Inn_Atlanta_NW_Wildwood-Atlanta_Georgia.html,Atlanta,657 ,,2019/04/02,2019/04/04,,ebookers.ch,9,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Atlanta Ballpark/Galleria,http://www.tripadvisor.com/Hotel_Review-g60898-d89380-Reviews-La_Quinta_Inn_Suites_Atlanta_Ballpark_Galleria-Atlanta_Georgia.html,Atlanta,716 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Hilton Garden Inn Atlanta Downtown,http://www.tripadvisor.com/Hotel_Review-g60898-d673799-Reviews-Hilton_Garden_Inn_Atlanta_Downtown-Atlanta_Georgia.html,Atlanta,1916 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
The St. Regis Atlanta,http://www.tripadvisor.com/Hotel_Review-g60898-d1231097-Reviews-The_St_Regis_Atlanta-Atlanta_Georgia.html,Atlanta,1000 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Hotel Indigo Atlanta Downtown,http://www.tripadvisor.com/Hotel_Review-g60898-d9600353-Reviews-Hotel_Indigo_Atlanta_Downtown-Atlanta_Georgia.html,Atlanta,324 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
HYATT house Atlanta/Downtown,http://www.tripadvisor.com/Hotel_Review-g60898-d7790199-Reviews-HYATT_house_Atlanta_Downtown-Atlanta_Georgia.html,Atlanta,879 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn Atlanta - Cumberland Mall / NW,http://www.tripadvisor.com/Hotel_Review-g60898-d89429-Reviews-Hampton_Inn_Atlanta_Cumberland_Mall_NW-Atlanta_Georgia.html,Atlanta,706 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
JW Marriott Atlanta Buckhead,http://www.tripadvisor.com/Hotel_Review-g60898-d114380-Reviews-JW_Marriott_Atlanta_Buckhead-Atlanta_Georgia.html,Atlanta,1241 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Hotel Clermont,http://www.tripadvisor.com/Hotel_Review-g60898-d13144637-Reviews-Hotel_Clermont-Atlanta_Georgia.html,Atlanta,157 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Restaurant,Visit hotel website"
The American Hotel Atlanta Downtown - A DoubleTree by Hilton,http://www.tripadvisor.com/Hotel_Review-g60898-d111374-Reviews-The_American_Hotel_Atlanta_Downtown_A_DoubleTree_by_Hilton-Atlanta_Georgia.html,Atlanta,357 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Pool,Restaurant,Visit hotel website"
Embassy Suites by Hilton Atlanta - Galleria,http://www.tripadvisor.com/Hotel_Review-g60898-d86171-Reviews-Embassy_Suites_by_Hilton_Atlanta_Galleria-Atlanta_Georgia.html,Atlanta,1492 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
Renaissance Atlanta Midtown Hotel,http://www.tripadvisor.com/Hotel_Review-g60898-d1383229-Reviews-Renaissance_Atlanta_Midtown_Hotel-Atlanta_Georgia.html,Atlanta,1306 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Restaurant,Room service,Visit hotel website"
Hampton Inn Atlanta-Georgia Tech-Downtown,http://www.tripadvisor.com/Hotel_Review-g60898-d737413-Reviews-Hampton_Inn_Atlanta_Georgia_Tech_Downtown-Atlanta_Georgia.html,Atlanta,939 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
