hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel 340,http://www.tripadvisor.com/Hotel_Review-g43501-d1639328-Reviews-Hotel_340-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.299356,568 ,,2019/04/02,2019/04/04,CHF 171,Expedia.ch,7,"Free Wifi,Breakfast included"
The Saint Paul Hotel,http://www.tripadvisor.com/Hotel_Review-g43501-d90518-Reviews-The_Saint_Paul_Hotel-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.300079,838 ,,2019/04/02,2019/04/04,CHF 374,Hotels.com,8,"Free Wifi,Restaurant,Visit hotel website"
Hyatt Place St Paul / Downtown,http://www.tripadvisor.com/Hotel_Review-g43501-d10237896-Reviews-Hyatt_Place_St_Paul_Downtown-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.300785,532 ,,2019/04/02,2019/04/04,CHF 206,Booking.com,8,"Free Wifi,Pool,Visit hotel website"
InterContinental Saint Paul Riverfront,http://www.tripadvisor.com/Hotel_Review-g43501-d90510-Reviews-InterContinental_Saint_Paul_Riverfront-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.301425,360 ,,2019/04/02,2019/04/04,CHF 162,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn and Suites Downtown St. Paul,http://www.tripadvisor.com/Hotel_Review-g43501-d10465306-Reviews-Hampton_Inn_and_Suites_Downtown_St_Paul-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.302090,432 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
DoubleTree by Hilton Hotel St Paul Downtown,http://www.tripadvisor.com/Hotel_Review-g43501-d90513-Reviews-DoubleTree_by_Hilton_Hotel_St_Paul_Downtown-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.302752,996 ,,2019/04/02,2019/04/04,CHF 148,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
DoubleTree by Hilton St. Paul East,http://www.tripadvisor.com/Hotel_Review-g43501-d95676-Reviews-DoubleTree_by_Hilton_St_Paul_East-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.303457,72 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Como Park Hotel,http://www.tripadvisor.com/Hotel_Review-g43501-d95680-Reviews-Best_Western_Plus_Como_Park_Hotel-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.304120,680 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Capitol Ridge,http://www.tripadvisor.com/Hotel_Review-g43501-d116048-Reviews-Best_Western_Plus_Capitol_Ridge-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.304785,520 ,,2019/04/02,2019/04/04,CHF 138,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Residence Inn by Marriott St. Paul Downtown,http://www.tripadvisor.com/Hotel_Review-g43501-d15019010-Reviews-Residence_Inn_by_Marriott_St_Paul_Downtown-Saint_Paul_Minnesota.html,St. Paul,2019-03-20 16:52:05.305402,9 ,,2019/04/02,2019/04/04,CHF 199,Booking.com,7,Visit hotel website
