hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Stanton House El Paso,http://www.tripadvisor.com/Hotel_Review-g60768-d13929990-Reviews-Stanton_House_El_Paso-El_Paso_Texas.html,El Paso,4 ,4.5,2019/04/02,2019/04/04,CHF 266,Booking.com,5,Visit hotel website
Comfort Inn & Suites I-10 Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d2351689-Reviews-Comfort_Inn_Suites_I_10_Airport-El_Paso_Texas.html,El Paso,492 ,4.5,2019/04/02,2019/04/04,CHF 103,Booking.com,10,"Free Wifi,Free parking"
Microtel Inn & Suites by Wyndham El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d225033-Reviews-Microtel_Inn_Suites_by_Wyndham_El_Paso_Airport-El_Paso_Texas.html,El Paso,1153 ,4,2019/04/02,2019/04/04,CHF 84,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Chase Suite Hotel El Paso,http://www.tripadvisor.com/Hotel_Review-g60768-d108944-Reviews-Chase_Suite_Hotel_El_Paso-El_Paso_Texas.html,El Paso,466 ,4,2019/04/02,2019/04/04,CHF 93,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Radisson Hotel El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d98821-Reviews-Radisson_Hotel_El_Paso_Airport-El_Paso_Texas.html,El Paso,850 ,4.5,2019/04/02,2019/04/04,CHF 136,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hotel Indigo El Paso Downtown,http://www.tripadvisor.com/Hotel_Review-g60768-d1631049-Reviews-Hotel_Indigo_El_Paso_Downtown-El_Paso_Texas.html,El Paso,441 ,4.5,2019/04/02,2019/04/04,CHF 230,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Staybridge Suites El Paso Airport Area,http://www.tripadvisor.com/Hotel_Review-g60768-d2145772-Reviews-Staybridge_Suites_El_Paso_Airport_Area-El_Paso_Texas.html,El Paso,321 ,4.5,2019/04/02,2019/04/04,CHF 169,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn El Paso West-Sunland Park,http://www.tripadvisor.com/Hotel_Review-g60768-d98810-Reviews-Holiday_Inn_El_Paso_West_Sunland_Park-El_Paso_Texas.html,El Paso,586 ,4,2019/04/02,2019/04/04,CHF 108,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn El Paso/University,http://www.tripadvisor.com/Hotel_Review-g60768-d620239-Reviews-Hilton_Garden_Inn_El_Paso_University-El_Paso_Texas.html,El Paso,771 ,4.5,2019/04/02,2019/04/04,CHF 206,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d11500587-Reviews-Home2_Suites_by_Hilton_El_Paso_Airport-El_Paso_Texas.html,El Paso,321 ,4.5,2019/04/02,2019/04/04,CHF 161,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites El Paso-Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d108945-Reviews-Hampton_Inn_Suites_El_Paso_Airport-El_Paso_Texas.html,El Paso,617 ,4.5,2019/04/02,2019/04/04,CHF 177,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d6467882-Reviews-TownePlace_Suites_El_Paso_Airport-El_Paso_Texas.html,El Paso,160 ,4.5,2019/04/02,2019/04/04,CHF 170,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d225031-Reviews-Hyatt_Place_El_Paso_Airport-El_Paso_Texas.html,El Paso,636 ,4,2019/04/02,2019/04/04,CHF 142,Booking.com,11,"Free Wifi,Free parking"
Holiday Inn El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d652847-Reviews-Holiday_Inn_El_Paso_Airport-El_Paso_Texas.html,El Paso,658 ,4.5,2019/04/02,2019/04/04,CHF 152,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites El Paso/East,http://www.tripadvisor.com/Hotel_Review-g60768-d6731627-Reviews-Hampton_Inn_Suites_El_Paso_East-El_Paso_Texas.html,El Paso,353 ,4.5,2019/04/02,2019/04/04,CHF 187,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites El Paso West,http://www.tripadvisor.com/Hotel_Review-g60768-d1485688-Reviews-Hampton_Inn_Suites_El_Paso_West-El_Paso_Texas.html,El Paso,470 ,4.5,2019/04/02,2019/04/04,CHF 152,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d2533204-Reviews-Hilton_Garden_Inn_El_Paso_Airport-El_Paso_Texas.html,El Paso,476 ,4.5,2019/04/02,2019/04/04,CHF 177,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d675767-Reviews-Homewood_Suites_El_Paso_Airport-El_Paso_Texas.html,El Paso,408 ,4,2019/04/02,2019/04/04,CHF 157,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn El Paso East,http://www.tripadvisor.com/Hotel_Review-g60768-d225034-Reviews-Red_Roof_Inn_El_Paso_East-El_Paso_Texas.html,El Paso,266 ,4,2019/04/02,2019/04/04,CHF 49,Booking.com,10,"Free Wifi,Free parking"
Ramada by Wyndham El Paso,http://www.tripadvisor.com/Hotel_Review-g60768-d501984-Reviews-Ramada_by_Wyndham_El_Paso-El_Paso_Texas.html,El Paso,733 ,4,2019/04/02,2019/04/04,CHF 55,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites El Paso East,http://www.tripadvisor.com/Hotel_Review-g60768-d225039-Reviews-La_Quinta_Inn_Suites_El_Paso_East-El_Paso_Texas.html,El Paso,423 ,4,2019/04/02,2019/04/04,CHF 62,Booking.com,9,"Free Wifi,Free parking"
Extended Stay America - El Paso - Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d108953-Reviews-Extended_Stay_America_El_Paso_Airport-El_Paso_Texas.html,El Paso,81 ,4.5,2019/04/02,2019/04/04,CHF 59,Booking.com,6,"Free Wifi,Free parking,Visit hotel website"
Wyndham El Paso Airport Hotel and Water Park,http://www.tripadvisor.com/Hotel_Review-g60768-d98805-Reviews-Wyndham_El_Paso_Airport_Hotel_and_Water_Park-El_Paso_Texas.html,El Paso,1319 ,3.5,2019/04/02,2019/04/04,CHF 108,Booking.com,14,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites,http://www.tripadvisor.com/Hotel_Review-g60768-d12099587-Reviews-Comfort_Suites-El_Paso_Texas.html,El Paso,196 ,4,2019/04/02,2019/04/04,CHF 109,Booking.com,9,"Free Wifi,Free parking"
Embassy Suites by Hilton El Paso,http://www.tripadvisor.com/Hotel_Review-g60768-d98806-Reviews-Embassy_Suites_by_Hilton_El_Paso-El_Paso_Texas.html,El Paso,516 ,4,2019/04/02,2019/04/04,CHF 193,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Candlewood Suites El Paso North,http://www.tripadvisor.com/Hotel_Review-g60768-d1961981-Reviews-Candlewood_Suites_El_Paso_North-El_Paso_Texas.html,El Paso,104 ,4.5,2019/04/02,2019/04/04,CHF 93,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites El Paso,http://www.tripadvisor.com/Hotel_Review-g60768-d1465226-Reviews-Holiday_Inn_Express_Hotel_Suites_El_Paso-El_Paso_Texas.html,El Paso,107 ,4.5,2019/04/02,2019/04/04,CHF 160,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Courtyard El Paso Airport,http://www.tripadvisor.com/Hotel_Review-g60768-d240001-Reviews-Courtyard_El_Paso_Airport-El_Paso_Texas.html,El Paso,172 ,4,2019/04/02,2019/04/04,CHF 177,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Double Tree by Hilton El Paso Downtown,http://www.tripadvisor.com/Hotel_Review-g60768-d1235675-Reviews-Double_Tree_by_Hilton_El_Paso_Downtown-El_Paso_Texas.html,El Paso,1077 ,4,2019/04/02,2019/04/04,,roomsXXL.ch,9,"Free Wifi,Free parking,Visit hotel website"
El Paso Marriott,http://www.tripadvisor.com/Hotel_Review-g60768-d98819-Reviews-El_Paso_Marriott-El_Paso_Texas.html,El Paso,414 ,4,2019/04/02,2019/04/04,CHF 229,Marriott Hotels,10,"Free parking,Pool,Visit hotel website"
Courtyard EL Paso East/I-10,http://www.tripadvisor.com/Hotel_Review-g60768-d10805863-Reviews-Courtyard_EL_Paso_East_I_10-El_Paso_Texas.html,El Paso,76 ,4.5,2019/04/02,2019/04/04,,roomsXXL.ch,10,"Free parking,Pool,Visit hotel website"
