hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Best Western Plus Austin Airport Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g30196-d1866954-Reviews-Best_Western_Plus_Austin_Airport_Inn_Suites-Austin_Texas.html,Austin,481 ,,2019/04/02,2019/04/04,CHF 138,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Crowne Plaza Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d98463-Reviews-Crowne_Plaza_Austin-Austin_Texas.html,Austin,1463 ,,2019/04/02,2019/04/04,CHF 101,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Austin North,http://www.tripadvisor.com/Hotel_Review-g30196-d109000-Reviews-Drury_Inn_Suites_Austin_North-Austin_Texas.html,Austin,446 ,,2019/04/02,2019/04/04,CHF 150,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
Guild East 6th,http://www.tripadvisor.com/Hotel_Review-g30196-d10484059-Reviews-Guild_East_6th-Austin_Texas.html,Austin,239 ,,2019/04/02,2019/04/04,CHF 260,Hotels.com,7,"Free Wifi,Pool"
Hampton Inn Austin/Oak Hill,http://www.tripadvisor.com/Hotel_Review-g30196-d3530783-Reviews-Hampton_Inn_Austin_Oak_Hill-Austin_Texas.html,Austin,674 ,,2019/04/02,2019/04/04,CHF 167,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
The Guild East 6th at The Arnold,http://www.tripadvisor.com/Hotel_Review-g30196-d13946469-Reviews-The_Guild_East_6th_at_The_Arnold-Austin_Texas.html,Austin,91 ,,2019/04/02,2019/04/04,CHF 258,Booking.com,5,"Free Wifi,Pool"
"Lone Star Court, a Valencia Hotel",http://www.tripadvisor.com/Hotel_Review-g30196-d3505865-Reviews-Lone_Star_Court_a_Valencia_Hotel-Austin_Texas.html,Austin,1930 ,,2019/04/02,2019/04/04,CHF 339,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Austin Arboretum,http://www.tripadvisor.com/Hotel_Review-g30196-d108981-Reviews-Embassy_Suites_by_Hilton_Austin_Arboretum-Austin_Texas.html,Austin,1088 ,,2019/04/02,2019/04/04,CHF 254,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton - Austin/Cedar Park,http://www.tripadvisor.com/Hotel_Review-g30196-d4056166-Reviews-Home2_Suites_by_Hilton_Austin_Cedar_Park-Austin_Texas.html,Austin,717 ,,2019/04/02,2019/04/04,CHF 126,Expedia.ch,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Austin North,http://www.tripadvisor.com/Hotel_Review-g30196-d1176838-Reviews-Hilton_Garden_Inn_Austin_North-Austin_Texas.html,Austin,726 ,,2019/04/02,2019/04/04,CHF 152,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Casa del Sol Bed and Breakfast at Lake Travis,http://www.tripadvisor.com/Hotel_Review-g30196-d1206144-Reviews-Casa_del_Sol_Bed_and_Breakfast_at_Lake_Travis-Austin_Texas.html,Austin,128 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Fairmont Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d12300617-Reviews-Fairmont_Austin-Austin_Texas.html,Austin,663 ,,2019/04/02,2019/04/04,CHF 599,Hotels.com,9,"Pool,Restaurant,Visit hotel website"
InterContinental Stephen F. Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d217734-Reviews-InterContinental_Stephen_F_Austin-Austin_Texas.html,Austin,1478 ,,2019/04/02,2019/04/04,CHF 377,Booking.com,10,"Pool,Restaurant,Visit hotel website"
JW Marriott Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d7179284-Reviews-JW_Marriott_Austin-Austin_Texas.html,Austin,3331 ,,2019/04/02,2019/04/04,CHF 698,Hotels.com,11,"Pool,Restaurant,Visit hotel website"
Hotel Ella,http://www.tripadvisor.com/Hotel_Review-g30196-d82013-Reviews-Hotel_Ella-Austin_Texas.html,Austin,475 ,,2019/04/02,2019/04/04,CHF 379,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Austin Downtown,http://www.tripadvisor.com/Hotel_Review-g30196-d259008-Reviews-Hampton_Inn_Suites_Austin_Downtown-Austin_Texas.html,Austin,1246 ,,2019/04/02,2019/04/04,CHF 485,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
DoubleTree Suites by Hilton - Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d108982-Reviews-DoubleTree_Suites_by_Hilton_Austin-Austin_Texas.html,Austin,1189 ,,2019/04/02,2019/04/04,CHF 260,Hotels.com,11,"Pool,Restaurant,Visit hotel website"
Home2 Suites by Hilton Austin North/Near the Domain,http://www.tripadvisor.com/Hotel_Review-g30196-d7216760-Reviews-Home2_Suites_by_Hilton_Austin_North_Near_the_Domain-Austin_Texas.html,Austin,587 ,,2019/04/02,2019/04/04,CHF 236,Hotels.com,12,"Free Wifi,Free parking,Visit hotel website"
