hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel ZaZa Houston Memorial City,http://www.tripadvisor.com/Hotel_Review-g56003-d12814937-Reviews-Hotel_ZaZa_Houston_Memorial_City-Houston_Texas.html,Houston,2019-03-20 17:23:35.426119,91 ,,2019/04/02,2019/04/04, 290,Booking.com,6,"Free Wifi,Pool,Visit hotel website"
Club Quarters Hotel in Houston,http://www.tripadvisor.com/Hotel_Review-g56003-d525232-Reviews-Club_Quarters_Hotel_in_Houston-Houston_Texas.html,Houston,2019-03-20 17:23:35.426793,1999 ,,2019/04/02,2019/04/04, 152,Booking.com,9,"Free Wifi,Restaurant"
Comfort Suites Northwest Houston at Beltway 8,http://www.tripadvisor.com/Hotel_Review-g56003-d10806750-Reviews-Comfort_Suites_Northwest_Houston_at_Beltway_8-Houston_Texas.html,Houston,2019-03-20 17:23:35.427784,191 ,,2019/04/02,2019/04/04, 92,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn Houston - Westchase,http://www.tripadvisor.com/Hotel_Review-g56003-d223173-Reviews-Red_Roof_Inn_Houston_Westchase-Houston_Texas.html,Houston,2019-03-20 17:23:35.429056,842 ,,2019/04/02,2019/04/04, 54,Booking.com,9,"Free Wifi,Free parking"
La Quinta Inn & Suites Houston Bush IAH South,http://www.tripadvisor.com/Hotel_Review-g56003-d108141-Reviews-La_Quinta_Inn_Suites_Houston_Bush_IAH_South-Houston_Texas.html,Houston,2019-03-20 17:23:35.429765,765 ,,2019/04/02,2019/04/04, 73,Booking.com,9,"Free Wifi,Free parking"
Crowne Plaza Suites Houston - Near Sugar Land,http://www.tripadvisor.com/Hotel_Review-g56003-d1015206-Reviews-Crowne_Plaza_Suites_Houston_Near_Sugar_Land-Houston_Texas.html,Houston,2019-03-20 17:23:35.430427,658 ,,2019/04/02,2019/04/04, 102,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Westchase Mini-Suites,http://www.tripadvisor.com/Hotel_Review-g56003-d73445-Reviews-Best_Western_Plus_Westchase_Mini_Suites-Houston_Texas.html,Houston,2019-03-20 17:23:35.431084,524 ,,2019/04/02,2019/04/04, 68,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hotel Indigo Houston at the Galleria,http://www.tripadvisor.com/Hotel_Review-g56003-d596013-Reviews-Hotel_Indigo_Houston_at_the_Galleria-Houston_Texas.html,Houston,2019-03-20 17:23:35.431783,713 ,,2019/04/02,2019/04/04, 189,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus JFK Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g56003-d108142-Reviews-Best_Western_Plus_JFK_Inn_Suites-Houston_Texas.html,Houston,2019-03-20 17:23:35.432514,356 ,,2019/04/02,2019/04/04, 93,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Hobby Airport Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g56003-d240437-Reviews-Best_Western_Plus_Hobby_Airport_Inn_Suites-Houston_Texas.html,Houston,2019-03-20 17:23:35.433251,481 ,,2019/04/02,2019/04/04, 77,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
