hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
SCP Hotel Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d14381955-Reviews-SCP_Hotel_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.329794,30 ,,2019/04/02,2019/04/04,CHF 86,Expedia.ch,0,"Free Wifi,Free parking,Visit hotel website"
The Mining Exchange a Wyndham Grand Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g33364-d2557595-Reviews-The_Mining_Exchange_a_Wyndham_Grand_Hotel_Spa-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.330459,2136 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Peak Vista Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g33364-d224983-Reviews-Best_Western_Plus_Peak_Vista_Inn_Suites-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.331445,1874 ,,2019/04/02,2019/04/04,CHF 119,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Garden of the Gods Resort and Club,http://www.tripadvisor.com/Hotel_Review-g33364-d1147612-Reviews-Garden_of_the_Gods_Resort_and_Club-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.332430,1356 ,,2019/04/02,2019/04/04,CHF 439,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
The Academy Hotel Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d82914-Reviews-The_Academy_Hotel_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.333124,2762 ,,2019/04/02,2019/04/04,CHF 89,Booking.com,10,"Free Wifi,Free parking"
Best Western Executive Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g33364-d85155-Reviews-Best_Western_Executive_Inn_Suites-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.333861,773 ,,2019/04/02,2019/04/04,CHF 88,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
The Broadmoor,http://www.tripadvisor.com/Hotel_Review-g33364-d85145-Reviews-The_Broadmoor-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.334592,1709 ,,2019/04/02,2019/04/04,CHF 350,Booking.com,11,"Pool,Restaurant,Visit hotel website"
Best Western Plus Executive Residency Fillmore Inn,http://www.tripadvisor.com/Hotel_Review-g33364-d13667937-Reviews-Best_Western_Plus_Executive_Residency_Fillmore_Inn-Colorado_Springs_El_Paso_County_Col.html,Colorado Springs,2019-03-20 16:51:25.335380,94 ,,2019/04/02,2019/04/04,CHF 95,Booking.com,6,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Colorado Springs near the Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html,Colorado Springs,2019-03-20 16:51:25.336050,607 ,,2019/04/02,2019/04/04,CHF 132,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d82891-Reviews-Embassy_Suites_by_Hilton_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.336709,382 ,,2019/04/02,2019/04/04,CHF 131,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Great Wolf Lodge Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d11236013-Reviews-Great_Wolf_Lodge_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.337316,2728 ,,2019/04/02,2019/04/04,CHF 165,Booking.com,6,"Free Wifi,Free parking"
Hyatt Place Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d224975-Reviews-Hyatt_Place_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.337965,1024 ,,2019/04/02,2019/04/04,CHF 127,Booking.com,12,"Free Wifi,Free parking"
Sonesta ES Suites Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d85149-Reviews-Sonesta_ES_Suites_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.338673,298 ,,2019/04/02,2019/04/04,CHF 99,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
DoubleTree by Hilton Hotel Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d85202-Reviews-DoubleTree_by_Hilton_Hotel_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.339355,1447 ,,2019/04/02,2019/04/04,CHF 134,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Colorado Springs Airport,http://www.tripadvisor.com/Hotel_Review-g33364-d657102-Reviews-Hilton_Garden_Inn_Colorado_Springs_Airport-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.340578,641 ,,2019/04/02,2019/04/04,CHF 162,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Radisson Hotel Colorado Springs Airport,http://www.tripadvisor.com/Hotel_Review-g33364-d82908-Reviews-Radisson_Hotel_Colorado_Springs_Airport-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.341561,1129 ,,2019/04/02,2019/04/04,CHF 208,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Colorado Springs/I-25 South,http://www.tripadvisor.com/Hotel_Review-g33364-d866812-Reviews-Hampton_Inn_Suites_Colorado_Springs_I_25_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.342331,741 ,,2019/04/02,2019/04/04,CHF 130,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d606570-Reviews-Hampton_Inn_Suites_Air_Force_Academy-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.343242,827 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Colorado Springs Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d85271-Reviews-Fairfield_Inn_Suites_Colorado_Springs_Air_Force_Academy-Colorado_Springs_El_Paso_County_C.html,Colorado Springs,2019-03-20 16:51:25.343986,165 ,,2019/04/02,2019/04/04,CHF 132,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Colorado Springs Airport,http://www.tripadvisor.com/Hotel_Review-g33364-d223318-Reviews-Holiday_Inn_Colorado_Springs_Airport-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.344639,274 ,,2019/04/02,2019/04/04,CHF 152,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d247562-Reviews-Staybridge_Suites_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.345291,583 ,,2019/04/02,2019/04/04,CHF 153,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Colorado Springs North/Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d268165-Reviews-Residence_Inn_Colorado_Springs_North_Air_Force_Academy-Colorado_Springs_El_Paso_County_C.html,Colorado Springs,2019-03-20 16:51:25.345951,377 ,,2019/04/02,2019/04/04,CHF 139,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
"The St. Mary's Inn, Bed and Breakfast",http://www.tripadvisor.com/Hotel_Review-g33364-d632287-Reviews-The_St_Mary_s_Inn_Bed_and_Breakfast-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.346603,252 ,,2019/04/02,2019/04/04,CHF 229,Booking.com,8,"Free Wifi,Free parking"
Holden House 1902 Bed and Breakfast Inn,http://www.tripadvisor.com/Hotel_Review-g33364-d74407-Reviews-Holden_House_1902_Bed_and_Breakfast_Inn-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.347311,150 ,,2019/04/02,2019/04/04,CHF 175,Booking.com,6,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express and Suites Colorado Springs First and Main,http://www.tripadvisor.com/Hotel_Review-g33364-d4054618-Reviews-Holiday_Inn_Express_and_Suites_Colorado_Springs_First_and_Main-Colorado_Springs_El_Paso.html,Colorado Springs,2019-03-20 16:51:25.348104,187 ,,2019/04/02,2019/04/04,CHF 152,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites Colorado Springs South,http://www.tripadvisor.com/Hotel_Review-g33364-d645235-Reviews-SpringHill_Suites_Colorado_Springs_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.349035,277 ,,2019/04/02,2019/04/04,CHF 149,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Quality Inn South,http://www.tripadvisor.com/Hotel_Review-g33364-d85194-Reviews-Quality_Inn_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.349954,281 ,,2019/04/02,2019/04/04,CHF 80,Booking.com,10,"Free Wifi,Free parking"
HYATT house Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d224976-Reviews-HYATT_house_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.351046,902 ,,2019/04/02,2019/04/04,CHF 139,Booking.com,10,"Free Wifi,Free parking"
The Lodge at Flying Horse,http://www.tripadvisor.com/Hotel_Review-g33364-d7849525-Reviews-The_Lodge_at_Flying_Horse-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.351976,88 ,,2019/04/02,2019/04/04,CHF 212,Booking.com,7,"Free parking,Pool"
Courtyard Colorado Springs South,http://www.tripadvisor.com/Hotel_Review-g33364-d224022-Reviews-Courtyard_Colorado_Springs_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 16:51:25.353122,206 ,,2019/04/02,2019/04/04,CHF 173,roomsXXL.ch,11,"Free Wifi,Free parking,Visit hotel website"
