hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
La Quinta Inn & Suites Raleigh/Durham Southpoint,http://www.tripadvisor.com/Hotel_Review-g49092-d100755-Reviews-La_Quinta_Inn_Suites_Raleigh_Durham_Southpoint-Durham_North_Carolina.html,Durham,698 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
The Durham Hotel,http://www.tripadvisor.com/Hotel_Review-g49092-d8470160-Reviews-The_Durham_Hotel-Durham_North_Carolina.html,Durham,533 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
21c Museum Hotel Durham,http://www.tripadvisor.com/Hotel_Review-g49092-d7173197-Reviews-21c_Museum_Hotel_Durham-Durham_North_Carolina.html,Durham,664 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant"
Hilton Garden Inn Durham/University Medical Center,http://www.tripadvisor.com/Hotel_Review-g49092-d4439280-Reviews-Hilton_Garden_Inn_Durham_University_Medical_Center-Durham_North_Carolina.html,Durham,977 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Washington Duke Inn & Golf Club,http://www.tripadvisor.com/Hotel_Review-g49092-d94277-Reviews-Washington_Duke_Inn_Golf_Club-Durham_North_Carolina.html,Durham,838 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
La Quinta Inn & Suites University Area Chapel Hill,http://www.tripadvisor.com/Hotel_Review-g49092-d100756-Reviews-La_Quinta_Inn_Suites_University_Area_Chapel_Hill-Durham_North_Carolina.html,Durham,1130 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Hampton Inn & Suites Durham North I-85,http://www.tripadvisor.com/Hotel_Review-g49092-d2309621-Reviews-Hampton_Inn_Suites_Durham_North_I_85-Durham_North_Carolina.html,Durham,986 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Durham near Duke University,http://www.tripadvisor.com/Hotel_Review-g49092-d94273-Reviews-Hilton_Durham_near_Duke_University-Durham_North_Carolina.html,Durham,603 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free parking,Pool,Visit hotel website"
Unscripted Durham,http://www.tripadvisor.com/Hotel_Review-g49092-d12258810-Reviews-Unscripted_Durham-Durham_North_Carolina.html,Durham,489 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Pool,Visit hotel website"
Home2 Suites by Hilton Durham Chapel Hill,http://www.tripadvisor.com/Hotel_Review-g49092-d10055450-Reviews-Home2_Suites_by_Hilton_Durham_Chapel_Hill-Durham_North_Carolina.html,Durham,295 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
