hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn San Diego-Bayside,http://www.tripadvisor.com/Hotel_Review-g60750-d218777-Reviews-Holiday_Inn_San_Diego_Bayside-San_Diego_California.html,San Diego,2019-03-20 17:23:43.500504,851 ,,2019/04/02,2019/04/04, 200,HolidayInn.com,11,"Free Wifi,Pool,Visit hotel website"
Found Hotel San Diego,http://www.tripadvisor.com/Hotel_Review-g60750-d549439-Reviews-Found_Hotel_San_Diego-San_Diego_California.html,San Diego,2019-03-20 17:23:43.501242,797 ,,2019/04/02,2019/04/04, 73,Hostelworld.com,8,"Free Wifi,Breakfast included"
Red Roof Inn San Diego - Pacific Beach/SeaWorld,http://www.tripadvisor.com/Hotel_Review-g60750-d224494-Reviews-Red_Roof_Inn_San_Diego_Pacific_Beach_SeaWorld-San_Diego_California.html,San Diego,2019-03-20 17:23:43.502261,879 ,,2019/04/02,2019/04/04, 84,Expedia.ch,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express San Diego Airport - Old Town,http://www.tripadvisor.com/Hotel_Review-g60750-d79985-Reviews-Holiday_Inn_Express_San_Diego_Airport_Old_Town-San_Diego_California.html,San Diego,2019-03-20 17:23:43.503002,1341 ,,2019/04/02,2019/04/04, 150,Agoda.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn San Diego/Rancho Bernardo,http://www.tripadvisor.com/Hotel_Review-g60750-d518294-Reviews-Hilton_Garden_Inn_San_Diego_Rancho_Bernardo-San_Diego_California.html,San Diego,2019-03-20 17:23:43.503722,851 ,,2019/04/02,2019/04/04, 152,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Lucky D's Hostel,http://www.tripadvisor.com/Hotel_Review-g60750-d676548-Reviews-Lucky_D_s_Hostel-San_Diego_California.html,San Diego,2019-03-20 17:23:43.504417,848 ,,2019/04/02,2019/04/04, 68,Booking.com,7,"Free Wifi,Breakfast included,Visit hotel website"
The Atwood Hotel,http://www.tripadvisor.com/Hotel_Review-g60750-d10124699-Reviews-The_Atwood_Hotel-San_Diego_California.html,San Diego,2019-03-20 17:23:43.505163,420 ,,2019/04/02,2019/04/04, 85,Booking.com,10,"Free Wifi,Free parking"
Hostelling International San Diego Downtown,http://www.tripadvisor.com/Hotel_Review-g60750-d115594-Reviews-Hostelling_International_San_Diego_Downtown-San_Diego_California.html,San Diego,2019-03-20 17:23:43.505871,382 ,,2019/04/02,2019/04/04, 82,Booking.com,8,"Free Wifi,Breakfast included"
Best Western Lamplighter Inn & Suites at SDSU,http://www.tripadvisor.com/Hotel_Review-g60750-d81352-Reviews-Best_Western_Lamplighter_Inn_Suites_at_SDSU-San_Diego_California.html,San Diego,2019-03-20 17:23:43.506606,1084 ,,2019/04/02,2019/04/04, 106,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Kings Inn San Diego,http://www.tripadvisor.com/Hotel_Review-g60750-d80223-Reviews-Kings_Inn_San_Diego-San_Diego_California.html,San Diego,2019-03-20 17:23:43.507334,2811 ,,2019/04/02,2019/04/04, 98,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
ITH Adventure Hostel San Diego,http://www.tripadvisor.com/Hotel_Review-g60750-d3378393-Reviews-ITH_Adventure_Hostel_San_Diego-San_Diego_California.html,San Diego,2019-03-20 17:23:43.508014,200 ,,2019/04/02,2019/04/04, 90,Booking.com,7,"Free Wifi,Breakfast included"
"Hostelling International San Diego, Point Loma",http://www.tripadvisor.com/Hotel_Review-g60750-d115593-Reviews-Hostelling_International_San_Diego_Point_Loma-San_Diego_California.html,San Diego,2019-03-20 17:23:43.508715,169 ,,2019/04/02,2019/04/04, 59,Booking.com,8,"Free Wifi,Free parking"
Hilton Garden Inn San Diego Mission Valley Stadium,http://www.tripadvisor.com/Hotel_Review-g60750-d80154-Reviews-Hilton_Garden_Inn_San_Diego_Mission_Valley_Stadium-San_Diego_California.html,San Diego,2019-03-20 17:23:43.509443,494 ,,2019/04/02,2019/04/04, 133,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,http://www.tripadvisor.com/Hotel_Review-g60750-d268158-Reviews-SpringHill_Suites_San_Diego_Rancho_Bernardo_Scripps_Poway-San_Diego_California.html,San Diego,2019-03-20 17:23:43.510166,331 ,,2019/04/02,2019/04/04, 208,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
