hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Ilikai Hotel & Luxury Suites,http://www.tripadvisor.com/Hotel_Review-g60982-d209424-Reviews-Ilikai_Hotel_Luxury_Suites-Honolulu_Oahu_Hawaii.html,Honolulu,2405 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
The Surfjack Hotel & Swim Club,http://www.tripadvisor.com/Hotel_Review-g60982-d227765-Reviews-The_Surfjack_Hotel_Swim_Club-Honolulu_Oahu_Hawaii.html,Honolulu,913 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Pool,Restaurant,Visit hotel website"
Hotel La Croix,http://www.tripadvisor.com/Hotel_Review-g60982-d87119-Reviews-Hotel_La_Croix-Honolulu_Oahu_Hawaii.html,Honolulu,545 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Visit hotel website"
‘Alohilani Resort Waikiki Beach,http://www.tripadvisor.com/Hotel_Review-g60982-d87111-Reviews-Alohilani_Resort_Waikiki_Beach-Honolulu_Oahu_Hawaii.html,Honolulu,758 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Beachfront,Pool,Visit hotel website"
The New Otani Kaimana Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g60982-d86951-Reviews-The_New_Otani_Kaimana_Beach_Hotel-Honolulu_Oahu_Hawaii.html,Honolulu,1073 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Beachfront,Visit hotel website"
The Modern Honolulu,http://www.tripadvisor.com/Hotel_Review-g60982-d1818106-Reviews-The_Modern_Honolulu-Honolulu_Oahu_Hawaii.html,Honolulu,4583 ,,2019/04/02,2019/04/04,,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
"The Royal Hawaiian, a Luxury Collection Resort, Waikiki",http://www.tripadvisor.com/Hotel_Review-g60982-d114024-Reviews-The_Royal_Hawaiian_a_Luxury_Collection_Resort_Waikiki-Honolulu_Oahu_Hawaii.html,Honolulu,4401 ,,2019/04/02,2019/04/04,,Agoda.com,14,"Pool,Beachfront,Visit hotel website"
Embassy Suites by Hilton Waikiki Beach Walk,http://www.tripadvisor.com/Hotel_Review-g60982-d615153-Reviews-Embassy_Suites_by_Hilton_Waikiki_Beach_Walk-Honolulu_Oahu_Hawaii.html,Honolulu,4088 ,,2019/04/02,2019/04/04,CHF 283,Booking.com,14,"Free Wifi,Breakfast included,Visit hotel website"
The Grand Islander by Hilton Grand Vacations,http://www.tripadvisor.com/Hotel_Review-g60982-d11642160-Reviews-The_Grand_Islander_by_Hilton_Grand_Vacations-Honolulu_Oahu_Hawaii.html,Honolulu,615 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Luana Waikiki Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g60982-d214688-Reviews-Luana_Waikiki_Hotel_Suites-Honolulu_Oahu_Hawaii.html,Honolulu,1815 ,,2019/04/02,2019/04/04,,TripAdvisor,14,"Free Wifi,Pool,Visit hotel website"
Prince Waikiki,http://www.tripadvisor.com/Hotel_Review-g60982-d87011-Reviews-Prince_Waikiki-Honolulu_Oahu_Hawaii.html,Honolulu,1183 ,,2019/04/02,2019/04/04,,Agoda.com,14,"Free Wifi,Restaurant,Visit hotel website"
Vive Hotel Waikiki,http://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii.html,Honolulu,3267 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Renew,http://www.tripadvisor.com/Hotel_Review-g60982-d596760-Reviews-Hotel_Renew-Honolulu_Oahu_Hawaii.html,Honolulu,2377 ,,2019/04/02,2019/04/04,,TripAdvisor,14,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn Waikiki Beach,http://www.tripadvisor.com/Hotel_Review-g60982-d87090-Reviews-Hilton_Garden_Inn_Waikiki_Beach-Honolulu_Oahu_Hawaii.html,Honolulu,1298 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Pool,Bar/Lounge,Visit hotel website"
Waikiki Parc Hotel,http://www.tripadvisor.com/Hotel_Review-g60982-d114026-Reviews-Waikiki_Parc_Hotel-Honolulu_Oahu_Hawaii.html,Honolulu,1896 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool"
Queen Kapiolani Hotel,http://www.tripadvisor.com/Hotel_Review-g60982-d87095-Reviews-Queen_Kapiolani_Hotel-Honolulu_Oahu_Hawaii.html,Honolulu,144 ,,2019/04/02,2019/04/04,,TripAdvisor,14,"Free Wifi,Pool,Visit hotel website"
Shoreline Hotel Waikiki,http://www.tripadvisor.com/Hotel_Review-g60982-d2555768-Reviews-Shoreline_Hotel_Waikiki-Honolulu_Oahu_Hawaii.html,Honolulu,2181 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,13,"Free Wifi,Pool"
Hyatt Regency Waikiki Beach Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g60982-d242435-Reviews-Hyatt_Regency_Waikiki_Beach_Resort_Spa-Honolulu_Oahu_Hawaii.html,Honolulu,6367 ,,2019/04/02,2019/04/04,,TripAdvisor,14,"Free Wifi,Pool,Visit hotel website"
Aqua Oasis,http://www.tripadvisor.com/Hotel_Review-g60982-d86988-Reviews-Aqua_Oasis-Honolulu_Oahu_Hawaii.html,Honolulu,781 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Breakfast included,Pool,Visit hotel website"
