hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hampton Inn & Suites Pittsburgh - Downtown,http://www.tripadvisor.com/Hotel_Review-g53449-d649230-Reviews-Hampton_Inn_Suites_Pittsburgh_Downtown-Pittsburgh_Pennsylvania.html,Pittsburgh,1962 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Fairmont Pittsburgh,http://www.tripadvisor.com/Hotel_Review-g53449-d1563869-Reviews-Fairmont_Pittsburgh-Pittsburgh_Pennsylvania.html,Pittsburgh,973 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Restaurant,Room service,Visit hotel website"
Cambria Hotel & Suites Pittsburgh - Downtown,http://www.tripadvisor.com/Hotel_Review-g53449-d1870845-Reviews-Cambria_Hotel_Suites_Pittsburgh_Downtown-Pittsburgh_Pennsylvania.html,Pittsburgh,808 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Pool"
Hyatt Place Pittsburgh-North Shore,http://www.tripadvisor.com/Hotel_Review-g53449-d1803694-Reviews-Hyatt_Place_Pittsburgh_North_Shore-Pittsburgh_Pennsylvania.html,Pittsburgh,1410 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool"
Residence Inn Pittsburgh North Shore,http://www.tripadvisor.com/Hotel_Review-g53449-d1682077-Reviews-Residence_Inn_Pittsburgh_North_Shore-Pittsburgh_Pennsylvania.html,Pittsburgh,661 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Courtyard Pittsburgh Shadyside,http://www.tripadvisor.com/Hotel_Review-g53449-d278402-Reviews-Courtyard_Pittsburgh_Shadyside-Pittsburgh_Pennsylvania.html,Pittsburgh,294 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
Hyatt House Pittsburgh / Bloomfield / Shadyside,http://www.tripadvisor.com/Hotel_Review-g53449-d7391686-Reviews-Hyatt_House_Pittsburgh_Bloomfield_Shadyside-Pittsburgh_Pennsylvania.html,Pittsburgh,435 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included,Visit hotel website"
Comfort Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g53449-d10045467-Reviews-Comfort_Inn_Suites-Pittsburgh_Pennsylvania.html,Pittsburgh,374 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
SpringHill Suites Pittsburgh North Shore,http://www.tripadvisor.com/Hotel_Review-g53449-d543559-Reviews-SpringHill_Suites_Pittsburgh_North_Shore-Pittsburgh_Pennsylvania.html,Pittsburgh,713 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Ace Hotel Pittsburgh,http://www.tripadvisor.com/Hotel_Review-g53449-d8872665-Reviews-Ace_Hotel_Pittsburgh-Pittsburgh_Pennsylvania.html,Pittsburgh,116 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant"
Hilton Garden Inn Pittsburgh Downtown,http://www.tripadvisor.com/Hotel_Review-g53449-d8360778-Reviews-Hilton_Garden_Inn_Pittsburgh_Downtown-Pittsburgh_Pennsylvania.html,Pittsburgh,501 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hilton Garden Inn Pittsburgh Airport South-Robinson Mall,http://www.tripadvisor.com/Hotel_Review-g53449-d8547144-Reviews-Hilton_Garden_Inn_Pittsburgh_Airport_South_Robinson_Mall-Pittsburgh_Pennsylvania.html,Pittsburgh,407 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Pittsburgh Airport/Robinson Township,http://www.tripadvisor.com/Hotel_Review-g53449-d8138927-Reviews-Fairfield_Inn_Suites_Pittsburgh_Airport_Robinson_Township-Pittsburgh_Pennsylvania.html,Pittsburgh,130 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Pittsburgh North Shore,http://www.tripadvisor.com/Hotel_Review-g53449-d7932654-Reviews-Holiday_Inn_Express_Suites_Pittsburgh_North_Shore-Pittsburgh_Pennsylvania.html,Pittsburgh,224 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Embassy Suites by Hilton Pittsburgh Downtown,http://www.tripadvisor.com/Hotel_Review-g53449-d8795708-Reviews-Embassy_Suites_by_Hilton_Pittsburgh_Downtown-Pittsburgh_Pennsylvania.html,Pittsburgh,859 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Indigo Pittsburgh East Liberty,http://www.tripadvisor.com/Hotel_Review-g53449-d7217066-Reviews-Hotel_Indigo_Pittsburgh_East_Liberty-Pittsburgh_Pennsylvania.html,Pittsburgh,351 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Express Hotel & Suites Pittsburgh West,http://www.tripadvisor.com/Hotel_Review-g53449-d74353-Reviews-Holiday_Inn_Express_Hotel_Suites_Pittsburgh_West-Pittsburgh_Pennsylvania.html,Pittsburgh,292 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Pittsburgh - Mcknight Rd.,http://www.tripadvisor.com/Hotel_Review-g53449-d122433-Reviews-Hampton_Inn_Pittsburgh_Mcknight_Rd-Pittsburgh_Pennsylvania.html,Pittsburgh,680 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
The Priory Hotel,http://www.tripadvisor.com/Hotel_Review-g53449-d115504-Reviews-The_Priory_Hotel-Pittsburgh_Pennsylvania.html,Pittsburgh,813 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
The Inn on Negley,http://www.tripadvisor.com/Hotel_Review-g53449-d603289-Reviews-The_Inn_on_Negley-Pittsburgh_Pennsylvania.html,Pittsburgh,288 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
