hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Urbanica The Meridian Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d10587631-Reviews-Urbanica_The_Meridian_Hotel-Miami_Beach_Florida.html,Miami,850 ,4.5,2019/04/02,2019/04/04,CHF 200,Booking.com,10,"Free Wifi,Pool"
"Marriott Vacation Club Pulse, South Beach",http://www.tripadvisor.com/Hotel_Review-g34439-d2008516-Reviews-Marriott_Vacation_Club_Pulse_South_Beach-Miami_Beach_Florida.html,Miami,1770 ,4.5,2019/04/02,2019/04/04,CHF 294,TripAdvisor,9,"Free Wifi,Visit hotel website"
Fontainebleau Miami Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d85177-Reviews-Fontainebleau_Miami_Beach-Miami_Beach_Florida.html,Miami,15334 ,4,2019/04/02,2019/04/04,CHF 376,Booking.com,12,"Pool,Beachfront,Visit hotel website"
Eden Roc Miami Beach Resort,http://www.tripadvisor.com/Hotel_Review-g34439-d87028-Reviews-Eden_Roc_Miami_Beach_Resort-Miami_Beach_Florida.html,Miami,2799 ,4.5,2019/04/02,2019/04/04,CHF 411,Agoda.com,9,"Pool,Beachfront,Visit hotel website"
Nautilus – a SIXTY Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d111888-Reviews-Nautilus_a_SIXTY_Hotel-Miami_Beach_Florida.html,Miami,2625 ,4.5,2019/04/02,2019/04/04,,Agoda.com,10,"Free Wifi,Pool,Visit hotel website"
The Palms Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g34439-d219199-Reviews-The_Palms_Hotel_Spa-Miami_Beach_Florida.html,Miami,3462 ,4.5,2019/04/02,2019/04/04,CHF 299,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Riviera Hotel & Suites South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d1201317-Reviews-Riviera_Hotel_Suites_South_Beach-Miami_Beach_Florida.html,Miami,4346 ,4.5,2019/04/02,2019/04/04,CHF 151,Booking.com,9,"Free Wifi,Pool"
Loews Miami Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d256986-Reviews-Loews_Miami_Beach_Hotel-Miami_Beach_Florida.html,Miami,8287 ,4,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Kimpton Surfcomber Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d120325-Reviews-Kimpton_Surfcomber_Hotel-Miami_Beach_Florida.html,Miami,4278 ,4.5,2019/04/02,2019/04/04,CHF 278,Booking.com,10,"Pool,Beachfront,Visit hotel website"
Hotel Croydon,http://www.tripadvisor.com/Hotel_Review-g34439-d6610578-Reviews-Hotel_Croydon-Miami_Beach_Florida.html,Miami,2365 ,4.5,2019/04/02,2019/04/04,,Hotels.com,10,"Free Wifi,Pool"
Mondrian South Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d1163622-Reviews-Mondrian_South_Beach_Hotel-Miami_Beach_Florida.html,Miami,4910 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool"
SLS South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d1161105-Reviews-SLS_South_Beach-Miami_Beach_Florida.html,Miami,2551 ,4.5,2019/04/02,2019/04/04,CHF 385,Booking.com,11,"Free Wifi,Beachfront,Visit hotel website"
COMO Metropolitan Miami Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d5980552-Reviews-COMO_Metropolitan_Miami_Beach-Miami_Beach_Florida.html,Miami,1648 ,4.5,2019/04/02,2019/04/04,CHF 304,Official Site,11,"Free Wifi,Beachfront,Visit hotel website"
1 Hotel South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d7606777-Reviews-1_Hotel_South_Beach-Miami_Beach_Florida.html,Miami,4481 ,4.5,2019/04/02,2019/04/04,CHF 775,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
The Confidante Miami Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d6959850-Reviews-The_Confidante_Miami_Beach-Miami_Beach_Florida.html,Miami,4333 ,4.5,2019/04/02,2019/04/04,CHF 259,Booking.com,13,"Pool,Beachfront,Visit hotel website"
The Miami Beach EDITION,http://www.tripadvisor.com/Hotel_Review-g34439-d7143309-Reviews-The_Miami_Beach_EDITION-Miami_Beach_Florida.html,Miami,1994 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
Nobu Hotel Miami Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d11680856-Reviews-Nobu_Hotel_Miami_Beach-Miami_Beach_Florida.html,Miami,838 ,4.5,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
The Betsy - South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d1175532-Reviews-The_Betsy_South_Beach-Miami_Beach_Florida.html,Miami,3221 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Shore Club South Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d85170-Reviews-Shore_Club_South_Beach_Hotel-Miami_Beach_Florida.html,Miami,4003 ,4,2019/04/02,2019/04/04,,Trip.com,12,"Free Wifi,Pool"
W South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d1161109-Reviews-W_South_Beach-Miami_Beach_Florida.html,Miami,4242 ,4.5,2019/04/02,2019/04/04,,WHotels.com,11,"Beachfront,Pool,Visit hotel website"
Red South Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d217415-Reviews-Red_South_Beach_Hotel-Miami_Beach_Florida.html,Miami,2566 ,4,2019/04/02,2019/04/04,,Agoda.com,11,"Free Wifi,Pool,Visit hotel website"
Washington Park Hotel South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d557848-Reviews-Washington_Park_Hotel_South_Beach-Miami_Beach_Florida.html,Miami,906 ,4,2019/04/02,2019/04/04,,Expedia.ch,11,"Free Wifi,Pool,Visit hotel website"
Beacon South Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d87012-Reviews-Beacon_South_Beach_Hotel-Miami_Beach_Florida.html,Miami,2817 ,4,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hyatt Centric South Beach Miami,http://www.tripadvisor.com/Hotel_Review-g34439-d7389140-Reviews-Hyatt_Centric_South_Beach_Miami-Miami_Beach_Florida.html,Miami,1178 ,4,2019/04/02,2019/04/04,CHF 223,Booking.com,9,"Free Wifi,Pool,Visit hotel website"
Circa 39 Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d85107-Reviews-Circa_39_Hotel-Miami_Beach_Florida.html,Miami,1325 ,4.5,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Marriott Stanton South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d120332-Reviews-Marriott_Stanton_South_Beach-Miami_Beach_Florida.html,Miami,3006 ,4.5,2019/04/02,2019/04/04,,Marriott Hotels,12,"Pool,Beachfront,Visit hotel website"
Whitelaw Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d217380-Reviews-Whitelaw_Hotel-Miami_Beach_Florida.html,Miami,1801 ,4,2019/04/02,2019/04/04,,Agoda.com,10,"Free Wifi,Bar/Lounge"
Dream South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d1699819-Reviews-Dream_South_Beach-Miami_Beach_Florida.html,Miami,2687 ,4.5,2019/04/02,2019/04/04,,Booking.com,9,"Pool,Restaurant,Visit hotel website"
Tradewinds Apartment Hotel,http://www.tripadvisor.com/Hotel_Review-g34439-d2018758-Reviews-Tradewinds_Apartment_Hotel-Miami_Beach_Florida.html,Miami,1898 ,4,2019/04/02,2019/04/04,,Agoda.com,11,"Free Wifi,Pool"
Shelborne South Beach,http://www.tripadvisor.com/Hotel_Review-g34439-d85050-Reviews-Shelborne_South_Beach-Miami_Beach_Florida.html,Miami,2530 ,4.5,2019/04/02,2019/04/04,,Agoda.com,11,"Free Wifi,Pool,Visit hotel website"
