hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hampton Inn Washington DC NoMa Union Station,http://www.tripadvisor.com/Hotel_Review-g28970-d123837-Reviews-Hampton_Inn_Washington_DC_NoMa_Union_Station-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.387671,389 ,,2019/04/02,2019/04/04,CHF 315,Hampton.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Capitol Hill Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84048-Reviews-Capitol_Hill_Hotel-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.388434,2213 ,,2019/04/02,2019/04/04,CHF 367,Booking.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Holiday Inn Washington DC - Central / White House,http://www.tripadvisor.com/Hotel_Review-g28970-d84073-Reviews-Holiday_Inn_Washington_DC_Central_White_House-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.389215,1581 ,,2019/04/02,2019/04/04,CHF 340,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Hotel Hive,http://www.tripadvisor.com/Hotel_Review-g28970-d11434832-Reviews-Hotel_Hive-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.389949,1063 ,,2019/04/02,2019/04/04,CHF 274,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
Hamilton Hotel Washington DC,http://www.tripadvisor.com/Hotel_Review-g28970-d120614-Reviews-Hamilton_Hotel_Washington_DC-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.390679,3115 ,,2019/04/02,2019/04/04,CHF 387,Expedia.ch,10,"Free Wifi,Restaurant,Visit hotel website"
Sofitel Washington DC,http://www.tripadvisor.com/Hotel_Review-g28970-d235513-Reviews-Sofitel_Washington_DC-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.391418,3523 ,,2019/04/02,2019/04/04,CHF 528,Expedia.ch,12,"Restaurant,Room service,Visit hotel website"
Grand Hyatt Washington,http://www.tripadvisor.com/Hotel_Review-g28970-d84067-Reviews-Grand_Hyatt_Washington-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.392141,5893 ,,2019/04/02,2019/04/04,CHF 629,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
"Fairmont Washington, D.C. Georgetown",http://www.tripadvisor.com/Hotel_Review-g28970-d217770-Reviews-Fairmont_Washington_D_C_Georgetown-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.392853,3519 ,,2019/04/02,2019/04/04,CHF 334,roomsXXL.ch,12,"Pool,Restaurant,Visit hotel website"
Hyatt House Washington DC/The Wharf,http://www.tripadvisor.com/Hotel_Review-g28970-d12912835-Reviews-Hyatt_House_Washington_DC_The_Wharf-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.393596,432 ,,2019/04/02,2019/04/04,CHF 351,Booking.com,7,"Free Wifi,Breakfast included,Visit hotel website"
Pod DC Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d12100637-Reviews-Pod_DC_Hotel-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.394343,636 ,,2019/04/02,2019/04/04,CHF 296,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Washington - Capitol,http://www.tripadvisor.com/Hotel_Review-g28970-d84074-Reviews-Holiday_Inn_Washington_Capitol-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.395050,2905 ,,2019/04/02,2019/04/04,CHF 383,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
The St. Gregory Hotel Dupont Circle,http://www.tripadvisor.com/Hotel_Review-g28970-d220076-Reviews-The_St_Gregory_Hotel_Dupont_Circle-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.395692,144 ,,2019/04/02,2019/04/04,CHF 348,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
"Mandarin Oriental, Washington DC",http://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.396393,2296 ,,2019/04/02,2019/04/04,CHF 585,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
The Dupont Circle,http://www.tripadvisor.com/Hotel_Review-g28970-d84058-Reviews-The_Dupont_Circle-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.397289,3883 ,,2019/04/02,2019/04/04,CHF 569,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Arc The. Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84066-Reviews-Arc_The_Hotel-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.398497,1594 ,,2019/04/02,2019/04/04,CHF 271,Booking.com,12,"Free Wifi,Fitness center"
Washington Plaza Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84095-Reviews-Washington_Plaza_Hotel-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.399676,3019 ,,2019/04/02,2019/04/04,CHF 269,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Hotel Lombardy,http://www.tripadvisor.com/Hotel_Review-g28970-d84082-Reviews-Hotel_Lombardy-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.400936,2403 ,,2019/04/02,2019/04/04,CHF 349,Booking.com,9,"Free Wifi,Restaurant,Visit hotel website"
The Watergate Hotel Georgetown,http://www.tripadvisor.com/Hotel_Review-g28970-d84026-Reviews-The_Watergate_Hotel_Georgetown-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.401700,831 ,,2019/04/02,2019/04/04,CHF 545,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Willard InterContinental Washington,http://www.tripadvisor.com/Hotel_Review-g28970-d84131-Reviews-Willard_InterContinental_Washington-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.402500,4160 ,,2019/04/02,2019/04/04,CHF 669,Booking.com,12,"Restaurant,Room service,Visit hotel website"
Kimpton Hotel Palomar Washington DC,http://www.tripadvisor.com/Hotel_Review-g28970-d84093-Reviews-Kimpton_Hotel_Palomar_Washington_DC-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.403582,4753 ,,2019/04/02,2019/04/04,CHF 266,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
The LINE DC,http://www.tripadvisor.com/Hotel_Review-g28970-d11985029-Reviews-The_LINE_DC-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.404785,166 ,,2019/04/02,2019/04/04,CHF 288,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
The River Inn,http://www.tripadvisor.com/Hotel_Review-g28970-d84100-Reviews-The_River_Inn-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.405652,2143 ,,2019/04/02,2019/04/04,CHF 323,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
One Washington Circle Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84039-Reviews-One_Washington_Circle_Hotel-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.406401,2165 ,,2019/04/02,2019/04/04,CHF 329,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Georgetown Suites,http://www.tripadvisor.com/Hotel_Review-g28970-d240271-Reviews-Georgetown_Suites-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.407174,1202 ,,2019/04/02,2019/04/04,CHF 293,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
The Wink,http://www.tripadvisor.com/Hotel_Review-g28970-d84101-Reviews-The_Wink-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.407931,472 ,,2019/04/02,2019/04/04,CHF 312,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Hotel 1600,http://www.tripadvisor.com/Hotel_Review-g28970-d15239677-Reviews-Hotel_1600-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.408650,817 ,,2019/04/02,2019/04/04,CHF 276,Hotels.com,8,"Free Wifi,Visit hotel website"
Embassy Suites by Hilton Washington-Convention Center,http://www.tripadvisor.com/Hotel_Review-g28970-d574805-Reviews-Embassy_Suites_by_Hilton_Washington_Convention_Center-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.409427,3662 ,,2019/04/02,2019/04/04,CHF 522,Booking.com,10,"Breakfast included,Pool,Visit hotel website"
Hilton Garden Inn Washington DC Downtown,http://www.tripadvisor.com/Hotel_Review-g28970-d220075-Reviews-Hilton_Garden_Inn_Washington_DC_Downtown-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.410216,3359 ,,2019/04/02,2019/04/04,CHF 422,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Hyatt Place Washington DC / National Mall,http://www.tripadvisor.com/Hotel_Review-g28970-d8355511-Reviews-Hyatt_Place_Washington_DC_National_Mall-Washington_DC_District_of_Columbia.html,Washington,2019-03-20 16:50:37.410909,1472 ,,2019/04/02,2019/04/04,CHF 484,roomsXXL.ch,11,"Free Wifi,Pool"
