hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
AmericInn by Wyndham Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d97563-Reviews-AmericInn_by_Wyndham_Omaha-Omaha_Nebraska.html,Omaha,301 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Omaha Downtown / Old Market Area,http://www.tripadvisor.com/Hotel_Review-g60885-d224275-Reviews-Hilton_Garden_Inn_Omaha_Downtown_Old_Market_Area-Omaha_Nebraska.html,Omaha,1053 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Omaha - Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d887151-Reviews-Hampton_Inn_Suites_Omaha_Downtown-Omaha_Nebraska.html,Omaha,1069 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Omaha Downtown Old Market,http://www.tripadvisor.com/Hotel_Review-g60885-d4946937-Reviews-Hyatt_Place_Omaha_Downtown_Old_Market-Omaha_Nebraska.html,Omaha,946 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool"
Hilton Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d309165-Reviews-Hilton_Omaha-Omaha_Nebraska.html,Omaha,1655 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Sonesta ES Suites Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d91526-Reviews-Sonesta_ES_Suites_Omaha-Omaha_Nebraska.html,Omaha,374 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
EVEN Hotels Omaha Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d9459317-Reviews-EVEN_Hotels_Omaha_Downtown-Omaha_Nebraska.html,Omaha,158 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Magnolia Hotel Omaha,http://www.tripadvisor.com/Hotel_Review-g60885-d91528-Reviews-Magnolia_Hotel_Omaha-Omaha_Nebraska.html,Omaha,2194 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Staybridge Suites Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d10339453-Reviews-Staybridge_Suites_Omaha_West-Omaha_Nebraska.html,Omaha,50 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d618205-Reviews-Hilton_Garden_Inn_Omaha_West-Omaha_Nebraska.html,Omaha,526 ,,2019/04/02,2019/04/04,CHF 107,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Omaha Marriott Downtown Capitol District,http://www.tripadvisor.com/Hotel_Review-g60885-d12374252-Reviews-Omaha_Marriott_Downtown_Capitol_District-Omaha_Nebraska.html,Omaha,283 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
New Victorian Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60885-d91503-Reviews-New_Victorian_Inn_Suites-Omaha_Nebraska.html,Omaha,326 ,,2019/04/02,2019/04/04,CHF 76,TripAdvisor,9,"Free Wifi,Free parking"
Courtyard Omaha Aksarben Village,http://www.tripadvisor.com/Hotel_Review-g60885-d1237063-Reviews-Courtyard_Omaha_Aksarben_Village-Omaha_Nebraska.html,Omaha,354 ,,2019/04/02,2019/04/04,CHF 144,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Omaha Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d939411-Reviews-Fairfield_Inn_Suites_Omaha_Downtown-Omaha_Nebraska.html,Omaha,300 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Element Omaha Midtown Crossing,http://www.tripadvisor.com/Hotel_Review-g60885-d1870740-Reviews-Element_Omaha_Midtown_Crossing-Omaha_Nebraska.html,Omaha,528 ,,2019/04/02,2019/04/04,CHF 129,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Holiday Inn Express & Suites Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d559540-Reviews-Holiday_Inn_Express_Suites_Omaha_West-Omaha_Nebraska.html,Omaha,239 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Kelly Inn,http://www.tripadvisor.com/Hotel_Review-g60885-d217106-Reviews-Best_Western_Plus_Kelly_Inn-Omaha_Nebraska.html,Omaha,754 ,,2019/04/02,2019/04/04,CHF 92,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Omaha West,http://www.tripadvisor.com/Hotel_Review-g60885-d6563668-Reviews-Home2_Suites_by_Hilton_Omaha_West-Omaha_Nebraska.html,Omaha,471 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Omaha Downtown,http://www.tripadvisor.com/Hotel_Review-g60885-d718372-Reviews-Homewood_Suites_by_Hilton_Omaha_Downtown-Omaha_Nebraska.html,Omaha,923 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
