hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hilton Garden Inn Birmingham SE/Liberty Park,http://www.tripadvisor.com/Hotel_Review-g30375-d623984-Reviews-Hilton_Garden_Inn_Birmingham_SE_Liberty_Park-Birmingham_Alabama.html,Birmingham,791 ,,2019/04/02,2019/04/04,CHF 152,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Birmingham Downtown Near UAB,http://www.tripadvisor.com/Hotel_Review-g30375-d10243110-Reviews-Homewood_Suites_by_Hilton_Birmingham_Downtown_Near_UAB-Birmingham_Alabama.html,Birmingham,217 ,,2019/04/02,2019/04/04,CHF 138,TripAdvisor,13,"Free Wifi,Breakfast included,Visit hotel website"
Courtyard Birmingham Downtown at UAB,http://www.tripadvisor.com/Hotel_Review-g30375-d567665-Reviews-Courtyard_Birmingham_Downtown_at_UAB-Birmingham_Alabama.html,Birmingham,336 ,,2019/04/02,2019/04/04,CHF 233,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hilton Garden Inn Birmingham / Lakeshore Drive,http://www.tripadvisor.com/Hotel_Review-g30375-d287366-Reviews-Hilton_Garden_Inn_Birmingham_Lakeshore_Drive-Birmingham_Alabama.html,Birmingham,497 ,,2019/04/02,2019/04/04,CHF 152,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Birmingham I-65/Lakeshore Drive,http://www.tripadvisor.com/Hotel_Review-g30375-d590341-Reviews-Hampton_Inn_Birmingham_I_65_Lakeshore_Drive-Birmingham_Alabama.html,Birmingham,502 ,,2019/04/02,2019/04/04,CHF 128,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Birmingham Downtown at UAB,http://www.tripadvisor.com/Hotel_Review-g30375-d1485623-Reviews-Residence_Inn_Birmingham_Downtown_at_UAB-Birmingham_Alabama.html,Birmingham,344 ,,2019/04/02,2019/04/04,CHF 209,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn Birmingham / Trussville,http://www.tripadvisor.com/Hotel_Review-g30375-d73379-Reviews-Hampton_Inn_Birmingham_Trussville-Birmingham_Alabama.html,Birmingham,461 ,,2019/04/02,2019/04/04,CHF 132,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites Birmingham South Inverness,http://www.tripadvisor.com/Hotel_Review-g30375-d518372-Reviews-Homewood_Suites_Birmingham_South_Inverness-Birmingham_Alabama.html,Birmingham,605 ,,2019/04/02,2019/04/04,CHF 167,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Birmingham/Trussville,http://www.tripadvisor.com/Hotel_Review-g30375-d1486172-Reviews-Hilton_Garden_Inn_Birmingham_Trussville-Birmingham_Alabama.html,Birmingham,412 ,,2019/04/02,2019/04/04,CHF 167,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Regency Birmingham - The Wynfrey Hotel,http://www.tripadvisor.com/Hotel_Review-g30375-d114774-Reviews-Hyatt_Regency_Birmingham_The_Wynfrey_Hotel-Birmingham_Alabama.html,Birmingham,1160 ,,2019/04/02,2019/04/04,CHF 189,TripAdvisor,11,"Free Wifi,Pool"
DoubleTree by Hilton Birmingham Perimeter Park,http://www.tripadvisor.com/Hotel_Review-g30375-d72416-Reviews-DoubleTree_by_Hilton_Birmingham_Perimeter_Park-Birmingham_Alabama.html,Birmingham,87 ,,2019/04/02,2019/04/04,CHF 191,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Birmingham / Inverness,http://www.tripadvisor.com/Hotel_Review-g30375-d73353-Reviews-Hyatt_Place_Birmingham_Inverness-Birmingham_Alabama.html,Birmingham,812 ,,2019/04/02,2019/04/04,CHF 110,TripAdvisor,11,"Free Wifi,Free parking"
Birmingham Marriott,http://www.tripadvisor.com/Hotel_Review-g30375-d73359-Reviews-Birmingham_Marriott-Birmingham_Alabama.html,Birmingham,555 ,,2019/04/02,2019/04/04,CHF 170,TripAdvisor,12,"Free parking,Pool,Visit hotel website"
Courtyard Birmingham Colonnade/Grandview,http://www.tripadvisor.com/Hotel_Review-g30375-d73501-Reviews-Courtyard_Birmingham_Colonnade_Grandview-Birmingham_Alabama.html,Birmingham,266 ,,2019/04/02,2019/04/04,CHF 99,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Downtown Birmingham,http://www.tripadvisor.com/Hotel_Review-g30375-d12704122-Reviews-Hilton_Garden_Inn_Downtown_Birmingham-Birmingham_Alabama.html,Birmingham,133 ,,2019/04/02,2019/04/04,CHF 152,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
La Quinta Inn & Suites Birmingham Homewood,http://www.tripadvisor.com/Hotel_Review-g30375-d73337-Reviews-La_Quinta_Inn_Suites_Birmingham_Homewood-Birmingham_Alabama.html,Birmingham,666 ,,2019/04/02,2019/04/04,CHF 89,TripAdvisor,7,"Free Wifi,Free parking"
SpringHill Suites Birmingham Downtown at UAB,http://www.tripadvisor.com/Hotel_Review-g30375-d1238849-Reviews-SpringHill_Suites_Birmingham_Downtown_at_UAB-Birmingham_Alabama.html,Birmingham,403 ,,2019/04/02,2019/04/04,CHF 169,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
SpringHill Suites Birmingham Colonnade,http://www.tripadvisor.com/Hotel_Review-g30375-d1027312-Reviews-SpringHill_Suites_Birmingham_Colonnade-Birmingham_Alabama.html,Birmingham,306 ,,2019/04/02,2019/04/04,CHF 100,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Birmingham Downtown,http://www.tripadvisor.com/Hotel_Review-g30375-d12704202-Reviews-Home2_Suites_by_Hilton_Birmingham_Downtown-Birmingham_Alabama.html,Birmingham,106 ,,2019/04/02,2019/04/04,CHF 179,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
Best Western Plus Birmingham Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g30375-d73427-Reviews-Best_Western_Plus_Birmingham_Inn_Suites-Birmingham_Alabama.html,Birmingham,328 ,,2019/04/02,2019/04/04,CHF 93,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
