hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Meridian CondoResorts,http://www.tripadvisor.com/Hotel_Review-g31350-d125591-Reviews-Meridian_CondoResorts-Scottsdale_Arizona.html,Scottsdale,370 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Hampton Inn & Suites Phoenix/Scottsdale,http://www.tripadvisor.com/Hotel_Review-g31350-d118783-Reviews-Hampton_Inn_Suites_Phoenix_Scottsdale-Scottsdale_Arizona.html,Scottsdale,667 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Scottsdale Old Town,http://www.tripadvisor.com/Hotel_Review-g31350-d74487-Reviews-Hilton_Garden_Inn_Scottsdale_Old_Town-Scottsdale_Arizona.html,Scottsdale,1046 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
Courtyard by Marriott Scottsdale at Mayo Clinic,http://www.tripadvisor.com/Hotel_Review-g31350-d74080-Reviews-Courtyard_by_Marriott_Scottsdale_at_Mayo_Clinic-Scottsdale_Arizona.html,Scottsdale,201 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Scottsdale Thunderbird Suites,http://www.tripadvisor.com/Hotel_Review-g31350-d658330-Reviews-Best_Western_Plus_Scottsdale_Thunderbird_Suites-Scottsdale_Arizona.html,Scottsdale,451 ,,2019/04/02,2019/04/04,CHF 182,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Residence Inn by Marriott Scottsdale Paradise Valley,http://www.tripadvisor.com/Hotel_Review-g31350-d74151-Reviews-Residence_Inn_by_Marriott_Scottsdale_Paradise_Valley-Scottsdale_Arizona.html,Scottsdale,237 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Courtyard by Marriott Scottsdale Old Town,http://www.tripadvisor.com/Hotel_Review-g31350-d74510-Reviews-Courtyard_by_Marriott_Scottsdale_Old_Town-Scottsdale_Arizona.html,Scottsdale,174 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
The Scott Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g31350-d115494-Reviews-The_Scott_Resort_Spa-Scottsdale_Arizona.html,Scottsdale,263 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Scottsdale Resort,http://www.tripadvisor.com/Hotel_Review-g31350-d74068-Reviews-Embassy_Suites_by_Hilton_Scottsdale_Resort-Scottsdale_Arizona.html,Scottsdale,787 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
Sonesta Suites Scottsdale Gainey Ranch,http://www.tripadvisor.com/Hotel_Review-g31350-d119325-Reviews-Sonesta_Suites_Scottsdale_Gainey_Ranch-Scottsdale_Arizona.html,Scottsdale,1720 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking"
Holiday Inn & Suites Scottsdale North - Airpark,http://www.tripadvisor.com/Hotel_Review-g31350-d530220-Reviews-Holiday_Inn_Suites_Scottsdale_North_Airpark-Scottsdale_Arizona.html,Scottsdale,702 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
The Westin Kierland Villas,http://www.tripadvisor.com/Hotel_Review-g31350-d302329-Reviews-The_Westin_Kierland_Villas-Scottsdale_Arizona.html,Scottsdale,1824 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Scottsdale North,http://www.tripadvisor.com/Hotel_Review-g31350-d74526-Reviews-Holiday_Inn_Express_Scottsdale_North-Scottsdale_Arizona.html,Scottsdale,249 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Scottsdale Camelback Resort,http://www.tripadvisor.com/Hotel_Review-g31350-d74164-Reviews-Scottsdale_Camelback_Resort-Scottsdale_Arizona.html,Scottsdale,1198 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
