hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
La Quinta Inn & Suites Norfolk Airport,http://www.tripadvisor.com/Hotel_Review-g58026-d1075580-Reviews-La_Quinta_Inn_Suites_Norfolk_Airport-Norfolk_Virginia.html,Norfolk,840 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Hampton Inn Norfolk Naval Base,http://www.tripadvisor.com/Hotel_Review-g58026-d110778-Reviews-Hampton_Inn_Norfolk_Naval_Base-Norfolk_Virginia.html,Norfolk,697 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Norfolk Downtown,http://www.tripadvisor.com/Hotel_Review-g58026-d1100038-Reviews-Residence_Inn_Norfolk_Downtown-Norfolk_Virginia.html,Norfolk,355 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included,Visit hotel website"
SpringHill Suites by Marriott Norfolk Virginia Beach,http://www.tripadvisor.com/Hotel_Review-g58026-d314391-Reviews-SpringHill_Suites_by_Marriott_Norfolk_Virginia_Beach-Norfolk_Virginia.html,Norfolk,587 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites Norfolk International Airport,http://www.tripadvisor.com/Hotel_Review-g58026-d1382445-Reviews-Holiday_Inn_Express_Hotel_Suites_Norfolk_International_Airport-Norfolk_Virginia.html,Norfolk,299 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Norfolk the Main,http://www.tripadvisor.com/Hotel_Review-g58026-d11676405-Reviews-Hilton_Norfolk_the_Main-Norfolk_Virginia.html,Norfolk,622 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Norfolk-Airport,http://www.tripadvisor.com/Hotel_Review-g58026-d627768-Reviews-Hampton_Inn_Suites_Norfolk_Airport-Norfolk_Virginia.html,Norfolk,567 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Residence Inn by Marriott Norfolk Airport,http://www.tripadvisor.com/Hotel_Review-g58026-d319963-Reviews-Residence_Inn_by_Marriott_Norfolk_Airport-Norfolk_Virginia.html,Norfolk,379 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Courtyard Norfolk Downtown,http://www.tripadvisor.com/Hotel_Review-g58026-d250702-Reviews-Courtyard_Norfolk_Downtown-Norfolk_Virginia.html,Norfolk,413 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
SpringHill Suites Norfolk Old Dominion University,http://www.tripadvisor.com/Hotel_Review-g58026-d878101-Reviews-SpringHill_Suites_Norfolk_Old_Dominion_University-Norfolk_Virginia.html,Norfolk,222 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
