hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
"Cheyenne Mountain Resort Colorado Springs, A Dolce Resort",http://www.tripadvisor.com/Hotel_Review-g33364-d82870-Reviews-Cheyenne_Mountain_Resort_Colorado_Springs_A_Dolce_Resort-Colorado_Springs_El_Paso_County_.html,Colorado Springs,1818 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
The Mining Exchange a Wyndham Grand Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g33364-d2557595-Reviews-The_Mining_Exchange_a_Wyndham_Grand_Hotel_Spa-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2136 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Peak Vista Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g33364-d224983-Reviews-Best_Western_Plus_Peak_Vista_Inn_Suites-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,1874 ,,2019/04/02,2019/04/04,CHF 119,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Garden of the Gods Resort and Club,http://www.tripadvisor.com/Hotel_Review-g33364-d1147612-Reviews-Garden_of_the_Gods_Resort_and_Club-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,1356 ,,2019/04/02,2019/04/04,,Agoda.com,9,"Free Wifi,Free parking,Visit hotel website"
The Academy Hotel Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d82914-Reviews-The_Academy_Hotel_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2762 ,,2019/04/02,2019/04/04,CHF 89,Booking.com,9,"Free Wifi,Free parking"
Best Western Executive Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g33364-d85155-Reviews-Best_Western_Executive_Inn_Suites-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,773 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
The Broadmoor,http://www.tripadvisor.com/Hotel_Review-g33364-d85145-Reviews-The_Broadmoor-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,1709 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Best Western Plus Executive Residency Fillmore Inn,http://www.tripadvisor.com/Hotel_Review-g33364-d13667937-Reviews-Best_Western_Plus_Executive_Residency_Fillmore_Inn-Colorado_Springs_El_Paso_County_Col.html,Colorado Springs,94 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Colorado Springs near the Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html,Colorado Springs,607 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d82891-Reviews-Embassy_Suites_by_Hilton_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,382 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
