hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Candlewood Suites Indianapolis,http://www.tripadvisor.com/Hotel_Review-g37209-d1114620-Reviews-Candlewood_Suites_Indianapolis-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.820831,146 ,,2019/04/02,2019/04/04, 91,CandlewoodSuites,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Indianapolis North/Carmel,http://www.tripadvisor.com/Hotel_Review-g37209-d88188-Reviews-Holiday_Inn_Indianapolis_North_Carmel-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.821509,462 ,,2019/04/02,2019/04/04, 97,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Indianapolis-South,http://www.tripadvisor.com/Hotel_Review-g37209-d91457-Reviews-Hampton_Inn_Indianapolis_South-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.822470,615 ,,2019/04/02,2019/04/04, 120,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Pear Tree Inn Indianapolis,http://www.tripadvisor.com/Hotel_Review-g37209-d91491-Reviews-Pear_Tree_Inn_Indianapolis-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.823228,252 ,,2019/04/02,2019/04/04, 85,Hotels.com,8,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn South,http://www.tripadvisor.com/Hotel_Review-g37209-d88140-Reviews-Comfort_Inn_South-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.823936,326 ,,2019/04/02,2019/04/04, 80,Booking.com,10,"Free Wifi,Free parking"
Homewood Suites by Hilton Indianapolis Northwest,http://www.tripadvisor.com/Hotel_Review-g37209-d634658-Reviews-Homewood_Suites_by_Hilton_Indianapolis_Northwest-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.824663,496 ,,2019/04/02,2019/04/04, 116,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn Indianapolis Airport,http://www.tripadvisor.com/Hotel_Review-g37209-d1235801-Reviews-Hilton_Garden_Inn_Indianapolis_Airport-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.825456,906 ,,2019/04/02,2019/04/04, 177,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Indianapolis Airport,http://www.tripadvisor.com/Hotel_Review-g37209-d7184999-Reviews-Holiday_Inn_Indianapolis_Airport-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.826177,631 ,,2019/04/02,2019/04/04, 158,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Indianapolis Northwest,http://www.tripadvisor.com/Hotel_Review-g37209-d278567-Reviews-Residence_Inn_Indianapolis_Northwest-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.827108,213 ,,2019/04/02,2019/04/04, 214,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Candlewood Suites Indianapolis Northwest,http://www.tripadvisor.com/Hotel_Review-g37209-d1239568-Reviews-Candlewood_Suites_Indianapolis_Northwest-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.827987,165 ,,2019/04/02,2019/04/04, 94,ebookers.ch,10,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Indianapolis Airport South, IN",http://www.tripadvisor.com/Hotel_Review-g37209-d564589-Reviews-Country_Inn_Suites_by_Radisson_Indianapolis_Airport_South_IN-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.829083,634 ,,2019/04/02,2019/04/04, 105,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites Indianapolis Airport,http://www.tripadvisor.com/Hotel_Review-g37209-d1502098-Reviews-Comfort_Suites_Indianapolis_Airport-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.830472,345 ,,2019/04/02,2019/04/04, 159,Hotels.com,10,"Free Wifi,Free parking"
Hotel Broad Ripple,http://www.tripadvisor.com/Hotel_Review-g37209-d6620712-Reviews-Hotel_Broad_Ripple-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.831770,73 ,,2019/04/02,2019/04/04, 180,Hotels.com,5,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Indianapolis Northwest - Park 100,http://www.tripadvisor.com/Hotel_Review-g37209-d1236866-Reviews-Hampton_Inn_Indianapolis_Northwest_Park_100-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.832756,812 ,,2019/04/02,2019/04/04, 111,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Drury Plaza Hotel Indianapolis Carmel,http://www.tripadvisor.com/Hotel_Review-g37209-d10066930-Reviews-Drury_Plaza_Hotel_Indianapolis_Carmel-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.833510,235 ,,2019/04/02,2019/04/04, 142,Hotels.com,7,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Indianapolis South/Greenwood,http://www.tripadvisor.com/Hotel_Review-g37209-d1456709-Reviews-Hilton_Garden_Inn_Indianapolis_South_Greenwood-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.834231,723 ,,2019/04/02,2019/04/04, 124,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Indianapolis Northeast,http://www.tripadvisor.com/Hotel_Review-g37209-d1206274-Reviews-Drury_Inn_Suites_Indianapolis_Northeast-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.835406,670 ,,2019/04/02,2019/04/04, 140,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Indianapolis South Greenwood,http://www.tripadvisor.com/Hotel_Review-g37209-d13201357-Reviews-Home2_Suites_by_Hilton_Indianapolis_South_Greenwood-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.836490,106 ,,2019/04/02,2019/04/04, 128,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Indianapolis-Airport,http://www.tripadvisor.com/Hotel_Review-g37209-d1201174-Reviews-Hampton_Inn_Suites_Indianapolis_Airport-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.837388,722 ,,2019/04/02,2019/04/04, 167,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Indianapolis/Keystone,http://www.tripadvisor.com/Hotel_Review-g37209-d91551-Reviews-Hyatt_Place_Indianapolis_Keystone-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.838265,628 ,,2019/04/02,2019/04/04, 142,Booking.com,10,"Free Wifi,Free parking"
Hampton Inn & Suites Indianapolis-Keystone,http://www.tripadvisor.com/Hotel_Review-g37209-d12875586-Reviews-Hampton_Inn_Suites_Indianapolis_Keystone-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.838996,128 ,,2019/04/02,2019/04/04, 129,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Courtyard Indianapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g37209-d1592809-Reviews-Courtyard_Indianapolis_Downtown-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.839757,482 ,,2019/04/02,2019/04/04, 309,Courtyard,10,"Free Wifi,Restaurant,Visit hotel website"
Old Northside Bed and Breakfast Inn,http://www.tripadvisor.com/Hotel_Review-g37209-d76305-Reviews-Old_Northside_Bed_and_Breakfast_Inn-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.840463,221 ,,2019/04/02,2019/04/04, 135,Booking.com,8,"Free Wifi,Free parking"
Ironworks Hotel Indy,http://www.tripadvisor.com/Hotel_Review-g37209-d12832077-Reviews-Ironworks_Hotel_Indy-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.841187,197 ,,2019/04/02,2019/04/04, 209,Booking.com,6,"Free Wifi,Free parking"
Fairfield Inn & Suites Indianapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g37209-d1514254-Reviews-Fairfield_Inn_Suites_Indianapolis_Downtown-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.841911,602 ,,2019/04/02,2019/04/04, 284,Hotels.com,11,"Free Wifi,Breakfast included,Visit hotel website"
The Alexander,http://www.tripadvisor.com/Hotel_Review-g37209-d3580893-Reviews-The_Alexander-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.842601,3245 ,,2019/04/02,2019/04/04, 282,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Express Hotel & Suites Indianapolis W - Airport Area,http://www.tripadvisor.com/Hotel_Review-g37209-d91435-Reviews-Holiday_Inn_Express_Hotel_Suites_Indianapolis_W_Airport_Area-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.843276,356 ,,2019/04/02,2019/04/04, 181,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Indianapolis Marriott East,http://www.tripadvisor.com/Hotel_Review-g37209-d88171-Reviews-Indianapolis_Marriott_East-Indianapolis_Indiana.html,Indianapolis,2019-03-20 17:23:53.843964,2072 ,,2019/04/02,2019/04/04, 161,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
