hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hampton Inn Shreveport Airport,http://www.tripadvisor.com/Hotel_Review-g40424-d279205-Reviews-Hampton_Inn_Shreveport_Airport-Shreveport_Louisiana.html,Shreveport,447 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Sleep Inn & Suites I-20,http://www.tripadvisor.com/Hotel_Review-g40424-d1676316-Reviews-Sleep_Inn_Suites_I_20-Shreveport_Louisiana.html,Shreveport,277 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Fairfield Place Bed & Breakfast,http://www.tripadvisor.com/Hotel_Review-g40424-d5412834-Reviews-Fairfield_Place_Bed_Breakfast-Shreveport_Louisiana.html,Shreveport,75 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
The Remington Suite Hotel and Spa Shreveport,http://www.tripadvisor.com/Hotel_Review-g40424-d483832-Reviews-The_Remington_Suite_Hotel_and_Spa_Shreveport-Shreveport_Louisiana.html,Shreveport,376 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Pool"
Homewood Suites Shreveport,http://www.tripadvisor.com/Hotel_Review-g40424-d1236312-Reviews-Homewood_Suites_Shreveport-Shreveport_Louisiana.html,Shreveport,718 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Shreveport-South,http://www.tripadvisor.com/Hotel_Review-g40424-d1724289-Reviews-Hampton_Inn_Suites_Shreveport_South-Shreveport_Louisiana.html,Shreveport,434 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Shreveport,http://www.tripadvisor.com/Hotel_Review-g40424-d624320-Reviews-Hilton_Shreveport-Shreveport_Louisiana.html,Shreveport,1250 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Pool,Restaurant,Visit hotel website"
Eldorado Resort Casino,http://www.tripadvisor.com/Hotel_Review-g40424-d169780-Reviews-Eldorado_Resort_Casino-Shreveport_Louisiana.html,Shreveport,1077 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
La Quinta Inn & Suites Shreveport Airport,http://www.tripadvisor.com/Hotel_Review-g40424-d93432-Reviews-La_Quinta_Inn_Suites_Shreveport_Airport-Shreveport_Louisiana.html,Shreveport,569 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
"2439 Fairfield ""A Bed & Breakfast""",http://www.tripadvisor.com/Hotel_Review-g40424-d77078-Reviews-2439_Fairfield_A_Bed_Breakfast-Shreveport_Louisiana.html,Shreveport,76 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
