hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Express Stockton Southeast,http://www.tripadvisor.com/Hotel_Review-g33130-d224517-Reviews-Holiday_Inn_Express_Stockton_Southeast-Stockton_California.html,Stockton,2019-03-20 16:51:54.612760,70 ,,2019/04/02,2019/04/04,CHF 161,HIExpress.com,10,"Free Wifi,Free parking,Visit hotel website"
University Plaza Waterfront Hotel,http://www.tripadvisor.com/Hotel_Review-g33130-d815232-Reviews-University_Plaza_Waterfront_Hotel-Stockton_California.html,Stockton,2019-03-20 16:51:54.613562,519 ,,2019/04/02,2019/04/04,CHF 134,Booking.com,8,"Free Wifi,Free parking"
Best Western Plus Heritage Inn,http://www.tripadvisor.com/Hotel_Review-g33130-d82252-Reviews-Best_Western_Plus_Heritage_Inn-Stockton_California.html,Stockton,2019-03-20 16:51:54.614681,748 ,,2019/04/02,2019/04/04,CHF 130,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d79123-Reviews-La_Quinta_Inn_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.615424,539 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,9,"Free Wifi,Free parking"
Red Roof Inn Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d231069-Reviews-Red_Roof_Inn_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.616366,80 ,,2019/04/02,2019/04/04,CHF 90,Booking.com,8,"Free Wifi,Free parking"
Hilton Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d82262-Reviews-Hilton_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.617373,794 ,,2019/04/02,2019/04/04,CHF 136,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Motel 6 Stockton - Charter Way West,http://www.tripadvisor.com/Hotel_Review-g33130-d242339-Reviews-Motel_6_Stockton_Charter_Way_West-Stockton_California.html,Stockton,2019-03-20 16:51:54.618274,25 ,,2019/04/02,2019/04/04,CHF 66,Booking.com,7,"Free parking,Pool"
Holiday Inn Express Stockton Southeast,http://www.tripadvisor.com/Hotel_Review-g33130-d224517-Reviews-Holiday_Inn_Express_Stockton_Southeast-Stockton_California.html,Stockton,2019-03-20 16:51:54.619277,70 ,,2019/04/02,2019/04/04,CHF 161,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d79120-Reviews-Residence_Inn_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.620102,146 ,,2019/04/02,2019/04/04,CHF 170,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Extended Stay America - Stockton - March Lane,http://www.tripadvisor.com/Hotel_Review-g33130-d231064-Reviews-Extended_Stay_America_Stockton_March_Lane-Stockton_California.html,Stockton,2019-03-20 16:51:54.620868,138 ,,2019/04/02,2019/04/04,CHF 86,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Budget Inn and Suites Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d119567-Reviews-Budget_Inn_and_Suites_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.621506,28 ,,2019/04/02,2019/04/04,CHF 71,Booking.com,8,"Free Wifi,Free parking"
Rodeway Inn,http://www.tripadvisor.com/Hotel_Review-g33130-d7693427-Reviews-Rodeway_Inn-Stockton_California.html,Stockton,2019-03-20 16:51:54.622143,5 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,0,"Free Wifi,Fitness center"
Motel 6,http://www.tripadvisor.com/Hotel_Review-g33130-d119532-Reviews-Motel_6-Stockton_California.html,Stockton,2019-03-20 16:51:54.622788,82 ,,2019/04/02,2019/04/04,CHF 73,Booking.com,8,"Free Wifi,Free parking"
Motel 6 Stockton North,http://www.tripadvisor.com/Hotel_Review-g33130-d82259-Reviews-Motel_6_Stockton_North-Stockton_California.html,Stockton,2019-03-20 16:51:54.623457,29 ,,2019/04/02,2019/04/04,CHF 66,Booking.com,7,"Free Wifi,Free parking"
American Inn Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d286550-Reviews-American_Inn_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.624099,68 ,,2019/04/02,2019/04/04,CHF 70,Booking.com,9,"Free Wifi,Free parking"
El Rancho Motel,http://www.tripadvisor.com/Hotel_Review-g33130-d13083417-Reviews-El_Rancho_Motel-Stockton_California.html,Stockton,2019-03-20 16:51:54.624699,0 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,0,"Free Wifi,Free parking"
Americas Best Value Inn Stockton East-Highway 99,http://www.tripadvisor.com/Hotel_Review-g33130-d79133-Reviews-Americas_Best_Value_Inn_Stockton_East_Highway_99-Stockton_California.html,Stockton,2019-03-20 16:51:54.625336,62 ,,2019/04/02,2019/04/04,,ebookers.ch,8,"Free Wifi,Free parking"
Courtyard Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d79128-Reviews-Courtyard_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.626017,126 ,,2019/04/02,2019/04/04,,Hotels.com,8,"Free Wifi,Free parking,Visit hotel website"
Days Inn by Wyndham Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d79139-Reviews-Days_Inn_by_Wyndham_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.626792,74 ,,2019/04/02,2019/04/04,,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Crest Motel,http://www.tripadvisor.com/Hotel_Review-g33130-d12918443-Reviews-Crest_Motel-Stockton_California.html,Stockton,2019-03-20 16:51:54.627315,3 ,,2019/04/02,2019/04/04,,,0,
California Inn,http://www.tripadvisor.com/Hotel_Review-g33130-d3641257-Reviews-California_Inn-Stockton_California.html,Stockton,2019-03-20 16:51:54.627880,1 review,,2019/04/02,2019/04/04,,ZenHotels.com,0,Pool
Motel 6 Stockton East CA,http://www.tripadvisor.com/Hotel_Review-g33130-d119572-Reviews-Motel_6_Stockton_East_CA-Stockton_California.html,Stockton,2019-03-20 16:51:54.628399,3 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,Restaurant
Motel 6 Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d82258-Reviews-Motel_6_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.628915,15 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Pool,Restaurant"
Howard Johnson by Wyndham Stockton,http://www.tripadvisor.com/Hotel_Review-g33130-d82247-Reviews-Howard_Johnson_by_Wyndham_Stockton-Stockton_California.html,Stockton,2019-03-20 16:51:54.629569,317 ,,2019/04/02,2019/04/04,,Hotels.com,8,"Free Wifi,Free parking,Visit hotel website"
Quality Inn,http://www.tripadvisor.com/Hotel_Review-g33130-d79117-Reviews-Quality_Inn-Stockton_California.html,Stockton,2019-03-20 16:51:54.630220,88 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
I-5 Inn,http://www.tripadvisor.com/Hotel_Review-g33130-d79125-Reviews-I_5_Inn-Stockton_California.html,Stockton,2019-03-20 16:51:54.630784,17 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Free Wifi,Free parking"
Econostudios,http://www.tripadvisor.com/Hotel_Review-g33130-d1177185-Reviews-Econostudios-Stockton_California.html,Stockton,2019-03-20 16:51:54.631354,13 ,,2019/04/02,2019/04/04,,,0,"Free Wifi,Pool"
Stockton Travelers Motel,http://www.tripadvisor.com/Hotel_Review-g33130-d1638043-Reviews-Stockton_Travelers_Motel-Stockton_California.html,Stockton,2019-03-20 16:51:54.631976,0 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Restaurant"
Comfort Inn Lathrop - Stockton Airport,http://www.tripadvisor.com/Hotel_Review-g32610-d225623-Reviews-Comfort_Inn_Lathrop_Stockton_Airport-Lathrop_California.html,Stockton,2019-03-20 16:51:54.632671,49 ,,2019/04/02,2019/04/04,CHF 136,Booking.com,10,"Free Wifi,Free parking"
Days Inn by Wyndham Lathrop,http://www.tripadvisor.com/Hotel_Review-g32610-d77521-Reviews-Days_Inn_by_Wyndham_Lathrop-Lathrop_California.html,Stockton,2019-03-20 16:51:54.633399,121 ,,2019/04/02,2019/04/04,CHF 112,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g32610-d780700-Reviews-Holiday_Inn_Express_Hotel_Suites-Lathrop_California.html,Stockton,2019-03-20 16:51:54.634110,110 ,,2019/04/02,2019/04/04,CHF 146,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
