hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Days Hotel by Wyndham University Ave SE,http://www.tripadvisor.com/Hotel_Review-g43323-d90372-Reviews-Days_Hotel_by_Wyndham_University_Ave_SE-Minneapolis_Minnesota.html,Minneapolis,1273 ,,2019/04/02,2019/04/04,,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Millennium Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d95709-Reviews-Millennium_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,984 ,,2019/04/02,2019/04/04,CHF 142,Official Site,11,"Pool,Restaurant"
Radisson Blu Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d90394-Reviews-Radisson_Blu_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,2076 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus The Normandy Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g43323-d77006-Reviews-Best_Western_Plus_The_Normandy_Inn_Suites-Minneapolis_Minnesota.html,Minneapolis,1523 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
The Grand Hotel Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d217852-Reviews-The_Grand_Hotel_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,1216 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Pool,Restaurant,Visit hotel website"
Hilton Garden Inn Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d1218809-Reviews-Hilton_Garden_Inn_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,1585 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Minneapolis/Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d7621064-Reviews-Hampton_Inn_Suites_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,984 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
University Inn,http://www.tripadvisor.com/Hotel_Review-g43323-d1199863-Reviews-University_Inn-Minneapolis_Minnesota.html,Minneapolis,374 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
W Minneapolis - The Foshay,http://www.tripadvisor.com/Hotel_Review-g43323-d1048655-Reviews-W_Minneapolis_The_Foshay-Minneapolis_Minnesota.html,Minneapolis,1406 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Restaurant,Bar/Lounge,Visit hotel website"
Hyatt Place Minneapolis/Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d90375-Reviews-Hyatt_Place_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,995 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Pool"
