hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Comfort Suites Newark,http://www.tripadvisor.com/Hotel_Review-g46671-d225704-Reviews-Comfort_Suites_Newark-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.728212,355 ,,2019/04/02,2019/04/04, 113,Booking.com,11,"Free Wifi,Free parking"
SpringHill Suites Newark Liberty International Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d446414-Reviews-SpringHill_Suites_Newark_Liberty_International_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.728907,1000 ,,2019/04/02,2019/04/04, 131,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Courtyard by Marriott Newark Liberty International Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d92481-Reviews-Courtyard_by_Marriott_Newark_Liberty_International_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.729583,448 ,,2019/04/02,2019/04/04, 119,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Tryp by Wyndham Newark Downtown,http://www.tripadvisor.com/Hotel_Review-g46671-d13949717-Reviews-Tryp_by_Wyndham_Newark_Downtown-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.730621,118 ,,2019/04/02,2019/04/04, 128,Booking.com,9,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Robert Treat Hotel,http://www.tripadvisor.com/Hotel_Review-g46671-d92490-Reviews-Best_Western_Plus_Robert_Treat_Hotel-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.731695,1483 ,,2019/04/02,2019/04/04, 140,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
DoubleTree by Hilton Hotel Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d98490-Reviews-DoubleTree_by_Hilton_Hotel_Newark_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.732800,1923 ,,2019/04/02,2019/04/04, 112,Booking.com,14,"Pool,Restaurant,Visit hotel website"
Ramada Plaza by Wyndham Newark International Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d92487-Reviews-Ramada_Plaza_by_Wyndham_Newark_International_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.733821,1560 ,,2019/04/02,2019/04/04, 98,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
Newark Liberty International Airport Marriott,http://www.tripadvisor.com/Hotel_Review-g46671-d92488-Reviews-Newark_Liberty_International_Airport_Marriott-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.735107,1983 ,,2019/04/02,2019/04/04, 289,Expedia.ch,13,"Restaurant,Room service,Visit hotel website"
Best Western Plus Newark Airport West,http://www.tripadvisor.com/Hotel_Review-g46671-d238931-Reviews-Best_Western_Plus_Newark_Airport_West-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.736205,1310 ,,2019/04/02,2019/04/04, 110,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites by Marriott Newark Liberty International Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d238932-Reviews-Fairfield_Inn_Suites_by_Marriott_Newark_Liberty_International_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.737356,633 ,,2019/04/02,2019/04/04, 102,Expedia.ch,10,"Free Wifi,Breakfast included,Visit hotel website"
Courtyard by Marriott Newark Downtown,http://www.tripadvisor.com/Hotel_Review-g46671-d3446551-Reviews-Courtyard_by_Marriott_Newark_Downtown-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.738945,364 ,,2019/04/02,2019/04/04, 197,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
New York Homestay,http://www.tripadvisor.com/Hotel_Review-g46671-d1206966-Reviews-New_York_Homestay-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.739680,13 ,,2019/04/02,2019/04/04, 78,Booking.com,0,Free parking
Hilton Newark Penn Station,http://www.tripadvisor.com/Hotel_Review-g46671-d92485-Reviews-Hilton_Newark_Penn_Station-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.740418,1795 ,,2019/04/02,2019/04/04, 184,Booking.com,13,"Restaurant,Room service,Visit hotel website"
Home2 Suites by Hilton Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d15207569-Reviews-Home2_Suites_by_Hilton_Newark_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.741139,21 ,,2019/04/02,2019/04/04, 133,Booking.com,7,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Indigo - Newark Downtown,http://www.tripadvisor.com/Hotel_Review-g46671-d4786607-Reviews-Hotel_Indigo_Newark_Downtown-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.741859,318 ,,2019/04/02,2019/04/04, 172,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d2014285-Reviews-Holiday_Inn_Newark_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.742571,1080 ,,2019/04/02,2019/04/04, 122,Expedia.ch,13,"Free Wifi,Free parking,Visit hotel website"
Hotel Riviera,http://www.tripadvisor.com/Hotel_Review-g46671-d121570-Reviews-Hotel_Riviera-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.743254,158 ,,2019/04/02,2019/04/04, 65,Booking.com,9,"Free Wifi,Room service"
Howard Johnson Hotel by Wyndham Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d121543-Reviews-Howard_Johnson_Hotel_by_Wyndham_Newark_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.743977,1467 ,,2019/04/02,2019/04/04, 69,Booking.com,15,"Free Wifi,Restaurant,Visit hotel website"
Wyndham Garden Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46671-d92492-Reviews-Wyndham_Garden_Newark_Airport-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.744674,2104 ,,2019/04/02,2019/04/04, 95,Expedia.ch,15,"Free Wifi,Free parking,Visit hotel website"
Mojoy Homesuites At Runyon,http://www.tripadvisor.com/Hotel_Review-g46671-d12524964-Reviews-Mojoy_Homesuites_At_Runyon-Newark_New_Jersey.html,Newark,2019-03-20 17:25:39.745273,0 ,,2019/04/02,2019/04/04, 59,Booking.com,0,Free Wifi
Ramada by Wyndham East Orange,http://www.tripadvisor.com/Hotel_Review-g46403-d92370-Reviews-Ramada_by_Wyndham_East_Orange-East_Orange_New_Jersey.html,Newark,2019-03-20 17:25:39.745973,600 ,,2019/04/02,2019/04/04,0,Hotels.com,13,"Free Wifi,Free parking,Visit hotel website"
Hilton Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46414-d98306-Reviews-Hilton_Newark_Airport-Elizabeth_New_Jersey.html,Newark,2019-03-20 17:25:39.746703,1990 ,,2019/04/02,2019/04/04, 159,Booking.com,14,"Pool,Restaurant,Visit hotel website"
Crowne Plaza Newark Airport,http://www.tripadvisor.com/Hotel_Review-g46414-d98529-Reviews-Crowne_Plaza_Newark_Airport-Elizabeth_New_Jersey.html,Newark,2019-03-20 17:25:39.747437,563 ,,2019/04/02,2019/04/04, 122,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Motel 6 Elizabeth - Newark Liberty Intl Airport,http://www.tripadvisor.com/Hotel_Review-g46414-d98309-Reviews-Motel_6_Elizabeth_Newark_Liberty_Intl_Airport-Elizabeth_New_Jersey.html,Newark,2019-03-20 17:25:39.748128,445 ,,2019/04/02,2019/04/04, 68,Booking.com,9,Free Internet
Rodeway Inn,http://www.tripadvisor.com/Hotel_Review-g46297-d6210663-Reviews-Rodeway_Inn-Belleville_New_Jersey.html,Newark,2019-03-20 17:25:39.748876,14 ,,2019/04/02,2019/04/04, 89,Booking.com,13,"Free Wifi,Free parking"
