hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Express San Diego South - Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d650889-Reviews-Holiday_Inn_Express_San_Diego_South_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.903323,301 ,4.5,2019/04/02,2019/04/04, 163,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hercor Hotel - Urban Boutique,http://www.tripadvisor.com/Hotel_Review-g32210-d616610-Reviews-Hercor_Hotel_Urban_Boutique-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.904113,393 ,4,2019/04/02,2019/04/04, 111,Booking.com,8,"Free Wifi,Free parking"
El Primero Hotel,http://www.tripadvisor.com/Hotel_Review-g32210-d623652-Reviews-El_Primero_Hotel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.904868,258 ,4.5,2019/04/02,2019/04/04, 93,Booking.com,8,"Free Wifi,Free parking"
Chula Vista Inn,http://www.tripadvisor.com/Hotel_Review-g32210-d235422-Reviews-Chula_Vista_Inn-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.905679,239 ,3.5,2019/04/02,2019/04/04, 67,Booking.com,10,"Free Wifi,Free parking"
Comfort Inn Chula Vista San Diego South,http://www.tripadvisor.com/Hotel_Review-g32210-d141998-Reviews-Comfort_Inn_Chula_Vista_San_Diego_South-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.906421,223 ,4.5,2019/04/02,2019/04/04, 106,Booking.com,13,"Free Wifi,Free parking"
Best Western Chula Vista/Otay Valley Hotel,http://www.tripadvisor.com/Hotel_Review-g32210-d82370-Reviews-Best_Western_Chula_Vista_Otay_Valley_Hotel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.907463,291 ,3.5,2019/04/02,2019/04/04, 114,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn San Diego Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76503-Reviews-La_Quinta_Inn_San_Diego_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.908254,495 ,4,2019/04/02,2019/04/04, 109,Hotels.com,9,"Free Wifi,Free parking"
Days Inn by Wyndham San Diego Chula Vista South Bay,http://www.tripadvisor.com/Hotel_Review-g32210-d82385-Reviews-Days_Inn_by_Wyndham_San_Diego_Chula_Vista_South_Bay-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.909341,618 ,3,2019/04/02,2019/04/04, 85,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Quality Inn Chula Vista San Diego South,http://www.tripadvisor.com/Hotel_Review-g32210-d76492-Reviews-Quality_Inn_Chula_Vista_San_Diego_South-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.910517,494 ,3.5,2019/04/02,2019/04/04, 80,Booking.com,10,"Free Wifi,Free parking"
Vagabond Inn Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76515-Reviews-Vagabond_Inn_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.911412,59 ,3,2019/04/02,2019/04/04, 69,Booking.com,9,"Free Wifi,Free parking"
Rodeway Inn & Suites Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d6378247-Reviews-Rodeway_Inn_Suites_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.912353,39 ,4,2019/04/02,2019/04/04, 85,Booking.com,10,"Free Wifi,Free parking"
Howard Johnson by Wyndham San Diego Chula Vista Suite Hotel,http://www.tripadvisor.com/Hotel_Review-g32210-d76514-Reviews-Howard_Johnson_by_Wyndham_San_Diego_Chula_Vista_Suite_Hotel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.913166,318 ,3,2019/04/02,2019/04/04, 71,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Best Choice Inn Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76511-Reviews-Best_Choice_Inn_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.913952,4 ,3,2019/04/02,2019/04/04, 75,ebookers.ch,7,"Free Wifi,Free parking"
Baycities Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d12680982-Reviews-Baycities_Motel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.914755,1 review,3,2019/04/02,2019/04/04, 62,Booking.com,0,"Free Wifi,Free parking"
Rambler Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d76501-Reviews-Rambler_Motel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.915921,15 ,5,2019/04/02,2019/04/04, 80,ebookers.ch,9,"Free Wifi,Free parking"
EZ 8 Motel South Bay,http://www.tripadvisor.com/Hotel_Review-g32210-d2668756-Reviews-EZ_8_Motel_South_Bay-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.917043,24 ,2,2019/04/02,2019/04/04, 55,Booking.com,7,"Free parking,Pool"
Motel 6 San Diego - Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76505-Reviews-Motel_6_San_Diego_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.917772,81 ,2.5,2019/04/02,2019/04/04, 66,Booking.com,10,"Free parking,Pool"
Highway Inn Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d577444-Reviews-Highway_Inn_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.918492,16 ,1.5,2019/04/02,2019/04/04, 59,Booking.com,8,"Free Wifi,Free parking"
Travel Inn,http://www.tripadvisor.com/Hotel_Review-g32210-d76518-Reviews-Travel_Inn-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.919206,31 ,2,2019/04/02,2019/04/04, 69,Booking.com,8,"Free Wifi,Free parking"
Residence Inn San Diego Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d12548655-Reviews-Residence_Inn_San_Diego_Chula_Vista-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.919968,48 ,4.5,2019/04/02,2019/04/04, 376,Hotels.com,8,"Free Wifi,Free parking,Visit hotel website"
Big 7 Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d278029-Reviews-Big_7_Motel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.920687,14 ,2,2019/04/02,2019/04/04,0,Booking.com,9,"Free Wifi,Free parking"
San Diego Metro KOA,http://www.tripadvisor.com/Hotel_Review-g32210-d252236-Reviews-San_Diego_Metro_KOA-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.921582,395 ,4.5,2019/04/02,2019/04/04,0,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Harbor View Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d1642683-Reviews-Harbor_View_Motel-Chula_Vista_California.html,Chula Vista,2019-03-20 17:26:40.922180,2 ,3.5,2019/04/02,2019/04/04,0,ZenHotels.com,0,
Best Western Plus Marina Gateway Hotel,http://www.tripadvisor.com/Hotel_Review-g32767-d1480793-Reviews-Best_Western_Plus_Marina_Gateway_Hotel-National_City_California.html,Chula Vista,2019-03-20 17:26:40.922980,870 ,4.5,2019/04/02,2019/04/04,0,Agoda.com,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express San Diego South-National City,http://www.tripadvisor.com/Hotel_Review-g32767-d82401-Reviews-Holiday_Inn_Express_San_Diego_South_National_City-National_City_California.html,Chula Vista,2019-03-20 17:26:40.923779,268 ,4,2019/04/02,2019/04/04,0,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Ramada by Wyndham San Diego National City,http://www.tripadvisor.com/Hotel_Review-g32767-d217270-Reviews-Ramada_by_Wyndham_San_Diego_National_City-National_City_California.html,Chula Vista,2019-03-20 17:26:40.924559,290 ,3.5,2019/04/02,2019/04/04,0,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
