hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Best Western Plus Laredo Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g56137-d7890714-Reviews-Best_Western_Plus_Laredo_Inn_Suites-Laredo_Texas.html,Laredo,206 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d582425-Reviews-Embassy_Suites_by_Hilton_Laredo-Laredo_Texas.html,Laredo,692 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d7389317-Reviews-TownePlace_Suites_Laredo-Laredo_Texas.html,Laredo,139 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Laredo at Mall del Norte,http://www.tripadvisor.com/Hotel_Review-g56137-d587550-Reviews-Homewood_Suites_by_Hilton_Laredo_at_Mall_del_Norte-Laredo_Texas.html,Laredo,435 ,4,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Best Western San Isidro Inn,http://www.tripadvisor.com/Hotel_Review-g56137-d622002-Reviews-Best_Western_San_Isidro_Inn-Laredo_Texas.html,Laredo,325 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Laredo Airport,http://www.tripadvisor.com/Hotel_Review-g56137-d514502-Reviews-La_Quinta_Inn_Suites_Laredo_Airport-Laredo_Texas.html,Laredo,345 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Red Roof Inn Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d225889-Reviews-Red_Roof_Inn_Laredo-Laredo_Texas.html,Laredo,352 ,4,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Family Garden Inn,http://www.tripadvisor.com/Hotel_Review-g56137-d107487-Reviews-Family_Garden_Inn-Laredo_Texas.html,Laredo,202 ,4,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
La Posada Hotel,http://www.tripadvisor.com/Hotel_Review-g56137-d99189-Reviews-La_Posada_Hotel-Laredo_Texas.html,Laredo,289 ,4,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Pool,Visit hotel website"
Motel 6 Laredo Airport,http://www.tripadvisor.com/Hotel_Review-g56137-d6621938-Reviews-Motel_6_Laredo_Airport-Laredo_Texas.html,Laredo,42 ,4.5,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Fairfield Inn & Suites Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d282702-Reviews-Fairfield_Inn_Suites_Laredo-Laredo_Texas.html,Laredo,84 ,4,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d610111-Reviews-SpringHill_Suites_Laredo-Laredo_Texas.html,Laredo,108 ,4,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Courtyard Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d107489-Reviews-Courtyard_Laredo-Laredo_Texas.html,Laredo,135 ,4,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Laredo Del Mar,http://www.tripadvisor.com/Hotel_Review-g56137-d575944-Reviews-Residence_Inn_Laredo_Del_Mar-Laredo_Texas.html,Laredo,136 ,4,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d107470-Reviews-Hampton_Inn_Laredo-Laredo_Texas.html,Laredo,392 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d631233-Reviews-Staybridge_Suites_Laredo-Laredo_Texas.html,Laredo,89 ,4,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn Laredo I-35,http://www.tripadvisor.com/Hotel_Review-g56137-d107465-Reviews-La_Quinta_Inn_Laredo_I_35-Laredo_Texas.html,Laredo,395 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
