hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Express & Suites Bakersfield Central,http://www.tripadvisor.com/Hotel_Review-g32037-d632207-Reviews-Holiday_Inn_Express_Suites_Bakersfield_Central-Bakersfield_California.html,Bakersfield,419 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Hill House,http://www.tripadvisor.com/Hotel_Review-g32037-d75873-Reviews-Best_Western_Plus_Hill_House-Bakersfield_California.html,Bakersfield,922 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d1426110-Reviews-Comfort_Suites_Bakersfield-Bakersfield_California.html,Bakersfield,213 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Holiday Inn Express Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d79617-Reviews-Holiday_Inn_Express_Bakersfield-Bakersfield_California.html,Bakersfield,223 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Bakersfield River Run RV Park,http://www.tripadvisor.com/Hotel_Review-g32037-d1076806-Reviews-Bakersfield_River_Run_RV_Park-Bakersfield_California.html,Bakersfield,91 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Pool"
Courtyard by Marriott Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d75883-Reviews-Courtyard_by_Marriott_Bakersfield-Bakersfield_California.html,Bakersfield,231 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Four Points by Sheraton Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d125709-Reviews-Four_Points_by_Sheraton_Bakersfield-Bakersfield_California.html,Bakersfield,421 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Hotel & Suites Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d940071-Reviews-Holiday_Inn_Hotel_Suites_Bakersfield-Bakersfield_California.html,Bakersfield,184 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Bakersfield Airport,http://www.tripadvisor.com/Hotel_Review-g32037-d7890870-Reviews-Holiday_Inn_Express_Suites_Bakersfield_Airport-Bakersfield_California.html,Bakersfield,85 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Bakersfield Marriott at the Convention Center,http://www.tripadvisor.com/Hotel_Review-g32037-d79552-Reviews-Bakersfield_Marriott_at_the_Convention_Center-Bakersfield_California.html,Bakersfield,397 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d84756-Reviews-Red_Roof_Inn_Bakersfield-Bakersfield_California.html,Bakersfield,194 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking"
Residence Inn Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d79548-Reviews-Residence_Inn_Bakersfield-Bakersfield_California.html,Bakersfield,160 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
DoubleTree by Hilton Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d79560-Reviews-DoubleTree_by_Hilton_Bakersfield-Bakersfield_California.html,Bakersfield,1325 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Bakersfield West,http://www.tripadvisor.com/Hotel_Review-g32037-d7784668-Reviews-TownePlace_Suites_Bakersfield_West-Bakersfield_California.html,Bakersfield,54 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Bakersfield North / Airport,http://www.tripadvisor.com/Hotel_Review-g32037-d12388465-Reviews-Fairfield_Inn_Suites_Bakersfield_North_Airport-Bakersfield_California.html,Bakersfield,20 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
Hotel Rosedale,http://www.tripadvisor.com/Hotel_Review-g32037-d235412-Reviews-Hotel_Rosedale-Bakersfield_California.html,Bakersfield,413 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking"
WoodSpring Suites Bakersfield,http://www.tripadvisor.com/Hotel_Review-g32037-d11668621-Reviews-WoodSpring_Suites_Bakersfield-Bakersfield_California.html,Bakersfield,35 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Extended Stay America - Bakersfield - Chester Lane,http://www.tripadvisor.com/Hotel_Review-g32037-d559437-Reviews-Extended_Stay_America_Bakersfield_Chester_Lane-Bakersfield_California.html,Bakersfield,107 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Vagabond Inn Bakersfield South,http://www.tripadvisor.com/Hotel_Review-g32037-d79609-Reviews-Vagabond_Inn_Bakersfield_South-Bakersfield_California.html,Bakersfield,340 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
La Quinta Inn Bakersfield South,http://www.tripadvisor.com/Hotel_Review-g32037-d79605-Reviews-La_Quinta_Inn_Bakersfield_South-Bakersfield_California.html,Bakersfield,509 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
