hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Americana Hotel,http://www.tripadvisor.com/Hotel_Review-g30242-d120572-Reviews-Americana_Hotel-Arlington_Virginia.html,Arlington,1584 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Econo Lodge Metro,http://www.tripadvisor.com/Hotel_Review-g30242-d83942-Reviews-Econo_Lodge_Metro-Arlington_Virginia.html,Arlington,330 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Virginian Suites Arlington,http://www.tripadvisor.com/Hotel_Review-g30242-d110699-Reviews-Virginian_Suites_Arlington-Arlington_Virginia.html,Arlington,1057 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Reagan National Airport,http://www.tripadvisor.com/Hotel_Review-g30242-d249960-Reviews-Hampton_Inn_Suites_Reagan_National_Airport-Arlington_Virginia.html,Arlington,1805 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
Hyatt Centric Arlington,http://www.tripadvisor.com/Hotel_Review-g30242-d83950-Reviews-Hyatt_Centric_Arlington-Arlington_Virginia.html,Arlington,2062 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Restaurant,Visit hotel website"
Comfort Inn Ballston,http://www.tripadvisor.com/Hotel_Review-g30242-d110704-Reviews-Comfort_Inn_Ballston-Arlington_Virginia.html,Arlington,517 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included"
Residence Inn by Marriott Arlington Capital View,http://www.tripadvisor.com/Hotel_Review-g30242-d1875821-Reviews-Residence_Inn_by_Marriott_Arlington_Capital_View-Arlington_Virginia.html,Arlington,843 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hyatt Place Arlington/Courthouse Plaza,http://www.tripadvisor.com/Hotel_Review-g30242-d10255760-Reviews-Hyatt_Place_Arlington_Courthouse_Plaza-Arlington_Virginia.html,Arlington,547 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Bar/Lounge,Visit hotel website"
Crystal Gateway Marriott,http://www.tripadvisor.com/Hotel_Review-g30242-d225136-Reviews-Crystal_Gateway_Marriott-Arlington_Virginia.html,Arlington,187 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Restaurant,Bar/Lounge,Visit hotel website"
Hyatt Regency Crystal City at Reagan National Airport,http://www.tripadvisor.com/Hotel_Review-g30242-d83951-Reviews-Hyatt_Regency_Crystal_City_at_Reagan_National_Airport-Arlington_Virginia.html,Arlington,2402 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool"
Hilton Garden Inn Reagan National Airport Hotel,http://www.tripadvisor.com/Hotel_Review-g30242-d83938-Reviews-Hilton_Garden_Inn_Reagan_National_Airport_Hotel-Arlington_Virginia.html,Arlington,1392 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Residence Inn by Marriott Arlington Pentagon City,http://www.tripadvisor.com/Hotel_Review-g30242-d110697-Reviews-Residence_Inn_by_Marriott_Arlington_Pentagon_City-Arlington_Virginia.html,Arlington,1175 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
Homewood Suites by Hilton Arlington Rosslyn Key Bridge,http://www.tripadvisor.com/Hotel_Review-g30242-d12877016-Reviews-Homewood_Suites_by_Hilton_Arlington_Rosslyn_Key_Bridge-Arlington_Virginia.html,Arlington,185 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Breakfast included,Visit hotel website"
The Westin Arlington Gateway,http://www.tripadvisor.com/Hotel_Review-g30242-d557379-Reviews-The_Westin_Arlington_Gateway-Arlington_Virginia.html,Arlington,420 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
Hilton Garden Inn Arlington/Shirlington,http://www.tripadvisor.com/Hotel_Review-g30242-d1489174-Reviews-Hilton_Garden_Inn_Arlington_Shirlington-Arlington_Virginia.html,Arlington,1328 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Embassy Suites by Hilton Crystal City - National Airport,http://www.tripadvisor.com/Hotel_Review-g30242-d83943-Reviews-Embassy_Suites_by_Hilton_Crystal_City_National_Airport-Arlington_Virginia.html,Arlington,2015 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Breakfast included,Restaurant,Visit hotel website"
