hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Comfort Suites Downtown Sacramento,http://www.tripadvisor.com/Hotel_Review-g32999-d81446-Reviews-Comfort_Suites_Downtown_Sacramento-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.866710,71 ,,2019/04/02,2019/04/04, 146,Booking.com,10,"Free Wifi,Free parking"
Hyatt Regency Sacramento,http://www.tripadvisor.com/Hotel_Review-g32999-d79710-Reviews-Hyatt_Regency_Sacramento-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.867432,2113 ,,2019/04/02,2019/04/04, 498,Hotels.com,11,"Free Wifi,Pool,Visit hotel website"
Larkspur Landing Sacramento,http://www.tripadvisor.com/Hotel_Review-g32999-d119580-Reviews-Larkspur_Landing_Sacramento-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.868054,508 ,,2019/04/02,2019/04/04, 186,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
"The Citizen Hotel, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g32999-d1140707-Reviews-The_Citizen_Hotel_Autograph_Collection-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.868725,988 ,,2019/04/02,2019/04/04, 559,TripAdvisor,12,"Restaurant,Room service,Visit hotel website"
Embassy Suites by Hilton Sacramento - Riverfront Promenade,http://www.tripadvisor.com/Hotel_Review-g32999-d235448-Reviews-Embassy_Suites_by_Hilton_Sacramento_Riverfront_Promenade-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.869527,1549 ,,2019/04/02,2019/04/04, 335,Booking.com,13,"Breakfast included,Pool,Visit hotel website"
Kimpton Sawyer Hotel,http://www.tripadvisor.com/Hotel_Review-g32999-d12426000-Reviews-Kimpton_Sawyer_Hotel-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.870279,260 ,,2019/04/02,2019/04/04, 455,Booking.com,9,"Free Wifi,Pool,Visit hotel website"
Hilton Garden Inn Sacramento/South Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d119536-Reviews-Hilton_Garden_Inn_Sacramento_South_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.871042,915 ,,2019/04/02,2019/04/04, 243,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Sacramento Downtown at Capitol Park,http://www.tripadvisor.com/Hotel_Review-g32999-d639444-Reviews-Residence_Inn_Sacramento_Downtown_at_Capitol_Park-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.871788,1041 ,,2019/04/02,2019/04/04, 507,roomsXXL.ch,12,"Free Wifi,Breakfast included,Visit hotel website"
The Westin Sacramento,http://www.tripadvisor.com/Hotel_Review-g32999-d817535-Reviews-The_Westin_Sacramento-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.872554,299 ,,2019/04/02,2019/04/04, 346,Booking.com,12,"Free parking,Pool,Visit hotel website"
Hampton Inn & Suites Sacramento-Airport-Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d585109-Reviews-Hampton_Inn_Suites_Sacramento_Airport_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.873352,600 ,,2019/04/02,2019/04/04, 245,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Sacramento Airport-Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d1176415-Reviews-Homewood_Suites_by_Hilton_Sacramento_Airport_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.874143,798 ,,2019/04/02,2019/04/04, 268,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Inn and Spa at Parkside,http://www.tripadvisor.com/Hotel_Review-g32999-d74004-Reviews-Inn_and_Spa_at_Parkside-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.874893,378 ,,2019/04/02,2019/04/04, 264,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Sacramento-Cal Expo,http://www.tripadvisor.com/Hotel_Review-g32999-d254634-Reviews-Hampton_Inn_Suites_Sacramento_Cal_Expo-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.875654,473 ,,2019/04/02,2019/04/04, 176,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Vagabond Inn Executive Sacramento Old Town,http://www.tripadvisor.com/Hotel_Review-g32999-d79759-Reviews-Vagabond_Inn_Executive_Sacramento_Old_Town-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.876376,1041 ,,2019/04/02,2019/04/04, 105,Booking.com,10,"Free Wifi,Free parking"
Good Nite Inn Sacramento,http://www.tripadvisor.com/Hotel_Review-g32999-d81488-Reviews-Good_Nite_Inn_Sacramento-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.877159,537 ,,2019/04/02,2019/04/04, 60,Booking.com,10,"Free Wifi,Free parking"
Best Western Sandman Motel,http://www.tripadvisor.com/Hotel_Review-g32999-d79648-Reviews-Best_Western_Sandman_Motel-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.877921,701 ,,2019/04/02,2019/04/04, 103,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Governors Inn Hotel,http://www.tripadvisor.com/Hotel_Review-g32999-d81502-Reviews-Governors_Inn_Hotel-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.878561,567 ,,2019/04/02,2019/04/04, 109,Booking.com,8,"Free Wifi,Free parking"
Delta King,http://www.tripadvisor.com/Hotel_Review-g32999-d79686-Reviews-Delta_King-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.879215,592 ,,2019/04/02,2019/04/04, 239,Booking.com,10,"Free Wifi,Restaurant"
Sheraton Grand Sacramento Hotel,http://www.tripadvisor.com/Hotel_Review-g32999-d227107-Reviews-Sheraton_Grand_Sacramento_Hotel-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.879950,1125 ,,2019/04/02,2019/04/04, 483,Hotels.com,11,"Pool,Restaurant,Visit hotel website"
Fairfield Inn Sacramento Cal Expo,http://www.tripadvisor.com/Hotel_Review-g32999-d81455-Reviews-Fairfield_Inn_Sacramento_Cal_Expo-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.880807,217 ,,2019/04/02,2019/04/04, 244,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hostelling International Sacramento,http://www.tripadvisor.com/Hotel_Review-g32999-d113819-Reviews-Hostelling_International_Sacramento-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.881575,125 ,,2019/04/02,2019/04/04, 74,Booking.com,8,Free Wifi
Hilton Sacramento Arden West,http://www.tripadvisor.com/Hotel_Review-g32999-d79746-Reviews-Hilton_Sacramento_Arden_West-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.882311,1002 ,,2019/04/02,2019/04/04, 263,Booking.com,11,"Pool,Restaurant,Visit hotel website"
Hampton Inn & Suites Sacramento at CSUS,http://www.tripadvisor.com/Hotel_Review-g32999-d12946417-Reviews-Hampton_Inn_Suites_Sacramento_at_CSUS-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.883103,74 ,,2019/04/02,2019/04/04, 206,Booking.com,8,"Free Wifi,Breakfast included,Visit hotel website"
Comfort Inn & Suites Sacramento University Area,http://www.tripadvisor.com/Hotel_Review-g32999-d254633-Reviews-Comfort_Inn_Suites_Sacramento_University_Area-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.883984,242 ,,2019/04/02,2019/04/04, 190,Hotels.com,10,"Free Wifi,Free parking"
Staybridge Suites Sacramento Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d729406-Reviews-Staybridge_Suites_Sacramento_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.884788,214 ,,2019/04/02,2019/04/04, 302,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Courtyard by Marriott Sacramento Airport Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d79673-Reviews-Courtyard_by_Marriott_Sacramento_Airport_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.885561,227 ,,2019/04/02,2019/04/04, 359,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Courtyard by Marriott Sacramento Cal Expo,http://www.tripadvisor.com/Hotel_Review-g32999-d589298-Reviews-Courtyard_by_Marriott_Sacramento_Cal_Expo-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.886321,531 ,,2019/04/02,2019/04/04, 264,Courtyard,11,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Sacramento Airport Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d557211-Reviews-Fairfield_Inn_Suites_Sacramento_Airport_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.887225,262 ,,2019/04/02,2019/04/04, 208,Fairfield Inn,9,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Sacramento Airport Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d81434-Reviews-Residence_Inn_Sacramento_Airport_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.888183,191 ,,2019/04/02,2019/04/04, 341,Residence Inn,11,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites Sacramento Airport Natomas,http://www.tripadvisor.com/Hotel_Review-g32999-d507351-Reviews-SpringHill_Suites_Sacramento_Airport_Natomas-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.889095,245 ,,2019/04/02,2019/04/04, 243,SpringHill Suites,10,"Free Wifi,Free parking,Visit hotel website"
Courtyard Sacramento Midtown,http://www.tripadvisor.com/Hotel_Review-g32999-d227103-Reviews-Courtyard_Sacramento_Midtown-Sacramento_California.html,Sacramento,2019-03-20 17:24:42.889818,261 ,,2019/04/02,2019/04/04, 269,Courtyard,11,"Free Wifi,Pool,Visit hotel website"
