hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Palazzo at The Venetian,http://www.tripadvisor.com/Hotel_Review-g45963-d675000-Reviews-The_Palazzo_at_The_Venetian-Las_Vegas_Nevada.html,Las Vegas,17309 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free parking,Pool,Visit hotel website"
The Venetian Resort Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d97704-Reviews-The_Venetian_Resort_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,28596 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free parking,Pool,Visit hotel website"
Bellagio Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d91703-Reviews-Bellagio_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,18334 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Tuscany Suites & Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d224853-Reviews-Tuscany_Suites_Casino-Las_Vegas_Nevada.html,Las Vegas,4423 ,,2019/04/02,2019/04/04,CHF 37,Booking.com,12,"Free parking,Pool"
Paris Las Vegas Hotel & Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d143336-Reviews-Paris_Las_Vegas_Hotel_Casino-Las_Vegas_Nevada.html,Las Vegas,30718 ,,2019/04/02,2019/04/04,CHF 108,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Planet Hollywood Resort & Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d91687-Reviews-Planet_Hollywood_Resort_Casino-Las_Vegas_Nevada.html,Las Vegas,26275 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Caesars Palace,http://www.tripadvisor.com/Hotel_Review-g45963-d91762-Reviews-Caesars_Palace-Las_Vegas_Nevada.html,Las Vegas,19006 ,,2019/04/02,2019/04/04,CHF 324,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Trump International Hotel Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d1022061-Reviews-Trump_International_Hotel_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,12772 ,,2019/04/02,2019/04/04,CHF 142,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Bally's Las Vegas Hotel & Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d121312-Reviews-Bally_s_Las_Vegas_Hotel_Casino-Las_Vegas_Nevada.html,Las Vegas,22921 ,,2019/04/02,2019/04/04,,Agoda.com,12,"Free Wifi,Pool,Visit hotel website"
ARIA Resort & Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d91925-Reviews-ARIA_Resort_Casino-Las_Vegas_Nevada.html,Las Vegas,28541 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Signature at MGM Grand,http://www.tripadvisor.com/Hotel_Review-g45963-d601419-Reviews-Signature_at_MGM_Grand-Las_Vegas_Nevada.html,Las Vegas,14278 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Pool,Restaurant,Visit hotel website"
Vdara Hotel & Spa at ARIA Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d1474086-Reviews-Vdara_Hotel_Spa_at_ARIA_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,18454 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
"The Cosmopolitan of Las Vegas, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g45963-d1829539-Reviews-The_Cosmopolitan_of_Las_Vegas_Autograph_Collection-Las_Vegas_Nevada.html,Las Vegas,9194 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Pool,Restaurant,Visit hotel website"
Red Rock Casino Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g45963-d596543-Reviews-Red_Rock_Casino_Resort_Spa-Las_Vegas_Nevada.html,Las Vegas,4521 ,,2019/04/02,2019/04/04,,Agoda.com,11,"Free Wifi,Free parking,Visit hotel website"
South Point Hotel Casino and Spa,http://www.tripadvisor.com/Hotel_Review-g45963-d570084-Reviews-South_Point_Hotel_Casino_and_Spa-Las_Vegas_Nevada.html,Las Vegas,5960 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,9,"Free parking,Pool"
