hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Econo Lodge Old Town,http://www.tripadvisor.com/Hotel_Review-g60933-d98734-Reviews-Econo_Lodge_Old_Town-Albuquerque_New_Mexico.html,Albuquerque,932 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Hotel Albuquerque at Old Town,http://www.tripadvisor.com/Hotel_Review-g60933-d92775-Reviews-Hotel_Albuquerque_at_Old_Town-Albuquerque_New_Mexico.html,Albuquerque,2121 ,,2019/04/02,2019/04/04,CHF 155,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Best Western Airport Albuquerque InnSuites Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g60933-d92703-Reviews-Best_Western_Airport_Albuquerque_InnSuites_Hotel_Suites-Albuquerque_New_Mexico.html,Albuquerque,1439 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn Albuquerque Airport,http://www.tripadvisor.com/Hotel_Review-g60933-d98768-Reviews-Comfort_Inn_Albuquerque_Airport-Albuquerque_New_Mexico.html,Albuquerque,538 ,,2019/04/02,2019/04/04,CHF 65,TripAdvisor,10,"Free Wifi,Free parking"
Days Inn & Suites by Wyndham Airport Albuquerque,http://www.tripadvisor.com/Hotel_Review-g60933-d1506933-Reviews-Days_Inn_Suites_by_Wyndham_Airport_Albuquerque-Albuquerque_New_Mexico.html,Albuquerque,1885 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Quality Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g60933-d92724-Reviews-Quality_Inn_Suites-Albuquerque_New_Mexico.html,Albuquerque,776 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Isleta Resort & Casino,http://www.tripadvisor.com/Hotel_Review-g60933-d1097043-Reviews-Isleta_Resort_Casino-Albuquerque_New_Mexico.html,Albuquerque,1031 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Rio Grande Inn,http://www.tripadvisor.com/Hotel_Review-g60933-d92717-Reviews-Best_Western_Plus_Rio_Grande_Inn-Albuquerque_New_Mexico.html,Albuquerque,2033 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Baymont by Wyndham Albuquerque Airport,http://www.tripadvisor.com/Hotel_Review-g60933-d224970-Reviews-Baymont_by_Wyndham_Albuquerque_Airport-Albuquerque_New_Mexico.html,Albuquerque,156 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Executive Suites,http://www.tripadvisor.com/Hotel_Review-g60933-d98688-Reviews-Best_Western_Plus_Executive_Suites-Albuquerque_New_Mexico.html,Albuquerque,1059 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hotel Chaco,http://www.tripadvisor.com/Hotel_Review-g60933-d10818708-Reviews-Hotel_Chaco-Albuquerque_New_Mexico.html,Albuquerque,355 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Hotel Parq Central,http://www.tripadvisor.com/Hotel_Review-g60933-d1901934-Reviews-Hotel_Parq_Central-Albuquerque_New_Mexico.html,Albuquerque,1908 ,,2019/04/02,2019/04/04,CHF 160,TripAdvisor,7,"Free Wifi,Free parking"
Sandia Peak Inn Motel,http://www.tripadvisor.com/Hotel_Review-g60933-d1085755-Reviews-Sandia_Peak_Inn_Motel-Albuquerque_New_Mexico.html,Albuquerque,1275 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Hotel Andaluz,http://www.tripadvisor.com/Hotel_Review-g60933-d92752-Reviews-Hotel_Andaluz-Albuquerque_New_Mexico.html,Albuquerque,1512 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Restaurant"
Sheraton Albuquerque Uptown,http://www.tripadvisor.com/Hotel_Review-g60933-d98673-Reviews-Sheraton_Albuquerque_Uptown-Albuquerque_New_Mexico.html,Albuquerque,1452 ,,2019/04/02,2019/04/04,CHF 209,TripAdvisor,11,"Free parking,Pool,Visit hotel website"
