hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hilton Garden Inn Charlotte Airport,http://www.tripadvisor.com/Hotel_Review-g49022-d5585310-Reviews-Hilton_Garden_Inn_Charlotte_Airport-Charlotte_North_Carolina.html,Charlotte,903 ,,2019/04/02,2019/04/04,CHF 187,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Hilton Charlotte Center City,http://www.tripadvisor.com/Hotel_Review-g49022-d94171-Reviews-Hilton_Charlotte_Center_City-Charlotte_North_Carolina.html,Charlotte,1685 ,,2019/04/02,2019/04/04,CHF 305,Hotels.com,12,"Restaurant,Room service,Visit hotel website"
Hampton Inn and Suites Charlotte Airport,http://www.tripadvisor.com/Hotel_Review-g49022-d1236686-Reviews-Hampton_Inn_and_Suites_Charlotte_Airport-Charlotte_North_Carolina.html,Charlotte,1216 ,,2019/04/02,2019/04/04,CHF 176,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Charlotte - South Park,http://www.tripadvisor.com/Hotel_Review-g49022-d100549-Reviews-Hampton_Inn_Suites_Charlotte_South_Park-Charlotte_North_Carolina.html,Charlotte,851 ,,2019/04/02,2019/04/04,CHF 161,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Charlotte Airport,http://www.tripadvisor.com/Hotel_Review-g49022-d223204-Reviews-Homewood_Suites_by_Hilton_Charlotte_Airport-Charlotte_North_Carolina.html,Charlotte,878 ,,2019/04/02,2019/04/04,CHF 179,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Charlotte/Ballantyne,http://www.tripadvisor.com/Hotel_Review-g49022-d11676402-Reviews-Hampton_Inn_Suites_Charlotte_Ballantyne-Charlotte_North_Carolina.html,Charlotte,143 ,,2019/04/02,2019/04/04,CHF 211,roomsXXL.ch,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Charlotte Uptown,http://www.tripadvisor.com/Hotel_Review-g49022-d223203-Reviews-Hilton_Garden_Inn_Charlotte_Uptown-Charlotte_North_Carolina.html,Charlotte,926 ,,2019/04/02,2019/04/04,CHF 170,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Hyatt Place Charlotte/Arrowood,http://www.tripadvisor.com/Hotel_Review-g49022-d1016257-Reviews-Hyatt_Place_Charlotte_Arrowood-Charlotte_North_Carolina.html,Charlotte,811 ,,2019/04/02,2019/04/04,CHF 137,Booking.com,11,"Free Wifi,Free parking"
Sonesta ES Suites Charlotte,http://www.tripadvisor.com/Hotel_Review-g49022-d223374-Reviews-Sonesta_ES_Suites_Charlotte-Charlotte_North_Carolina.html,Charlotte,654 ,,2019/04/02,2019/04/04,CHF 119,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Charlotte Arrowood,http://www.tripadvisor.com/Hotel_Review-g49022-d10901307-Reviews-Drury_Inn_Suites_Charlotte_Arrowood-Charlotte_North_Carolina.html,Charlotte,234 ,,2019/04/02,2019/04/04,CHF 135,Hotels.com,7,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Charlotte Airport/Lake Pointe,http://www.tripadvisor.com/Hotel_Review-g49022-d121910-Reviews-Hyatt_Place_Charlotte_Airport_Lake_Pointe-Charlotte_North_Carolina.html,Charlotte,814 ,,2019/04/02,2019/04/04,CHF 148,Booking.com,11,"Free Wifi,Free parking"
Hilton Charlotte University Place,http://www.tripadvisor.com/Hotel_Review-g49022-d94136-Reviews-Hilton_Charlotte_University_Place-Charlotte_North_Carolina.html,Charlotte,1827 ,,2019/04/02,2019/04/04,CHF 186,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
HYATT house Charlotte Center City,http://www.tripadvisor.com/Hotel_Review-g49022-d1863291-Reviews-HYATT_house_Charlotte_Center_City-Charlotte_North_Carolina.html,Charlotte,1529 ,,2019/04/02,2019/04/04,CHF 199,Booking.com,10,"Free Wifi,Breakfast included"
Holiday Inn Charlotte-University Place,http://www.tripadvisor.com/Hotel_Review-g49022-d94142-Reviews-Holiday_Inn_Charlotte_University_Place-Charlotte_North_Carolina.html,Charlotte,796 ,,2019/04/02,2019/04/04,CHF 139,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Charlotte Airport,http://www.tripadvisor.com/Hotel_Review-g49022-d10632451-Reviews-Home2_Suites_by_Hilton_Charlotte_Airport-Charlotte_North_Carolina.html,Charlotte,207 ,,2019/04/02,2019/04/04,CHF 166,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Courtyard by Marriott Charlotte Ballantyne,http://www.tripadvisor.com/Hotel_Review-g49022-d100616-Reviews-Courtyard_by_Marriott_Charlotte_Ballantyne-Charlotte_North_Carolina.html,Charlotte,198 ,,2019/04/02,2019/04/04,CHF 281,Hotels.com,12,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Charlotte Ayrsley,http://www.tripadvisor.com/Hotel_Review-g49022-d7767497-Reviews-Embassy_Suites_by_Hilton_Charlotte_Ayrsley-Charlotte_North_Carolina.html,Charlotte,780 ,,2019/04/02,2019/04/04,CHF 286,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Charlotte University Place,http://www.tripadvisor.com/Hotel_Review-g49022-d100613-Reviews-Drury_Inn_Suites_Charlotte_University_Place-Charlotte_North_Carolina.html,Charlotte,427 ,,2019/04/02,2019/04/04,CHF 140,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Charlotte Northlake,http://www.tripadvisor.com/Hotel_Review-g49022-d1409115-Reviews-Drury_Inn_Suites_Charlotte_Northlake-Charlotte_North_Carolina.html,Charlotte,865 ,,2019/04/02,2019/04/04,CHF 160,Hotels.com,8,"Free Wifi,Free parking,Visit hotel website"
Charlotte Marriott City Center,http://www.tripadvisor.com/Hotel_Review-g49022-d94163-Reviews-Charlotte_Marriott_City_Center-Charlotte_North_Carolina.html,Charlotte,989 ,,2019/04/02,2019/04/04,CHF 409,Marriott Hotels,12,"Restaurant,Room service,Visit hotel website"
"The Ballantyne, a Luxury Collection Hotel, Charlotte",http://www.tripadvisor.com/Hotel_Review-g49022-d223195-Reviews-The_Ballantyne_a_Luxury_Collection_Hotel_Charlotte-Charlotte_North_Carolina.html,Charlotte,913 ,,2019/04/02,2019/04/04,CHF 404,Trip.com,11,"Free parking,Pool,Visit hotel website"
