hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Embassy Suites by Hilton Lexington Green,http://www.tripadvisor.com/Hotel_Review-g39588-d528271-Reviews-Embassy_Suites_by_Hilton_Lexington_Green-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.759831,837 ,,2019/04/02,2019/04/04, 177,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
GuestHouse Inn & Suites Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d124088-Reviews-GuestHouse_Inn_Suites_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.760580,741 ,,2019/04/02,2019/04/04, 69,Booking.com,9,"Free Wifi,Free parking"
La Quinta Inn & Suites Lexington South / Hamburg,http://www.tripadvisor.com/Hotel_Review-g39588-d225048-Reviews-La_Quinta_Inn_Suites_Lexington_South_Hamburg-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.761554,1005 ,,2019/04/02,2019/04/04, 109,Hotels.com,7,"Free Wifi,Free parking"
Hyatt Regency Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d88822-Reviews-Hyatt_Regency_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.762425,1333 ,,2019/04/02,2019/04/04, 191,roomsXXL.ch,10,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d7352389-Reviews-Staybridge_Suites_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.763159,143 ,,2019/04/02,2019/04/04, 110,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Lexington, KY",http://www.tripadvisor.com/Hotel_Review-g39588-d225042-Reviews-Country_Inn_Suites_by_Radisson_Lexington_KY-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.763904,765 ,,2019/04/02,2019/04/04, 106,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g39588-d92867-Reviews-Comfort_Inn_Suites-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.764584,300 ,,2019/04/02,2019/04/04, 84,Booking.com,10,"Free Wifi,Free parking"
Embassy Suites by Hilton Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d125648-Reviews-Embassy_Suites_by_Hilton_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.765346,1369 ,,2019/04/02,2019/04/04, 229,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d1156585-Reviews-Hyatt_Place_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.766049,825 ,,2019/04/02,2019/04/04, 107,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Lexington Medical Center,http://www.tripadvisor.com/Hotel_Review-g39588-d9033823-Reviews-Hampton_Inn_Lexington_Medical_Center-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.766783,392 ,,2019/04/02,2019/04/04, 120,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Lexington Downtown,http://www.tripadvisor.com/Hotel_Review-g39588-d1176688-Reviews-Hilton_Lexington_Downtown-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.767542,1488 ,,2019/04/02,2019/04/04, 147,Booking.com,11,"Pool,Restaurant,Visit hotel website"
DoubleTree Suites by Hilton Hotel Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d219419-Reviews-DoubleTree_Suites_by_Hilton_Hotel_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.768278,1190 ,,2019/04/02,2019/04/04, 124,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Courtyard Lexington Keeneland/Airport,http://www.tripadvisor.com/Hotel_Review-g39588-d2732994-Reviews-Courtyard_Lexington_Keeneland_Airport-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.769006,192 ,,2019/04/02,2019/04/04, 164,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Lexington Green,http://www.tripadvisor.com/Hotel_Review-g39588-d528271-Reviews-Embassy_Suites_by_Hilton_Lexington_Green-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.769735,837 ,,2019/04/02,2019/04/04, 177,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Lexington University / Medical Center,http://www.tripadvisor.com/Hotel_Review-g39588-d7928797-Reviews-Home2_Suites_by_Hilton_Lexington_University_Medical_Center-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.770546,711 ,,2019/04/02,2019/04/04, 128,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
21c Museum Hotel Lexington,http://www.tripadvisor.com/Hotel_Review-g39588-d8623360-Reviews-21c_Museum_Hotel_Lexington-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.771246,801 ,,2019/04/02,2019/04/04, 189,Booking.com,8,"Free Wifi,Restaurant"
Residence Inn Lexington Keeneland/Airport,http://www.tripadvisor.com/Hotel_Review-g39588-d1801882-Reviews-Residence_Inn_Lexington_Keeneland_Airport-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.772013,329 ,,2019/04/02,2019/04/04, 189,Expedia.ch,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Lexington Dtwn Area-Keenland,http://www.tripadvisor.com/Hotel_Review-g39588-d1026632-Reviews-Holiday_Inn_Express_Suites_Lexington_Dtwn_Area_Keenland-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.772779,357 ,,2019/04/02,2019/04/04, 131,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Lexington - Hamburg,http://www.tripadvisor.com/Hotel_Review-g39588-d625219-Reviews-Homewood_Suites_by_Hilton_Lexington_Hamburg-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.773552,582 ,,2019/04/02,2019/04/04, 116,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Lexington South/Hamburg Place,http://www.tripadvisor.com/Hotel_Review-g39588-d7395160-Reviews-TownePlace_Suites_Lexington_South_Hamburg_Place-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.774270,172 ,,2019/04/02,2019/04/04, 150,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Lexington Griffin Gate Marriott Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g39588-d88823-Reviews-Lexington_Griffin_Gate_Marriott_Resort_Spa-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.775007,857 ,,2019/04/02,2019/04/04, 230,Booking.com,12,"Free parking,Pool,Visit hotel website"
Fairfield Inn & Suites Lexington North,http://www.tripadvisor.com/Hotel_Review-g39588-d1484685-Reviews-Fairfield_Inn_Suites_Lexington_North-Lexington_Kentucky.html,Lexington-Fayette,2019-03-20 17:25:50.775726,391 ,,2019/04/02,2019/04/04, 144,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
