hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Colonnade Hotel,http://www.tripadvisor.com/Hotel_Review-g60745-d94371-Reviews-Colonnade_Hotel-Boston_Massachusetts.html,Boston,3671 ,,2019/04/02,2019/04/04,CHF 273,Hotels.com,12,"Free Wifi,Pool"
Harborside Inn,http://www.tripadvisor.com/Hotel_Review-g60745-d94367-Reviews-Harborside_Inn-Boston_Massachusetts.html,Boston,1642 ,,2019/04/02,2019/04/04,CHF 203,Expedia.ch,9,Free Wifi
Gryphon House,http://www.tripadvisor.com/Hotel_Review-g60745-d77601-Reviews-Gryphon_House-Boston_Massachusetts.html,Boston,411 ,,2019/04/02,2019/04/04,CHF 271,Hotels.com,8,"Free Wifi,Breakfast included"
No. 284,http://www.tripadvisor.com/Hotel_Review-g60745-d13792675-Reviews-No_284-Boston_Massachusetts.html,Boston,61 ,,2019/04/02,2019/04/04,CHF 249,Booking.com,6,"Free Wifi,Breakfast included"
Taj Boston,http://www.tripadvisor.com/Hotel_Review-g60745-d89615-Reviews-Taj_Boston-Boston_Massachusetts.html,Boston,3275 ,,2019/04/02,2019/04/04,CHF 309,Booking.com,11,"Free Wifi,Fitness center,Visit hotel website"
HI Boston,http://www.tripadvisor.com/Hotel_Review-g60745-d3169894-Reviews-HI_Boston-Boston_Massachusetts.html,Boston,1168 ,,2019/04/02,2019/04/04,CHF 260,Booking.com,7,"Free Wifi,Breakfast included"
Residence Inn by Marriott Boston Back Bay/Fenway,http://www.tripadvisor.com/Hotel_Review-g60745-d4325990-Reviews-Residence_Inn_by_Marriott_Boston_Back_Bay_Fenway-Boston_Massachusetts.html,Boston,1979 ,,2019/04/02,2019/04/04,CHF 309,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Green Turtle Floating Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g60745-d1467037-Reviews-Green_Turtle_Floating_Bed_and_Breakfast-Boston_Massachusetts.html,Boston,660 ,,2019/04/02,2019/04/04,CHF 399,Offizielle Seite,0,"Free Wifi,Breakfast included,Visit hotel website"
Four Seasons Hotel Boston,http://www.tripadvisor.com/Hotel_Review-g60745-d89585-Reviews-Four_Seasons_Hotel_Boston-Boston_Massachusetts.html,Boston,2093 ,,2019/04/02,2019/04/04,CHF 634,Hotels.com,13,"Free Wifi,Pool,Visit hotel website"
Residence Inn Boston Downtown/Seaport,http://www.tripadvisor.com/Hotel_Review-g60745-d4232689-Reviews-Residence_Inn_Boston_Downtown_Seaport-Boston_Massachusetts.html,Boston,557 ,,2019/04/02,2019/04/04,CHF 639,TUI,12,"Free Wifi,Breakfast included,Visit hotel website"
