hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
A B&B at The Edward Harris House Inn & Cottages,http://www.tripadvisor.com/Hotel_Review-g48503-d261477-Reviews-A_B_B_at_The_Edward_Harris_House_Inn_Cottages-Rochester_Finger_Lakes_New_York.html,Rochester,126 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Dartmouth House,http://www.tripadvisor.com/Hotel_Review-g48503-d9584394-Reviews-Dartmouth_House-Rochester_Finger_Lakes_New_York.html,Rochester,84 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Fairfield Inn & Suites Rochester West/Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d99599-Reviews-Fairfield_Inn_Suites_Rochester_West_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,159 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Rochester-Pittsford/Brighton, NY",http://www.tripadvisor.com/Hotel_Review-g48503-d93748-Reviews-Country_Inn_Suites_by_Radisson_Rochester_Pittsford_Brighton_NY-Rochester_Finger_Lakes_New.html,Rochester,213 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Rochester Downtown,http://www.tripadvisor.com/Hotel_Review-g48503-d6988927-Reviews-Hilton_Garden_Inn_Rochester_Downtown-Rochester_Finger_Lakes_New_York.html,Rochester,571 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Rochester/University & Medical Center,http://www.tripadvisor.com/Hotel_Review-g48503-d7398971-Reviews-Hilton_Garden_Inn_Rochester_University_Medical_Center-Rochester_Finger_Lakes_New_York.html,Rochester,516 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Rochester University,http://www.tripadvisor.com/Hotel_Review-g48503-d1197074-Reviews-Staybridge_Suites_Rochester_University-Rochester_Finger_Lakes_New_York.html,Rochester,505 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Rochester Airport Marriott,http://www.tripadvisor.com/Hotel_Review-g48503-d93755-Reviews-Rochester_Airport_Marriott-Rochester_Finger_Lakes_New_York.html,Rochester,302 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Ellwanger Estate Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g48503-d1467312-Reviews-Ellwanger_Estate_Bed_and_Breakfast-Rochester_Finger_Lakes_New_York.html,Rochester,84 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
The East Avenue Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g48503-d99566-Reviews-The_East_Avenue_Inn_Suites-Rochester_Finger_Lakes_New_York.html,Rochester,489 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
