hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Scottsdale Plaza Resort,http://www.tripadvisor.com/Hotel_Review-g31350-d115489-Reviews-Scottsdale_Plaza_Resort-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.045082,3068 ,,2019/04/02,2019/04/04,CHF 231,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
Sonesta Suites Scottsdale Gainey Ranch,http://www.tripadvisor.com/Hotel_Review-g31350-d119325-Reviews-Sonesta_Suites_Scottsdale_Gainey_Ranch-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.045767,1720 ,,2019/04/02,2019/04/04,CHF 271,Agoda.com,11,"Free Wifi,Free parking"
The Scott Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g31350-d115494-Reviews-The_Scott_Resort_Spa-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.046808,263 ,,2019/04/02,2019/04/04,CHF 267,Agoda.com,11,"Free Wifi,Free parking,Visit hotel website"
Hotel Valley Ho,http://www.tripadvisor.com/Hotel_Review-g31350-d579764-Reviews-Hotel_Valley_Ho-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.047532,1968 ,,2019/04/02,2019/04/04,CHF 290,Agoda.com,10,"Free Wifi,Pool,Visit hotel website"
The McCormick Scottsdale,http://www.tripadvisor.com/Hotel_Review-g31350-d209396-Reviews-The_McCormick_Scottsdale-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.048141,358 ,,2019/04/02,2019/04/04,CHF 179,Agoda.com,13,"Free Wifi,Free parking"
Scottsdale Plaza Resort,http://www.tripadvisor.com/Hotel_Review-g31350-d115489-Reviews-Scottsdale_Plaza_Resort-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.048756,3068 ,,2019/04/02,2019/04/04,CHF 231,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Regency Scottsdale Resort and Spa at Gainey Ranch,http://www.tripadvisor.com/Hotel_Review-g31350-d74109-Reviews-Hyatt_Regency_Scottsdale_Resort_and_Spa_at_Gainey_Ranch-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.049506,3448 ,,2019/04/02,2019/04/04,CHF 459,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
La Quinta Inn & Suites Phoenix Scottsdale,http://www.tripadvisor.com/Hotel_Review-g31350-d74467-Reviews-La_Quinta_Inn_Suites_Phoenix_Scottsdale-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.050210,883 ,,2019/04/02,2019/04/04,CHF 130,Booking.com,10,"Free Wifi,Free parking"
Fairmont Scottsdale Princess,http://www.tripadvisor.com/Hotel_Review-g31350-d74190-Reviews-Fairmont_Scottsdale_Princess-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.050911,4089 ,,2019/04/02,2019/04/04,CHF 499,Agoda.com,11,"Pool,Restaurant,Visit hotel website"
Andaz Scottsdale Resort & Bungalows,http://www.tripadvisor.com/Hotel_Review-g31350-d10596080-Reviews-Andaz_Scottsdale_Resort_Bungalows-Scottsdale_Arizona.html,Scottsdale,2019-03-20 16:52:29.051650,705 ,,2019/04/02,2019/04/04,CHF 435,ebookers.ch,12,"Free Wifi,Free parking,Visit hotel website"
