hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Corporate Suites in the Heart of Magnificent Mile,http://www.tripadvisor.com/Hotel_Review-g35805-d15522631-Reviews-Corporate_Suites_in_the_Heart_of_Magnificent_Mile-Chicago_Illinois.html,Chicago,0 ,,2019/04/02,2019/04/04,CHF 166,Booking.com,0,"Free Wifi,Pool,Visit hotel website"
The Talbott Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d87654-Reviews-The_Talbott_Hotel-Chicago_Illinois.html,Chicago,3756 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
River Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d250023-Reviews-River_Hotel-Chicago_Illinois.html,Chicago,1388 ,,2019/04/02,2019/04/04,CHF 125,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
Cambria Hotel Chicago Magnificent Mile,http://www.tripadvisor.com/Hotel_Review-g35805-d114595-Reviews-Cambria_Hotel_Chicago_Magnificent_Mile-Chicago_Illinois.html,Chicago,3622 ,,2019/04/02,2019/04/04,CHF 144,Hotels.com,13,"Restaurant,Room service"
Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html,Chicago,5499 ,,2019/04/02,2019/04/04,CHF 160,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Hilton Chicago/Magnificent Mile Suites,http://www.tripadvisor.com/Hotel_Review-g35805-d90986-Reviews-Hilton_Chicago_Magnificent_Mile_Suites-Chicago_Illinois.html,Chicago,2380 ,,2019/04/02,2019/04/04,CHF 136,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
Radisson Blu Aqua Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d2042562-Reviews-Radisson_Blu_Aqua_Hotel-Chicago_Illinois.html,Chicago,5500 ,,2019/04/02,2019/04/04,CHF 263,Hotels.com,13,"Free Wifi,Pool,Visit hotel website"
Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html,Chicago,2679 ,,2019/04/02,2019/04/04,CHF 134,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
"LondonHouse Chicago, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g35805-d9145578-Reviews-LondonHouse_Chicago_Curio_Collection_by_Hilton-Chicago_Illinois.html,Chicago,2090 ,,2019/04/02,2019/04/04,CHF 209,Expedia.ch,13,"Free Wifi,Restaurant,Visit hotel website"
"Thompson Chicago, a Thompson Hotel",http://www.tripadvisor.com/Hotel_Review-g35805-d4749314-Reviews-Thompson_Chicago_a_Thompson_Hotel-Chicago_Illinois.html,Chicago,2667 ,,2019/04/02,2019/04/04,CHF 239,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
