hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Express Austin North Central,http://www.tripadvisor.com/Hotel_Review-g30196-d108984-Reviews-Holiday_Inn_Express_Austin_North_Central-Austin_Texas.html,Austin,2019-03-20 17:24:00.152801,163 ,,2019/04/02,2019/04/04, 129,HIExpress.com,10,"Free Wifi,Free parking,Visit hotel website"
Red Roof PLUS+ Austin - South,http://www.tripadvisor.com/Hotel_Review-g30196-d217732-Reviews-Red_Roof_PLUS_Austin_South-Austin_Texas.html,Austin,2019-03-20 17:24:00.153534,494 ,,2019/04/02,2019/04/04, 41,Booking.com,12,"Free Wifi,Free parking"
Sleep Inn & Suites N Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d3263489-Reviews-Sleep_Inn_Suites_N_Austin-Austin_Texas.html,Austin,2019-03-20 17:24:00.154176,217 ,,2019/04/02,2019/04/04, 85,Booking.com,10,"Free Wifi,Free parking"
Staybridge Suites Austin Airport,http://www.tripadvisor.com/Hotel_Review-g30196-d1025910-Reviews-Staybridge_Suites_Austin_Airport-Austin_Texas.html,Austin,2019-03-20 17:24:00.154878,336 ,,2019/04/02,2019/04/04, 155,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Crowne Plaza Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d98463-Reviews-Crowne_Plaza_Austin-Austin_Texas.html,Austin,2019-03-20 17:24:00.155581,1463 ,,2019/04/02,2019/04/04, 101,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hotel Granduca Austin,http://www.tripadvisor.com/Hotel_Review-g30196-d8792233-Reviews-Hotel_Granduca_Austin-Austin_Texas.html,Austin,2019-03-20 17:24:00.156309,467 ,,2019/04/02,2019/04/04, 239,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
Habitat Suites Hotel,http://www.tripadvisor.com/Hotel_Review-g30196-d108969-Reviews-Habitat_Suites_Hotel-Austin_Texas.html,Austin,2019-03-20 17:24:00.157051,784 ,,2019/04/02,2019/04/04, 120,Expedia.ch,9,"Free Wifi,Free parking"
Hilton Garden Inn Austin North,http://www.tripadvisor.com/Hotel_Review-g30196-d1176838-Reviews-Hilton_Garden_Inn_Austin_North-Austin_Texas.html,Austin,2019-03-20 17:24:00.157779,726 ,,2019/04/02,2019/04/04, 152,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Austin City Hotel,http://www.tripadvisor.com/Hotel_Review-g30196-d109008-Reviews-Best_Western_Plus_Austin_City_Hotel-Austin_Texas.html,Austin,2019-03-20 17:24:00.158515,1319 ,,2019/04/02,2019/04/04, 185,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton - Austin/Cedar Park,http://www.tripadvisor.com/Hotel_Review-g30196-d4056166-Reviews-Home2_Suites_by_Hilton_Austin_Cedar_Park-Austin_Texas.html,Austin,2019-03-20 17:24:00.159238,717 ,,2019/04/02,2019/04/04, 126,Agoda.com,12,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Austin Airport,http://www.tripadvisor.com/Hotel_Review-g30196-d11880301-Reviews-Home2_Suites_by_Hilton_Austin_Airport-Austin_Texas.html,Austin,2019-03-20 17:24:00.159947,145 ,,2019/04/02,2019/04/04, 134,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Austin South,http://www.tripadvisor.com/Hotel_Review-g30196-d108976-Reviews-Homewood_Suites_by_Hilton_Austin_South-Austin_Texas.html,Austin,2019-03-20 17:24:00.160672,574 ,,2019/04/02,2019/04/04, 185,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Austin-North Central,http://www.tripadvisor.com/Hotel_Review-g30196-d223675-Reviews-Hyatt_Place_Austin_North_Central-Austin_Texas.html,Austin,2019-03-20 17:24:00.161338,639 ,,2019/04/02,2019/04/04, 137,Booking.com,11,"Free Wifi,Free parking"
Homewood Suites by Hilton TechRidge Parmer @ I-35,http://www.tripadvisor.com/Hotel_Review-g30196-d8524275-Reviews-Homewood_Suites_by_Hilton_TechRidge_Parmer_I_35-Austin_Texas.html,Austin,2019-03-20 17:24:00.162065,577 ,,2019/04/02,2019/04/04, 161,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Austin Airport,http://www.tripadvisor.com/Hotel_Review-g30196-d12359166-Reviews-Hilton_Garden_Inn_Austin_Airport-Austin_Texas.html,Austin,2019-03-20 17:24:00.162949,143 ,,2019/04/02,2019/04/04, 166,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
