hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Days Inn by Wyndham Thunder Bay North,http://www.tripadvisor.com/Hotel_Review-g155017-d656361-Reviews-Days_Inn_by_Wyndham_Thunder_Bay_North-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.579183,966 ,,2019/04/02,2019/04/04, 88,Booking.com,11,"Free Wifi,Free parking"
Hampton Inn & Suites by Hilton Thunder Bay,http://www.tripadvisor.com/Hotel_Review-g155017-d10588132-Reviews-Hampton_Inn_Suites_by_Hilton_Thunder_Bay-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.580436,359 ,,2019/04/02,2019/04/04, 131,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Days Inn & Suites by Wyndham Thunder Bay,http://www.tripadvisor.com/Hotel_Review-g155017-d265705-Reviews-Days_Inn_Suites_by_Wyndham_Thunder_Bay-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.581304,909 ,,2019/04/02,2019/04/04, 93,Booking.com,11,"Free Wifi,Free parking"
Holiday Inn Express & Suites Thunder Bay,http://www.tripadvisor.com/Hotel_Review-g155017-d6835173-Reviews-Holiday_Inn_Express_Suites_Thunder_Bay-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.582147,239 ,,2019/04/02,2019/04/04, 130,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Thunder Bay,http://www.tripadvisor.com/Hotel_Review-g155017-d5994362-Reviews-TownePlace_Suites_Thunder_Bay-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.583004,273 ,,2019/04/02,2019/04/04, 133,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Thunder Bay Crossroads,http://www.tripadvisor.com/Hotel_Review-g155017-d182006-Reviews-Best_Western_Thunder_Bay_Crossroads-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.583856,458 ,,2019/04/02,2019/04/04, 101,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Norwester Hotel & Conference Centre,http://www.tripadvisor.com/Hotel_Review-g155017-d182005-Reviews-Best_Western_Plus_Norwester_Hotel_Conference_Centre-Thunder_Bay_Thunder_Bay_District_On.html,Thun,2019-03-23 11:34:34.584746,1029 ,,2019/04/02,2019/04/04, 118,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
The Prince Arthur Waterfront Hotel,http://www.tripadvisor.com/Hotel_Review-g155017-d183045-Reviews-The_Prince_Arthur_Waterfront_Hotel-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.585523,356 ,,2019/04/02,2019/04/04, 73,Booking.com,8,"Free Wifi,Free parking"
Valhalla Inn,http://www.tripadvisor.com/Hotel_Review-g155017-d183095-Reviews-Valhalla_Inn-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.586394,1942 ,,2019/04/02,2019/04/04, 115,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Econo Lodge,http://www.tripadvisor.com/Hotel_Review-g155017-d226356-Reviews-Econo_Lodge-Thunder_Bay_Thunder_Bay_District_Ontario.html,Thun,2019-03-23 11:34:34.587289,139 ,,2019/04/02,2019/04/04, 62,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
