hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Holiday Inn Montgomery Airport South,http://www.tripadvisor.com/Hotel_Review-g30712-d1887121-Reviews-Holiday_Inn_Montgomery_Airport_South-Montgomery_Alabama.html,Montgomery,256 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Montgomery Airport South,http://www.tripadvisor.com/Hotel_Review-g30616-d2622316-Reviews-Fairfield_Inn_Suites_Montgomery_Airport_South-Hope_Hull_Montgomery_Alabama.html,Montgomery,177 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Baymont by Wyndham Montgomery South,http://www.tripadvisor.com/Hotel_Review-g30712-d292538-Reviews-Baymont_by_Wyndham_Montgomery_South-Montgomery_Alabama.html,Montgomery,545 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Microtel Inn & Suites by Wyndham Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d1672181-Reviews-Microtel_Inn_Suites_by_Wyndham_Montgomery-Montgomery_Alabama.html,Montgomery,387 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Wingate by Wyndham Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d227094-Reviews-Wingate_by_Wyndham_Montgomery-Montgomery_Alabama.html,Montgomery,817 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Courtyard Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d72819-Reviews-Courtyard_Montgomery-Montgomery_Alabama.html,Montgomery,132 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Montgomery EastChase,http://www.tripadvisor.com/Hotel_Review-g30712-d12428486-Reviews-TownePlace_Suites_Montgomery_EastChase-Montgomery_Alabama.html,Montgomery,46 ,,2019/04/02,2019/04/04,,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Super 8 by Wyndham Montgomery I-65,http://www.tripadvisor.com/Hotel_Review-g30712-d73234-Reviews-Super_8_by_Wyndham_Montgomery_I_65-Montgomery_Alabama.html,Montgomery,95 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Days Inn by Wyndham Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d227093-Reviews-Days_Inn_by_Wyndham_Montgomery-Montgomery_Alabama.html,Montgomery,24 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Days Inn by Wyndham Coliseum Montgomery AL,http://www.tripadvisor.com/Hotel_Review-g30712-d73202-Reviews-Days_Inn_by_Wyndham_Coliseum_Montgomery_AL-Montgomery_Alabama.html,Montgomery,96 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Days Inn by Wyndham Montgomery Near Aum,http://www.tripadvisor.com/Hotel_Review-g30712-d73144-Reviews-Days_Inn_by_Wyndham_Montgomery_Near_Aum-Montgomery_Alabama.html,Montgomery,261 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Montgomery - East I-85,http://www.tripadvisor.com/Hotel_Review-g30712-d1551503-Reviews-Holiday_Inn_Express_Montgomery_East_I_85-Montgomery_Alabama.html,Montgomery,182 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
The Lattice Inn,http://www.tripadvisor.com/Hotel_Review-g30712-d72195-Reviews-The_Lattice_Inn-Montgomery_Alabama.html,Montgomery,410 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
