hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
DoubleTree by Hilton The Tudor Arms Hotel,http://www.tripadvisor.com/Hotel_Review-g50207-d2142718-Reviews-DoubleTree_by_Hilton_The_Tudor_Arms_Hotel-Cleveland_Ohio.html,Cleveland,1622 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
Drury Plaza Hotel Cleveland Downtown,http://www.tripadvisor.com/Hotel_Review-g50207-d9862281-Reviews-Drury_Plaza_Hotel_Cleveland_Downtown-Cleveland_Ohio.html,Cleveland,827 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn Cleveland Downtown,http://www.tripadvisor.com/Hotel_Review-g50207-d240589-Reviews-Hilton_Garden_Inn_Cleveland_Downtown-Cleveland_Ohio.html,Cleveland,1773 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Comfort Inn Downtown,http://www.tripadvisor.com/Hotel_Review-g50207-d101729-Reviews-Comfort_Inn_Downtown-Cleveland_Ohio.html,Cleveland,790 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included"
Hilton Garden Inn Cleveland Airport,http://www.tripadvisor.com/Hotel_Review-g50207-d224427-Reviews-Hilton_Garden_Inn_Cleveland_Airport-Cleveland_Ohio.html,Cleveland,1103 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Hilton Cleveland Downtown,http://www.tripadvisor.com/Hotel_Review-g50207-d9761500-Reviews-Hilton_Cleveland_Downtown-Cleveland_Ohio.html,Cleveland,1272 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Pool,Restaurant,Visit hotel website"
Hampton Inn Cleveland Downtown,http://www.tripadvisor.com/Hotel_Review-g50207-d111524-Reviews-Hampton_Inn_Cleveland_Downtown-Cleveland_Ohio.html,Cleveland,1660 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Kimpton Schofield Hotel,http://www.tripadvisor.com/Hotel_Review-g50207-d8656772-Reviews-Kimpton_Schofield_Hotel-Cleveland_Ohio.html,Cleveland,407 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Room service,Bar/Lounge,Visit hotel website"
La Quinta Inn & Suites Cleveland - Airport North,http://www.tripadvisor.com/Hotel_Review-g50207-d101731-Reviews-La_Quinta_Inn_Suites_Cleveland_Airport_North-Cleveland_Ohio.html,Cleveland,844 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
"Metropolitan at The 9, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g50207-d6730957-Reviews-Metropolitan_at_The_9_Autograph_Collection-Cleveland_Ohio.html,Cleveland,744 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
