hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Beachfront Manor Hotel,http://www.tripadvisor.com/Hotel_Review-g51947-d649502-Reviews-Beachfront_Manor_Hotel-Lincoln_City_Oregon.html,Lincoln,452 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free parking,Beachfront"
Surftides Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d96035-Reviews-Surftides_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,1051 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Sandcastle Beachfront Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d488526-Reviews-Sandcastle_Beachfront_Motel-Lincoln_City_Oregon.html,Lincoln,364 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Starfish Manor Oceanfront Hotel,http://www.tripadvisor.com/Hotel_Review-g51947-d648063-Reviews-Starfish_Manor_Oceanfront_Hotel-Lincoln_City_Oregon.html,Lincoln,944 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Ashley Inn and Suites,http://www.tripadvisor.com/Hotel_Review-g51947-d260258-Reviews-Ashley_Inn_and_Suites-Lincoln_City_Oregon.html,Lincoln,866 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Best Western Plus Landmark Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d74694-Reviews-Best_Western_Plus_Landmark_Inn-Lincoln_City_Oregon.html,Lincoln,825 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Inn At Spanish Head,http://www.tripadvisor.com/Hotel_Review-g51947-d248246-Reviews-Inn_At_Spanish_Head-Lincoln_City_Oregon.html,Lincoln,476 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Pelican Shores Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d267457-Reviews-Pelican_Shores_Inn-Lincoln_City_Oregon.html,Lincoln,1336 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Looking Glass Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d124228-Reviews-Looking_Glass_Inn-Lincoln_City_Oregon.html,Lincoln,1632 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
Inn at Wecoma Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d558843-Reviews-Inn_at_Wecoma_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,1337 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
The Coho Oceanfront Lodge,http://www.tripadvisor.com/Hotel_Review-g51947-d96029-Reviews-The_Coho_Oceanfront_Lodge-Lincoln_City_Oregon.html,Lincoln,2150 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn and Suites Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d124229-Reviews-Comfort_Inn_and_Suites_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,377 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included"
Shearwater Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d235343-Reviews-Shearwater_Inn-Lincoln_City_Oregon.html,Lincoln,1060 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Ester Lee Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d113495-Reviews-Ester_Lee_Motel-Lincoln_City_Oregon.html,Lincoln,958 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Best Western Plus Lincoln Sands Oceanfront Suites,http://www.tripadvisor.com/Hotel_Review-g51947-d74700-Reviews-Best_Western_Plus_Lincoln_Sands_Oceanfront_Suites-Lincoln_City_Oregon.html,Lincoln,913 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Baywood Shores Bed & Breakfast,http://www.tripadvisor.com/Hotel_Review-g51947-d1794413-Reviews-Baywood_Shores_Bed_Breakfast-Lincoln_City_Oregon.html,Lincoln,124 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Historic Anchor Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d1827780-Reviews-Historic_Anchor_Inn-Lincoln_City_Oregon.html,Lincoln,164 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Free Wifi,Free parking"
Inn at Lincoln City,http://www.tripadvisor.com/Hotel_Review-g51947-d658143-Reviews-Inn_at_Lincoln_City-Lincoln_City_Oregon.html,Lincoln,425 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
D Sands Condominium Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d302980-Reviews-D_Sands_Condominium_Motel-Lincoln_City_Oregon.html,Lincoln,224 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Ocean Terrace Condominium Suites,http://www.tripadvisor.com/Hotel_Review-g51947-d650831-Reviews-Ocean_Terrace_Condominium_Suites-Lincoln_City_Oregon.html,Lincoln,155 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
Salmonberry Inn & Beach House,http://www.tripadvisor.com/Hotel_Review-g51947-d273457-Reviews-Salmonberry_Inn_Beach_House-Lincoln_City_Oregon.html,Lincoln,72 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Sailor Jack Ocean Front Motel,http://www.tripadvisor.com/Hotel_Review-g51947-d1103624-Reviews-Sailor_Jack_Ocean_Front_Motel-Lincoln_City_Oregon.html,Lincoln,353 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Nordic Oceanfront Inn,http://www.tripadvisor.com/Hotel_Review-g51947-d281411-Reviews-Nordic_Oceanfront_Inn-Lincoln_City_Oregon.html,Lincoln,358 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Seahorse Oceanfront Lodging,http://www.tripadvisor.com/Hotel_Review-g51947-d273458-Reviews-Seahorse_Oceanfront_Lodging-Lincoln_City_Oregon.html,Lincoln,375 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
