hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Candlewood Suites Baton Rouge - College Drive,http://www.tripadvisor.com/Hotel_Review-g40024-d10131842-Reviews-Candlewood_Suites_Baton_Rouge_College_Drive-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.194532,17 ,,2019/04/02,2019/04/04,CHF 90,CandlewoodSuites,9,"Free Wifi,Free parking,Visit hotel website"
Richmond Inn & Suites Trademark Collection,http://www.tripadvisor.com/Hotel_Review-g40024-d78051-Reviews-Richmond_Inn_Suites_Trademark_Collection-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.195389,701 ,,2019/04/02,2019/04/04,CHF 87,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Baton Rouge,http://www.tripadvisor.com/Hotel_Review-g40024-d1204421-Reviews-Drury_Inn_Suites_Baton_Rouge-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.196228,592 ,,2019/04/02,2019/04/04,CHF 90,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Baton Rouge Denham Springs,http://www.tripadvisor.com/Hotel_Review-g40024-d1801933-Reviews-La_Quinta_Inn_Suites_Baton_Rouge_Denham_Springs-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.196952,546 ,,2019/04/02,2019/04/04,CHF 97,Booking.com,10,"Free Wifi,Free parking"
DoubleTree by Hilton Hotel Baton Rouge,http://www.tripadvisor.com/Hotel_Review-g40024-d1156712-Reviews-DoubleTree_by_Hilton_Hotel_Baton_Rouge-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.197808,842 ,,2019/04/02,2019/04/04,CHF 116,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Home2Suites by Hilton Baton Rouge,http://www.tripadvisor.com/Hotel_Review-g40024-d10755810-Reviews-Home2Suites_by_Hilton_Baton_Rouge-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.198854,194 ,,2019/04/02,2019/04/04,CHF 96,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Baton Rouge I-10 & College Dr.,http://www.tripadvisor.com/Hotel_Review-g40024-d93320-Reviews-Hampton_Inn_Baton_Rouge_I_10_College_Dr-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.200184,583 ,,2019/04/02,2019/04/04,CHF 124,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites Baton Rouge,http://www.tripadvisor.com/Hotel_Review-g40024-d93318-Reviews-Homewood_Suites_Baton_Rouge-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.201169,499 ,,2019/04/02,2019/04/04,CHF 128,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Baton Rouge Downtown,http://www.tripadvisor.com/Hotel_Review-g40024-d3990349-Reviews-Hampton_Inn_Suites_Baton_Rouge_Downtown-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.202027,945 ,,2019/04/02,2019/04/04,CHF 197,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn & Suites Baton Rouge - I-10 East,http://www.tripadvisor.com/Hotel_Review-g40024-d858126-Reviews-Hampton_Inn_Suites_Baton_Rouge_I_10_East-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.203110,452 ,,2019/04/02,2019/04/04,CHF 111,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Baton Rouge College Drive I-10,http://www.tripadvisor.com/Hotel_Review-g40024-d1213823-Reviews-Holiday_Inn_Baton_Rouge_College_Drive_I_10-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.204759,413 ,,2019/04/02,2019/04/04,CHF 152,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
The Stockade Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g40024-d76908-Reviews-The_Stockade_Bed_and_Breakfast-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.205541,330 ,,2019/04/02,2019/04/04,CHF 149,Booking.com,8,"Free Wifi,Free parking"
Renaissance Baton Rouge Hotel,http://www.tripadvisor.com/Hotel_Review-g40024-d2151981-Reviews-Renaissance_Baton_Rouge_Hotel-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.206585,604 ,,2019/04/02,2019/04/04,CHF 161,Booking.com,10,"Free parking,Pool,Visit hotel website"
Embassy Suites by Hilton Baton Rouge,http://www.tripadvisor.com/Hotel_Review-g40024-d88947-Reviews-Embassy_Suites_by_Hilton_Baton_Rouge-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.207603,1371 ,,2019/04/02,2019/04/04,CHF 215,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
L'Auberge Casino & Hotel,http://www.tripadvisor.com/Hotel_Review-g40024-d3432159-Reviews-L_Auberge_Casino_Hotel-Baton_Rouge_Louisiana.html,Baton Rouge,2019-03-20 16:52:31.208445,531 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,7,"Free Wifi,Free parking"
