hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
"My Place Hotel-Anchorage, AK",http://www.tripadvisor.com/Hotel_Review-g60880-d9702787-Reviews-My_Place_Hotel_Anchorage_AK-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.908335,144 ,,2019/04/02,2019/04/04, 90,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
The Voyager Inn,http://www.tripadvisor.com/Hotel_Review-g60880-d73025-Reviews-The_Voyager_Inn-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.909134,337 ,,2019/04/02,2019/04/04, 121,Expedia.ch,11,"Free Wifi,Visit hotel website"
Hotel Alyeska,http://www.tripadvisor.com/Hotel_Review-g31000-d73070-Reviews-Hotel_Alyeska-Girdwood_Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.910106,2555 ,,2019/04/02,2019/04/04, 133,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Crowne Plaza Anchorage-Midtown,http://www.tripadvisor.com/Hotel_Review-g60880-d1382348-Reviews-Crowne_Plaza_Anchorage_Midtown-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.911091,356 ,,2019/04/02,2019/04/04, 149,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Anchorage Airport,http://www.tripadvisor.com/Hotel_Review-g60880-d73707-Reviews-La_Quinta_Inn_Suites_Anchorage_Airport-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.912074,178 ,,2019/04/02,2019/04/04, 89,Booking.com,9,"Free Wifi,Free parking"
Copper Whale Inn,http://www.tripadvisor.com/Hotel_Review-g60880-d113016-Reviews-Copper_Whale_Inn-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.912970,328 ,,2019/04/02,2019/04/04, 129,Booking.com,9,"Free Wifi,Breakfast included"
Comfort Suites Anchorage International Airport,http://www.tripadvisor.com/Hotel_Review-g60880-d1483537-Reviews-Comfort_Suites_Anchorage_International_Airport-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.913662,382 ,,2019/04/02,2019/04/04, 107,Booking.com,9,"Free Wifi,Free parking"
"My Place Hotel-Anchorage, AK",http://www.tripadvisor.com/Hotel_Review-g60880-d9702787-Reviews-My_Place_Hotel_Anchorage_AK-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.914391,144 ,,2019/04/02,2019/04/04, 90,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Anchorage,http://www.tripadvisor.com/Hotel_Review-g60880-d288586-Reviews-Homewood_Suites_by_Hilton_Anchorage-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.915140,851 ,,2019/04/02,2019/04/04, 249,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
The Lakefront Anchorage,http://www.tripadvisor.com/Hotel_Review-g60880-d73014-Reviews-The_Lakefront_Anchorage-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.915888,937 ,,2019/04/02,2019/04/04, 103,Expedia.ch,14,"Free Wifi,Free parking"
Wildflower Inn,http://www.tripadvisor.com/Hotel_Review-g60880-d625972-Reviews-Wildflower_Inn-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.916571,247 ,,2019/04/02,2019/04/04, 81,Booking.com,6,"Free Wifi,Free parking"
Hampton Inn Anchorage,http://www.tripadvisor.com/Hotel_Review-g60880-d113022-Reviews-Hampton_Inn_Anchorage-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.917274,805 ,,2019/04/02,2019/04/04, 161,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Historic Anchorage Hotel,http://www.tripadvisor.com/Hotel_Review-g60880-d113013-Reviews-Historic_Anchorage_Hotel-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.917962,511 ,,2019/04/02,2019/04/04, 129,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Dimond Center Hotel,http://www.tripadvisor.com/Hotel_Review-g60880-d239765-Reviews-Dimond_Center_Hotel-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.918668,551 ,,2019/04/02,2019/04/04, 125,Booking.com,8,"Free Wifi,Free parking"
Hilton Garden Inn Anchorage,http://www.tripadvisor.com/Hotel_Review-g60880-d252506-Reviews-Hilton_Garden_Inn_Anchorage-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.919442,836 ,,2019/04/02,2019/04/04, 170,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
HOME2 Suites by Hilton Anchorage / Midtown,http://www.tripadvisor.com/Hotel_Review-g60880-d8750004-Reviews-HOME2_Suites_by_Hilton_Anchorage_Midtown-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.920469,465 ,,2019/04/02,2019/04/04, 172,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Carriage House Accommodations - Inn & Cottages,http://www.tripadvisor.com/Hotel_Review-g31000-d657401-Reviews-Carriage_House_Accommodations_Inn_Cottages-Girdwood_Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.921145,161 ,,2019/04/02,2019/04/04, 239,Hotels.com,0,"Free Wifi,Free parking"
The Hotel Captain Cook,http://www.tripadvisor.com/Hotel_Review-g60880-d72177-Reviews-The_Hotel_Captain_Cook-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.922156,2156 ,,2019/04/02,2019/04/04, 175,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Hyatt House Anchorage,http://www.tripadvisor.com/Hotel_Review-g60880-d11356098-Reviews-Hyatt_House_Anchorage-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.923198,287 ,,2019/04/02,2019/04/04, 165,Booking.com,9,"Free Wifi,Free parking"
Embassy Suites by Hilton Anchorage,http://www.tripadvisor.com/Hotel_Review-g60880-d1097991-Reviews-Embassy_Suites_by_Hilton_Anchorage-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.924169,1669 ,,2019/04/02,2019/04/04, 239,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Highland Glen Lodge,http://www.tripadvisor.com/Hotel_Review-g60880-d616009-Reviews-Highland_Glen_Lodge-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.925047,83 ,,2019/04/02,2019/04/04, 144,Booking.com,7,"Free Wifi,Free parking"
Residence Inn by Marriott Anchorage Midtown,http://www.tripadvisor.com/Hotel_Review-g60880-d73726-Reviews-Residence_Inn_by_Marriott_Anchorage_Midtown-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.925817,303 ,,2019/04/02,2019/04/04, 244,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hidden Creek Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g31000-d643789-Reviews-Hidden_Creek_Bed_and_Breakfast-Girdwood_Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.926585,276 ,,2019/04/02,2019/04/04, 145,Offizielle Seite,0,"Free Wifi,Free parking"
Courtyard by Marriott Anchorage Airport,http://www.tripadvisor.com/Hotel_Review-g60880-d73747-Reviews-Courtyard_by_Marriott_Anchorage_Airport-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.927436,516 ,,2019/04/02,2019/04/04, 179,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Anchorage Marriott Downtown,http://www.tripadvisor.com/Hotel_Review-g60880-d224160-Reviews-Anchorage_Marriott_Downtown-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.928562,814 ,,2019/04/02,2019/04/04, 279,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Anchorage Grand Hotel,http://www.tripadvisor.com/Hotel_Review-g60880-d239349-Reviews-Anchorage_Grand_Hotel-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.929529,447 ,,2019/04/02,2019/04/04, 72,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Best Western Golden Lion Hotel,http://www.tripadvisor.com/Hotel_Review-g60880-d72991-Reviews-Best_Western_Golden_Lion_Hotel-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.930268,525 ,,2019/04/02,2019/04/04, 129,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites by Marriott Anchorage Midtown,http://www.tripadvisor.com/Hotel_Review-g60880-d73713-Reviews-SpringHill_Suites_by_Marriott_Anchorage_Midtown-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.931012,353 ,,2019/04/02,2019/04/04, 184,SpringHill Suites,10,"Free Wifi,Free parking,Visit hotel website"
Susitna Place,http://www.tripadvisor.com/Hotel_Review-g60880-d72222-Reviews-Susitna_Place-Anchorage_Alaska.html,Anchorage,2019-03-20 17:25:41.931614,214 ,,2019/04/02,2019/04/04, 135,Agoda.com,0,"Free Wifi,Free parking"
