hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel FIVE - A Staypineapple Hotel,http://www.tripadvisor.com/Hotel_Review-g60878-d124048-Reviews-Hotel_FIVE_A_Staypineapple_Hotel-Seattle_Washington.html,Seattle,1826 ,,2019/04/02,2019/04/04,CHF 199,Agoda.com,11,"Free Wifi,Restaurant,Visit hotel website"
Silver Cloud Hotel - Seattle Stadium,http://www.tripadvisor.com/Hotel_Review-g60878-d582371-Reviews-Silver_Cloud_Hotel_Seattle_Stadium-Seattle_Washington.html,Seattle,1495 ,,2019/04/02,2019/04/04,CHF 189,Booking.com,0,"Free Wifi,Pool,Visit hotel website"
Hotel Max,http://www.tripadvisor.com/Hotel_Review-g60878-d100587-Reviews-Hotel_Max-Seattle_Washington.html,Seattle,2562 ,,2019/04/02,2019/04/04,CHF 243,Booking.com,13,"Free Wifi,Restaurant"
Warwick Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d100505-Reviews-Warwick_Seattle-Seattle_Washington.html,Seattle,2096 ,,2019/04/02,2019/04/04,CHF 214,Hotels.com,14,"Free Wifi,Pool,Visit hotel website"
Chelsea Station,http://www.tripadvisor.com/Hotel_Review-g60878-d83212-Reviews-Chelsea_Station-Seattle_Washington.html,Seattle,603 ,,2019/04/02,2019/04/04,CHF 202,Booking.com,0,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Seattle Downtown,http://www.tripadvisor.com/Hotel_Review-g60878-d8148055-Reviews-Hilton_Garden_Inn_Seattle_Downtown-Seattle_Washington.html,Seattle,707 ,,2019/04/02,2019/04/04,CHF 335,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Greenlake Guest House,http://www.tripadvisor.com/Hotel_Review-g60878-d504522-Reviews-Greenlake_Guest_House-Seattle_Washington.html,Seattle,620 ,,2019/04/02,2019/04/04,CHF 169,Offizielle Seite,0,"Free Wifi,Free parking"
Kimpton Hotel Monaco Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d100504-Reviews-Kimpton_Hotel_Monaco_Seattle-Seattle_Washington.html,Seattle,2585 ,,2019/04/02,2019/04/04,CHF 402,Hotels.com,11,"Restaurant,Room service,Visit hotel website"
Hyatt At Olive 8,http://www.tripadvisor.com/Hotel_Review-g60878-d1200603-Reviews-Hyatt_At_Olive_8-Seattle_Washington.html,Seattle,2910 ,,2019/04/02,2019/04/04,CHF 483,Hotels.com,13,"Free Wifi,Pool,Visit hotel website"
The Westin Seattle,http://www.tripadvisor.com/Hotel_Review-g60878-d100570-Reviews-The_Westin_Seattle-Seattle_Washington.html,Seattle,3511 ,,2019/04/02,2019/04/04,CHF 922,TUI,13,"Pool,Restaurant,Visit hotel website"
Seattle Marriott Waterfront,http://www.tripadvisor.com/Hotel_Review-g60878-d268228-Reviews-Seattle_Marriott_Waterfront-Seattle_Washington.html,Seattle,2039 ,,2019/04/02,2019/04/04,,Expedia.ch,11,"Pool,Restaurant,Visit hotel website"
Hampton Inn & Suites Seattle Downtown,http://www.tripadvisor.com/Hotel_Review-g60878-d123036-Reviews-Hampton_Inn_Suites_Seattle_Downtown-Seattle_Washington.html,Seattle,2196 ,,2019/04/02,2019/04/04,,Expedia.ch,12,"Free Wifi,Breakfast included,Visit hotel website"
