hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Best Western Legacy Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g31281-d1435869-Reviews-Best_Western_Legacy_Inn_Suites-Mesa_Arizona.html,Mesa,569 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Superstition Springs Inn,http://www.tripadvisor.com/Hotel_Review-g31281-d73584-Reviews-Best_Western_Superstition_Springs_Inn-Mesa_Arizona.html,Mesa,343 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Phoenix/ Mesa,http://www.tripadvisor.com/Hotel_Review-g31281-d217203-Reviews-Hilton_Phoenix_Mesa-Mesa_Arizona.html,Mesa,1294 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free parking,Pool,Visit hotel website"
Courtyard Phoenix Mesa Gateway Airport,http://www.tripadvisor.com/Hotel_Review-g31281-d8616345-Reviews-Courtyard_Phoenix_Mesa_Gateway_Airport-Mesa_Arizona.html,Mesa,91 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Mesa,http://www.tripadvisor.com/Hotel_Review-g31281-d73601-Reviews-Best_Western_Plus_Mesa-Mesa_Arizona.html,Mesa,557 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Monte Vista RV Resort,http://www.tripadvisor.com/Hotel_Review-g31281-d5259436-Reviews-Monte_Vista_RV_Resort-Mesa_Arizona.html,Mesa,88 ,,2019/04/02,2019/04/04,,TripAdvisor,5,Pool
Westgate Painted Mountain Golf Resort,http://www.tripadvisor.com/Hotel_Review-g31281-d1105858-Reviews-Westgate_Painted_Mountain_Golf_Resort-Mesa_Arizona.html,Mesa,513 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free parking,Pool"
Sheraton Mesa Hotel at Wrigleyville West,http://www.tripadvisor.com/Hotel_Review-g31281-d7376185-Reviews-Sheraton_Mesa_Hotel_at_Wrigleyville_West-Mesa_Arizona.html,Mesa,218 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Ramada by Wyndham Mesa-Mezona Hotel,http://www.tripadvisor.com/Hotel_Review-g31281-d73575-Reviews-Ramada_by_Wyndham_Mesa_Mezona_Hotel-Mesa_Arizona.html,Mesa,364 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Phoenix - Mesa/Chandler,http://www.tripadvisor.com/Hotel_Review-g31281-d73603-Reviews-Holiday_Inn_Phoenix_Mesa_Chandler-Mesa_Arizona.html,Mesa,292 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Arizona Golf Resort,http://www.tripadvisor.com/Hotel_Review-g31281-d73555-Reviews-Arizona_Golf_Resort-Mesa_Arizona.html,Mesa,502 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Extended Stay America - Phoenix - Mesa,http://www.tripadvisor.com/Hotel_Review-g31281-d75040-Reviews-Extended_Stay_America_Phoenix_Mesa-Mesa_Arizona.html,Mesa,68 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Mesa Oasis Inn & Motel,http://www.tripadvisor.com/Hotel_Review-g31281-d2669099-Reviews-Mesa_Oasis_Inn_Motel-Mesa_Arizona.html,Mesa,10 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Sleep Inn Mesa-Superstition Springs Center,http://www.tripadvisor.com/Hotel_Review-g31281-d4071234-Reviews-Sleep_Inn_Mesa_Superstition_Springs_Center-Mesa_Arizona.html,Mesa,113 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Econo Lodge Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g31281-d73617-Reviews-Econo_Lodge_Inn_Suites-Mesa_Arizona.html,Mesa,302 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Extended Stay America - Phoenix - Mesa - West,http://www.tripadvisor.com/Hotel_Review-g31281-d217200-Reviews-Extended_Stay_America_Phoenix_Mesa_West-Mesa_Arizona.html,Mesa,27 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
GreenTree Inn & Suites Mesa / Phoenix,http://www.tripadvisor.com/Hotel_Review-g31281-d75038-Reviews-GreenTree_Inn_Suites_Mesa_Phoenix-Mesa_Arizona.html,Mesa,150 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
Starlite Motel,http://www.tripadvisor.com/Hotel_Review-g31281-d1563479-Reviews-Starlite_Motel-Mesa_Arizona.html,Mesa,15 ,,2019/04/02,2019/04/04,,TripAdvisor,0,Free Wifi
Quality Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g31281-d75007-Reviews-Quality_Inn_Suites-Mesa_Arizona.html,Mesa,15 ,,2019/04/02,2019/04/04,,Hotels.com,5,"Free Wifi,Free parking,Visit hotel website"
Delta Hotels Phoenix Mesa,http://www.tripadvisor.com/Hotel_Review-g31281-d73629-Reviews-Delta_Hotels_Phoenix_Mesa-Mesa_Arizona.html,Mesa,19 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
