hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Executive Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g32810-d78742-Reviews-Executive_Inn_Suites-Oakland_California.html,Oakland,2019-03-20 16:51:17.277096,1075 ,,2019/04/02,2019/04/04,CHF 211,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Airport Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g32810-d235442-Reviews-Best_Western_Plus_Airport_Inn_Suites-Oakland_California.html,Oakland,2019-03-20 16:51:17.277792,691 ,,2019/04/02,2019/04/04,CHF 169,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites,http://www.tripadvisor.com/Hotel_Review-g32810-d80452-Reviews-Holiday_Inn_Express_Hotel_Suites-Oakland_California.html,Oakland,2019-03-20 16:51:17.278837,527 ,,2019/04/02,2019/04/04,CHF 205,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Best Western Plus Bayside Hotel,http://www.tripadvisor.com/Hotel_Review-g32810-d3931463-Reviews-Best_Western_Plus_Bayside_Hotel-Oakland_California.html,Oakland,2019-03-20 16:51:17.279555,1055 ,,2019/04/02,2019/04/04,CHF 238,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
"Waterfront Hotel, a Joie de Vivre hotel",http://www.tripadvisor.com/Hotel_Review-g32810-d78767-Reviews-Waterfront_Hotel_a_Joie_de_Vivre_hotel-Oakland_California.html,Oakland,2019-03-20 16:51:17.280385,1267 ,,2019/04/02,2019/04/04,CHF 189,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Radisson Hotel Oakland Airport,http://www.tripadvisor.com/Hotel_Review-g32810-d11775357-Reviews-Radisson_Hotel_Oakland_Airport-Oakland_California.html,Oakland,2019-03-20 16:51:17.281104,325 ,,2019/04/02,2019/04/04,CHF 152,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Oakland Airport Coliseum,http://www.tripadvisor.com/Hotel_Review-g32810-d78745-Reviews-La_Quinta_Inn_Suites_Oakland_Airport_Coliseum-Oakland_California.html,Oakland,2019-03-20 16:51:17.281842,547 ,,2019/04/02,2019/04/04,CHF 124,Booking.com,9,"Free Wifi,Free parking"
Z Hotel Jack London Square,http://www.tripadvisor.com/Hotel_Review-g32810-d736062-Reviews-Z_Hotel_Jack_London_Square-Oakland_California.html,Oakland,2019-03-20 16:51:17.282528,351 ,,2019/04/02,2019/04/04,CHF 190,Expedia.ch,12,"Free Wifi,Pool,Visit hotel website"
Days Hotel by Wyndham Oakland Airport-Coliseum,http://www.tripadvisor.com/Hotel_Review-g32810-d78738-Reviews-Days_Hotel_by_Wyndham_Oakland_Airport_Coliseum-Oakland_California.html,Oakland,2019-03-20 16:51:17.283237,1038 ,,2019/04/02,2019/04/04,CHF 110,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g32810-d80456-Reviews-Comfort_Inn_Suites-Oakland_California.html,Oakland,2019-03-20 16:51:17.283902,246 ,,2019/04/02,2019/04/04,CHF 148,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Oakland Airport,http://www.tripadvisor.com/Hotel_Review-g32810-d78754-Reviews-Hilton_Oakland_Airport-Oakland_California.html,Oakland,2019-03-20 16:51:17.284626,1185 ,,2019/04/02,2019/04/04,CHF 200,Booking.com,12,"Pool,Restaurant,Visit hotel website"
Oakland Airport Executive Hotel,http://www.tripadvisor.com/Hotel_Review-g32810-d78734-Reviews-Oakland_Airport_Executive_Hotel-Oakland_California.html,Oakland,2019-03-20 16:51:17.285351,601 ,,2019/04/02,2019/04/04,CHF 116,Booking.com,9,"Free Wifi,Pool"
Civic Centre Lodge,http://www.tripadvisor.com/Hotel_Review-g32810-d3470918-Reviews-Civic_Centre_Lodge-Oakland_California.html,Oakland,2019-03-20 16:51:17.286057,58 ,,2019/04/02,2019/04/04,CHF 84,Booking.com,7,"Free Wifi,Free parking"
Bay Breeze Inn Oakland,http://www.tripadvisor.com/Hotel_Review-g32810-d673112-Reviews-Bay_Breeze_Inn_Oakland-Oakland_California.html,Oakland,2019-03-20 16:51:17.286752,423 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,8,"Free Wifi,Visit hotel website"
Quality Inn Oakland,http://www.tripadvisor.com/Hotel_Review-g32810-d80444-Reviews-Quality_Inn_Oakland-Oakland_California.html,Oakland,2019-03-20 16:51:17.287470,237 ,,2019/04/02,2019/04/04,CHF 114,Booking.com,12,"Free Wifi,Free parking"
Imperial Inn,http://www.tripadvisor.com/Hotel_Review-g32810-d626294-Reviews-Imperial_Inn-Oakland_California.html,Oakland,2019-03-20 16:51:17.288137,153 ,,2019/04/02,2019/04/04,CHF 90,Booking.com,8,"Free Wifi,Free parking"
Inn at Temescal,http://www.tripadvisor.com/Hotel_Review-g32810-d609882-Reviews-Inn_at_Temescal-Oakland_California.html,Oakland,2019-03-20 16:51:17.288976,105 ,,2019/04/02,2019/04/04,CHF 159,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Hotel & Suites Oakland Airport,http://www.tripadvisor.com/Hotel_Review-g32810-d1027400-Reviews-Holiday_Inn_Hotel_Suites_Oakland_Airport-Oakland_California.html,Oakland,2019-03-20 16:51:17.289961,309 ,,2019/04/02,2019/04/04,CHF 198,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Homewood Suites by Hilton Oakland-Waterfront,http://www.tripadvisor.com/Hotel_Review-g32810-d224287-Reviews-Homewood_Suites_by_Hilton_Oakland_Waterfront-Oakland_California.html,Oakland,2019-03-20 16:51:17.291002,1095 ,,2019/04/02,2019/04/04,CHF 274,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Rodeway Inn & Suites Near the Coliseum & Arena,http://www.tripadvisor.com/Hotel_Review-g32810-d2148901-Reviews-Rodeway_Inn_Suites_Near_the_Coliseum_Arena-Oakland_California.html,Oakland,2019-03-20 16:51:17.291688,83 ,,2019/04/02,2019/04/04,CHF 100,Booking.com,9,"Free Wifi,Free parking"
Piedmont Place,http://www.tripadvisor.com/Hotel_Review-g32810-d6419771-Reviews-Piedmont_Place-Oakland_California.html,Oakland,2019-03-20 16:51:17.292459,47 ,,2019/04/02,2019/04/04,CHF 86,Booking.com,7,"Free Wifi,Free parking"
Continental Lodge,http://www.tripadvisor.com/Hotel_Review-g32810-d2250377-Reviews-Continental_Lodge-Oakland_California.html,Oakland,2019-03-20 16:51:17.293189,48 ,,2019/04/02,2019/04/04,CHF 81,Booking.com,7,"Free Wifi,Free parking"
Premier Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g32810-d13839454-Reviews-Premier_Inn_Suites-Oakland_California.html,Oakland,2019-03-20 16:51:17.294084,16 ,,2019/04/02,2019/04/04,CHF 100,Booking.com,0,"Free Wifi,Free parking"
Westwind Lodge,http://www.tripadvisor.com/Hotel_Review-g32810-d615892-Reviews-Westwind_Lodge-Oakland_California.html,Oakland,2019-03-20 16:51:17.294895,17 ,,2019/04/02,2019/04/04,CHF 180,Booking.com,0,Free Wifi
Jack London Inn,http://www.tripadvisor.com/Hotel_Review-g32810-d84777-Reviews-Jack_London_Inn-Oakland_California.html,Oakland,2019-03-20 16:51:17.295872,111 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,7,"Free Wifi,Free parking"
Courtyard Oakland Downtown,http://www.tripadvisor.com/Hotel_Review-g32810-d223963-Reviews-Courtyard_Oakland_Downtown-Oakland_California.html,Oakland,2019-03-20 16:51:17.296661,317 ,,2019/04/02,2019/04/04,CHF 379,Hotels.com,9,"Free Wifi,Pool,Visit hotel website"
Clarion Hotel-Downtown Oakland,http://www.tripadvisor.com/Hotel_Review-g32810-d1569163-Reviews-Clarion_Hotel_Downtown_Oakland-Oakland_California.html,Oakland,2019-03-20 16:51:17.297501,230 ,,2019/04/02,2019/04/04,CHF 132,Hotels.com,10,"Free Wifi,Restaurant"
Oakland Marriott City Center,http://www.tripadvisor.com/Hotel_Review-g32810-d80433-Reviews-Oakland_Marriott_City_Center-Oakland_California.html,Oakland,2019-03-20 16:51:17.298231,860 ,,2019/04/02,2019/04/04,,Agoda.com,10,"Pool,Restaurant,Visit hotel website"
Courtyard by Marriott Oakland Airport,http://www.tripadvisor.com/Hotel_Review-g32810-d223961-Reviews-Courtyard_by_Marriott_Oakland_Airport-Oakland_California.html,Oakland,2019-03-20 16:51:17.298942,330 ,,2019/04/02,2019/04/04,,Hotels.com,8,"Free Wifi,Pool,Visit hotel website"
