hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Claridge House Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d90963-Reviews-Claridge_House_Chicago-Chicago_Illinois.html,Chicago,141 ,,2019/04/02,2019/04/04,CHF 101,Booking.com,12,"Free Wifi,Restaurant"
Cambria Hotel Chicago Magnificent Mile,http://www.tripadvisor.com/Hotel_Review-g35805-d114595-Reviews-Cambria_Hotel_Chicago_Magnificent_Mile-Chicago_Illinois.html,Chicago,3622 ,,2019/04/02,2019/04/04,CHF 144,Hotels.com,13,"Restaurant,Room service"
Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html,Chicago,5499 ,,2019/04/02,2019/04/04,CHF 160,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Hilton Chicago/Magnificent Mile Suites,http://www.tripadvisor.com/Hotel_Review-g35805-d90986-Reviews-Hilton_Chicago_Magnificent_Mile_Suites-Chicago_Illinois.html,Chicago,2380 ,,2019/04/02,2019/04/04,CHF 136,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
Embassy Suites by Hilton Chicago Downtown Magnificent Mile,http://www.tripadvisor.com/Hotel_Review-g35805-d223061-Reviews-Embassy_Suites_by_Hilton_Chicago_Downtown_Magnificent_Mile-Chicago_Illinois.html,Chicago,3714 ,,2019/04/02,2019/04/04,CHF 230,Booking.com,13,"Breakfast included,Pool,Visit hotel website"
The Whitehall Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114600-Reviews-The_Whitehall_Hotel-Chicago_Illinois.html,Chicago,2075 ,,2019/04/02,2019/04/04,CHF 106,Booking.com,11,"Free Wifi,Restaurant"
Swissotel Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d114581-Reviews-Swissotel_Chicago-Chicago_Illinois.html,Chicago,5346 ,,2019/04/02,2019/04/04,CHF 310,Hotels.com,14,"Restaurant,Room service,Visit hotel website"
Chicago South Loop Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d1075753-Reviews-Chicago_South_Loop_Hotel-Chicago_Illinois.html,Chicago,2187 ,,2019/04/02,2019/04/04,CHF 242,TUI,13,"Free Wifi,Free parking"
ACME Hotel Company,http://www.tripadvisor.com/Hotel_Review-g35805-d247154-Reviews-ACME_Hotel_Company-Chicago_Illinois.html,Chicago,4476 ,,2019/04/02,2019/04/04,CHF 86,Booking.com,12,"Free Wifi,Restaurant"
Ambassador Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87629-Reviews-Ambassador_Chicago-Chicago_Illinois.html,Chicago,1906 ,,2019/04/02,2019/04/04,CHF 122,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Majestic Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d90916-Reviews-Majestic_Hotel-Chicago_Illinois.html,Chicago,1053 ,,2019/04/02,2019/04/04,CHF 118,Booking.com,12,"Free Wifi,Breakfast included"
The Westin Michigan Avenue Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87657-Reviews-The_Westin_Michigan_Avenue_Chicago-Chicago_Illinois.html,Chicago,2884 ,,2019/04/02,2019/04/04,CHF 254,Booking.com,15,"Restaurant,Room service,Visit hotel website"
"Hotel Lincoln, a Joie de Vivre Hotel",http://www.tripadvisor.com/Hotel_Review-g35805-d2525636-Reviews-Hotel_Lincoln_a_Joie_de_Vivre_Hotel-Chicago_Illinois.html,Chicago,2545 ,,2019/04/02,2019/04/04,CHF 149,Expedia.ch,13,"Free Wifi,Restaurant,Visit hotel website"
City Suites Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d235385-Reviews-City_Suites_Hotel-Chicago_Illinois.html,Chicago,113 ,,2019/04/02,2019/04/04,CHF 74,Booking.com,11,"Free Wifi,Breakfast included"
Cambria Hotel Chicago Loop - Theatre District,http://www.tripadvisor.com/Hotel_Review-g35805-d12222140-Reviews-Cambria_Hotel_Chicago_Loop_Theatre_District-Chicago_Illinois.html,Chicago,254 ,,2019/04/02,2019/04/04,CHF 178,Booking.com,9,"Free Wifi,Restaurant"
Virgin Hotels Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d6883336-Reviews-Virgin_Hotels_Chicago-Chicago_Illinois.html,Chicago,1847 ,,2019/04/02,2019/04/04,CHF 248,Expedia.ch,11,"Free Wifi,Restaurant,Visit hotel website"
