hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Don Hall's Guesthouse,http://www.tripadvisor.com/Hotel_Review-g37114-d125504-Reviews-Don_Hall_s_Guesthouse-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.862057,324 ,,2019/04/02,2019/04/04,CHF 99,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d91639-Reviews-Comfort_Suites_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.862699,331 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,9,"Free Wifi,Free parking"
Best Western Luxbury Inn Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d78925-Reviews-Best_Western_Luxbury_Inn_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.863721,645 ,,2019/04/02,2019/04/04,CHF 106,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Don Hall's Guesthouse,http://www.tripadvisor.com/Hotel_Review-g37114-d125504-Reviews-Don_Hall_s_Guesthouse-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.864457,324 ,,2019/04/02,2019/04/04,CHF 99,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Fort Wayne Inn & Suites North,http://www.tripadvisor.com/Hotel_Review-g37114-d227117-Reviews-Best_Western_Plus_Fort_Wayne_Inn_Suites_North-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.865139,415 ,,2019/04/02,2019/04/04,CHF 98,roomsXXL.ch,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d268204-Reviews-Holiday_Inn_Express_Hotel_Suites_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.865844,461 ,,2019/04/02,2019/04/04,CHF 139,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Courtyard by Marriott Fort Wayne Downtown at Grand Wayne Convention Center,http://www.tripadvisor.com/Hotel_Review-g37114-d1657340-Reviews-Courtyard_by_Marriott_Fort_Wayne_Downtown_at_Grand_Wayne_Convention_Center-Fort_Wayne_I.html,Fort Wayne,2019-03-20 16:52:11.866567,666 ,,2019/04/02,2019/04/04,CHF 197,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Hampton Inn Ft. Wayne-Southwest,http://www.tripadvisor.com/Hotel_Review-g37114-d91649-Reviews-Hampton_Inn_Ft_Wayne_Southwest-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.867287,617 ,,2019/04/02,2019/04/04,CHF 115,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d1126785-Reviews-Hyatt_Place_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.867948,604 ,,2019/04/02,2019/04/04,CHF 97,Booking.com,10,"Free Wifi,Free parking"
Hilton Fort Wayne at the Grand Wayne Convention Center,http://www.tripadvisor.com/Hotel_Review-g37114-d88124-Reviews-Hilton_Fort_Wayne_at_the_Grand_Wayne_Convention_Center-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.868666,853 ,,2019/04/02,2019/04/04,CHF 179,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
Hampton Inn Dupont Road,http://www.tripadvisor.com/Hotel_Review-g37114-d2049055-Reviews-Hampton_Inn_Dupont_Road-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.869390,396 ,,2019/04/02,2019/04/04,CHF 148,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d253085-Reviews-Hilton_Garden_Inn_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.870162,539 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d1163866-Reviews-Homewood_Suites_by_Hilton_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.871049,414 ,,2019/04/02,2019/04/04,CHF 170,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Comfort Inn Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d5483853-Reviews-Comfort_Inn_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.871770,64 ,,2019/04/02,2019/04/04,CHF 76,Booking.com,9,"Free Wifi,Free parking"
Hawthorn Suites by Wyndham Fort Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d88128-Reviews-Hawthorn_Suites_by_Wyndham_Fort_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.872451,832 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Ft. Wayne,http://www.tripadvisor.com/Hotel_Review-g37114-d227114-Reviews-La_Quinta_Inn_Suites_Ft_Wayne-Fort_Wayne_Indiana.html,Fort Wayne,2019-03-20 16:52:11.873135,363 ,,2019/04/02,2019/04/04,CHF 92,Booking.com,8,"Free Wifi,Free parking"
