hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Glen Capri Inn & Suites - San Fernando Road,http://www.tripadvisor.com/Hotel_Review-g32431-d282459-Reviews-Glen_Capri_Inn_Suites_San_Fernando_Road-Glendale_California.html,Glendale,92 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Victory Motel Inn,http://www.tripadvisor.com/Hotel_Review-g32431-d12433122-Reviews-Victory_Motel_Inn-Glendale_California.html,Glendale,2 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
The Glendale Motel,http://www.tripadvisor.com/Hotel_Review-g32431-d1931548-Reviews-The_Glendale_Motel-Glendale_California.html,Glendale,13 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Glen Capri Inn & Suites Winchester,http://www.tripadvisor.com/Hotel_Review-g32431-d8770623-Reviews-Glen_Capri_Inn_Suites_Winchester-Glendale_California.html,Glendale,5 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Griffith Park Motel,http://www.tripadvisor.com/Hotel_Review-g32431-d13422809-Reviews-Griffith_Park_Motel-Glendale_California.html,Glendale,1 review,,2019/04/02,2019/04/04,,TripAdvisor,5,Free parking
Tropico Motel,http://www.tripadvisor.com/Hotel_Review-g32431-d4306585-Reviews-Tropico_Motel-Glendale_California.html,Glendale,4 ,,2019/04/02,2019/04/04,,TripAdvisor,0,Free Wifi
Harvard One,http://www.tripadvisor.com/Hotel_Review-g32431-d7777997-Reviews-Harvard_One-Glendale_California.html,Glendale,0 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Tilbury Inn,http://www.tripadvisor.com/Hotel_Review-g32431-d16780678-Reviews-Tilbury_Inn-Glendale_California.html,Glendale,0 ,,2019/04/02,2019/04/04,,TripAdvisor,0,
Maryland Hotel,http://www.tripadvisor.com/Hotel_Review-g32431-d1643818-Reviews-Maryland_Hotel-Glendale_California.html,Glendale,5 ,,2019/04/02,2019/04/04,,,0,
El Rio,http://www.tripadvisor.com/Hotel_Review-g32431-d1823188-Reviews-El_Rio-Glendale_California.html,Glendale,7 ,,2019/04/02,2019/04/04,,,0,
Artist Garden Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g32431-d117855-Reviews-Artist_Garden_Bed_and_Breakfast-Glendale_California.html,Glendale,0 ,,2019/04/02,2019/04/04,,,0,
