hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hyatt Place Chesapeake/Greenbrier,http://www.tripadvisor.com/Hotel_Review-g57597-d1062674-Reviews-Hyatt_Place_Chesapeake_Greenbrier-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.759150,765 ,,2019/04/02,2019/04/04,CHF 132,Booking.com,9,"Free Wifi,Free parking"
Comfort Suites,http://www.tripadvisor.com/Hotel_Review-g57597-d110723-Reviews-Comfort_Suites-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.760171,295 ,,2019/04/02,2019/04/04,CHF 98,Booking.com,9,"Free Wifi,Free parking"
Hampton Inn Norfolk / Chesapeake (Greenbrier Area),http://www.tripadvisor.com/Hotel_Review-g57597-d110714-Reviews-Hampton_Inn_Norfolk_Chesapeake_Greenbrier_Area-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.761584,454 ,,2019/04/02,2019/04/04,CHF 111,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Delta Hotels by Marriott Chesapeake-Norfolk,http://www.tripadvisor.com/Hotel_Review-g57597-d1145625-Reviews-Delta_Hotels_by_Marriott_Chesapeake_Norfolk-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.763579,428 ,,2019/04/02,2019/04/04,CHF 111,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Chesapeake,http://www.tripadvisor.com/Hotel_Review-g57597-d110718-Reviews-Fairfield_Inn_Suites_Chesapeake-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.764762,236 ,,2019/04/02,2019/04/04,CHF 110,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Chesapeake Square Mall,http://www.tripadvisor.com/Hotel_Review-g57597-d611290-Reviews-Hampton_Inn_Suites_Chesapeake_Square_Mall-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.766695,548 ,,2019/04/02,2019/04/04,CHF 87,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn & Suites Chesapeake-Battlefield Blvd.,http://www.tripadvisor.com/Hotel_Review-g57597-d1164746-Reviews-Hampton_Inn_Suites_Chesapeake_Battlefield_Blvd-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.768387,692 ,,2019/04/02,2019/04/04,CHF 100,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites by Marriott Chesapeake Greenbrier,http://www.tripadvisor.com/Hotel_Review-g57597-d1026369-Reviews-SpringHill_Suites_by_Marriott_Chesapeake_Greenbrier-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.769522,367 ,,2019/04/02,2019/04/04,CHF 159,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Extended Stay America - Chesapeake - Crossways Blvd.,http://www.tripadvisor.com/Hotel_Review-g57597-d110719-Reviews-Extended_Stay_America_Chesapeake_Crossways_Blvd-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.770540,85 ,,2019/04/02,2019/04/04,CHF 61,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn Chesapeake Conference Center,http://www.tripadvisor.com/Hotel_Review-g57597-d230318-Reviews-Red_Roof_Inn_Chesapeake_Conference_Center-Chesapeake_Virginia.html,Chesapeake,2019-03-20 16:52:42.771630,222 ,,2019/04/02,2019/04/04,CHF 55,Booking.com,8,"Free Wifi,Free parking"
