hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Aloft Phoenix-Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d1174692-Reviews-Aloft_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.276128,701 ,,2019/04/02,2019/04/04, 262,roomsXXL.ch,9,"Free Wifi,Free parking,Visit hotel website"
GreenTree Inn & Suites Phoenix Sky Harbor,http://www.tripadvisor.com/Hotel_Review-g31310-d115483-Reviews-GreenTree_Inn_Suites_Phoenix_Sky_Harbor-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.276893,952 ,,2019/04/02,2019/04/04, 146,Hotels.com,11,"Free Wifi,Free parking"
Drury Inn & Suites Phoenix Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d73923-Reviews-Drury_Inn_Suites_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.277565,821 ,,2019/04/02,2019/04/04, 160,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
The Clarendon Hotel and Spa,http://www.tripadvisor.com/Hotel_Review-g31310-d266322-Reviews-The_Clarendon_Hotel_and_Spa-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.278183,1493 ,,2019/04/02,2019/04/04, 183,Hotels.com,9,"Free Wifi,Pool"
SureStay Hotel by Best Western Phoenix Downtown,http://www.tripadvisor.com/Hotel_Review-g31310-d816807-Reviews-SureStay_Hotel_by_Best_Western_Phoenix_Downtown-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.278851,851 ,,2019/04/02,2019/04/04, 129,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Phoenix Airport, AZ",http://www.tripadvisor.com/Hotel_Review-g31310-d74583-Reviews-Country_Inn_Suites_by_Radisson_Phoenix_Airport_AZ-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.279517,543 ,,2019/04/02,2019/04/04, 135,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Phoenix Chandler,http://www.tripadvisor.com/Hotel_Review-g31310-d74927-Reviews-La_Quinta_Inn_Suites_Phoenix_Chandler-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.280159,593 ,,2019/04/02,2019/04/04, 107,Booking.com,9,"Free Wifi,Free parking"
La Quinta Inn & Suites Phoenix I-10 West,http://www.tripadvisor.com/Hotel_Review-g31310-d634649-Reviews-La_Quinta_Inn_Suites_Phoenix_I_10_West-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.280813,640 ,,2019/04/02,2019/04/04, 94,Booking.com,9,"Free Wifi,Free parking"
DoubleTree by Hilton Phoenix North,http://www.tripadvisor.com/Hotel_Review-g31310-d218100-Reviews-DoubleTree_by_Hilton_Phoenix_North-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.281623,618 ,,2019/04/02,2019/04/04, 160,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Hotel & Suites Phoenix Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d1657449-Reviews-Holiday_Inn_Hotel_Suites_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.282424,400 ,,2019/04/02,2019/04/04, 149,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hilton Phoenix Airport,http://www.tripadvisor.com/Hotel_Review-g31310-d73821-Reviews-Hilton_Phoenix_Airport-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.283353,1675 ,,2019/04/02,2019/04/04, 229,Agoda.com,12,"Free parking,Pool,Visit hotel website"
Drury Inn & Suites Phoenix Happy Valley,http://www.tripadvisor.com/Hotel_Review-g31310-d1605022-Reviews-Drury_Inn_Suites_Phoenix_Happy_Valley-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.284185,511 ,,2019/04/02,2019/04/04, 160,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Phoenix/Anthem,http://www.tripadvisor.com/Hotel_Review-g31310-d225578-Reviews-Hampton_Inn_Phoenix_Anthem-Phoenix_Arizona.html,Phoenix,2019-03-20 17:23:37.284988,642 ,,2019/04/02,2019/04/04, 129,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
