hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Best Western Pony Soldier Inn - Airport,http://www.tripadvisor.com/Hotel_Review-g52024-d74612-Reviews-Best_Western_Pony_Soldier_Inn_Airport-Portland_Oregon.html,Portland,1203 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Nordic Inn and Suites,http://www.tripadvisor.com/Hotel_Review-g52024-d291134-Reviews-Nordic_Inn_and_Suites-Portland_Oregon.html,Portland,415 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
"The Nines, a Luxury Collection Hotel, Portland",http://www.tripadvisor.com/Hotel_Review-g52024-d1144098-Reviews-The_Nines_a_Luxury_Collection_Hotel_Portland-Portland_Oregon.html,Portland,3379 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Restaurant,Visit hotel website"
Radisson Hotel Portland Airport,http://www.tripadvisor.com/Hotel_Review-g52024-d217667-Reviews-Radisson_Hotel_Portland_Airport-Portland_Oregon.html,Portland,2349 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Express & Suites Portland-Nw Downtown,http://www.tripadvisor.com/Hotel_Review-g52024-d223535-Reviews-Holiday_Inn_Express_Suites_Portland_Nw_Downtown-Portland_Oregon.html,Portland,405 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Mark Spencer Hotel,http://www.tripadvisor.com/Hotel_Review-g52024-d96156-Reviews-Mark_Spencer_Hotel-Portland_Oregon.html,Portland,2351 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included"
Hotel Lucia,http://www.tripadvisor.com/Hotel_Review-g52024-d250254-Reviews-Hotel_Lucia-Portland_Oregon.html,Portland,1542 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant"
Portland Marriott Downtown Waterfront,http://www.tripadvisor.com/Hotel_Review-g52024-d96128-Reviews-Portland_Marriott_Downtown_Waterfront-Portland_Oregon.html,Portland,1855 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Restaurant,Room service,Visit hotel website"
"The Benson, a Coast Hotel",http://www.tripadvisor.com/Hotel_Review-g52024-d115541-Reviews-The_Benson_a_Coast_Hotel-Portland_Oregon.html,Portland,2762 ,,2019/04/02,2019/04/04,CHF 145,Hotels.com,9,"Free Wifi,Restaurant,Visit hotel website"
Oxford Suites Portland - Jantzen Beach,http://www.tripadvisor.com/Hotel_Review-g52024-d102025-Reviews-Oxford_Suites_Portland_Jantzen_Beach-Portland_Oregon.html,Portland,1677 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Portland's White House,http://www.tripadvisor.com/Hotel_Review-g52024-d81254-Reviews-Portland_s_White_House-Portland_Oregon.html,Portland,517 ,,2019/04/02,2019/04/04,,Booking.com,5,"Free Wifi,Free parking"
Hotel deLuxe,http://www.tripadvisor.com/Hotel_Review-g52024-d112198-Reviews-Hotel_deLuxe-Portland_Oregon.html,Portland,3011 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Restaurant,Room service"
Travelers' House,http://www.tripadvisor.com/Hotel_Review-g52024-d6527803-Reviews-Travelers_House-Portland_Oregon.html,Portland,138 ,,2019/04/02,2019/04/04,,Booking.com,5,"Free Wifi,Visit hotel website"
Paramount Hotel,http://www.tripadvisor.com/Hotel_Review-g52024-d217669-Reviews-Paramount_Hotel-Portland_Oregon.html,Portland,1416 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn & Suites Portland-Pearl District,http://www.tripadvisor.com/Hotel_Review-g52024-d12511788-Reviews-Hampton_Inn_Suites_Portland_Pearl_District-Portland_Oregon.html,Portland,422 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included,Visit hotel website"
Kimpton Hotel Monaco Portland,http://www.tripadvisor.com/Hotel_Review-g52024-d102033-Reviews-Kimpton_Hotel_Monaco_Portland-Portland_Oregon.html,Portland,3465 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant,Visit hotel website"
Clarion Hotel Portland Airport,http://www.tripadvisor.com/Hotel_Review-g52024-d112206-Reviews-Clarion_Hotel_Portland_Airport-Portland_Oregon.html,Portland,720 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking"
Canopy by Hilton Portland Pearl District,http://www.tripadvisor.com/Hotel_Review-g52024-d13294894-Reviews-Canopy_by_Hilton_Portland_Pearl_District-Portland_Oregon.html,Portland,161 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
