hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Travelers Uptown Motel,http://www.tripadvisor.com/Hotel_Review-g33364-d3701293-Reviews-Travelers_Uptown_Motel-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.677879,9 ,,2019/04/02,2019/04/04, 79,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
The Mining Exchange a Wyndham Grand Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g33364-d2557595-Reviews-The_Mining_Exchange_a_Wyndham_Grand_Hotel_Spa-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.678619,2136 ,,2019/04/02,2019/04/04, 143,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Best Western Plus Peak Vista Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g33364-d224983-Reviews-Best_Western_Plus_Peak_Vista_Inn_Suites-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.679625,1874 ,,2019/04/02,2019/04/04, 119,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
The Academy Hotel Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d82914-Reviews-The_Academy_Hotel_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.680553,2762 ,,2019/04/02,2019/04/04, 89,Booking.com,10,"Free Wifi,Free parking"
Best Western Executive Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g33364-d85155-Reviews-Best_Western_Executive_Inn_Suites-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.681504,773 ,,2019/04/02,2019/04/04, 88,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
The Broadmoor,http://www.tripadvisor.com/Hotel_Review-g33364-d85145-Reviews-The_Broadmoor-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.682437,1706 ,,2019/04/02,2019/04/04, 350,Booking.com,11,"Pool,Restaurant,Visit hotel website"
Best Western Plus Executive Residency Fillmore Inn,http://www.tripadvisor.com/Hotel_Review-g33364-d13667937-Reviews-Best_Western_Plus_Executive_Residency_Fillmore_Inn-Colorado_Springs_El_Paso_County_Col.html,Colorado Springs,2019-03-20 17:25:07.683168,94 ,,2019/04/02,2019/04/04, 95,Booking.com,6,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Colorado Springs near the Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html,Colorado Springs,2019-03-20 17:25:07.683976,607 ,,2019/04/02,2019/04/04, 132,Hotels.com,10,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d82891-Reviews-Embassy_Suites_by_Hilton_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.684736,382 ,,2019/04/02,2019/04/04, 131,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Great Wolf Lodge Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d11236013-Reviews-Great_Wolf_Lodge_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.685426,2728 ,,2019/04/02,2019/04/04, 165,Booking.com,6,"Free Wifi,Free parking"
Hyatt Place Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d224975-Reviews-Hyatt_Place_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.686208,1024 ,,2019/04/02,2019/04/04, 127,Booking.com,12,"Free Wifi,Free parking"
Sonesta ES Suites Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d85149-Reviews-Sonesta_ES_Suites_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2019-03-20 17:25:07.686918,299 ,,2019/04/02,2019/04/04, 99,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
