hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Schlitterbahn Riverpark & Resort,http://www.tripadvisor.com/Hotel_Review-g60927-d10263343-Reviews-Schlitterbahn_Riverpark_Resort-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.637233,95 ,,2019/04/02,2019/04/04, 119,Booking.com,7,"Free Wifi,Free parking"
Hotel DeVille,http://www.tripadvisor.com/Hotel_Review-g60927-d4497104-Reviews-Hotel_DeVille-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.637914,112 ,,2019/04/02,2019/04/04, 94,Booking.com,7,"Free Wifi,Free parking"
Omni Corpus Christi Hotel,http://www.tripadvisor.com/Hotel_Review-g60927-d98580-Reviews-Omni_Corpus_Christi_Hotel-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.638942,3479 ,,2019/04/02,2019/04/04, 169,Hotels.com,11,"Pool,Restaurant,Visit hotel website"
"Country Inn & Suites by Radisson, Corpus Christi, TX",http://www.tripadvisor.com/Hotel_Review-g60927-d107558-Reviews-Country_Inn_Suites_by_Radisson_Corpus_Christi_TX-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.640138,427 ,,2019/04/02,2019/04/04, 97,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hawthorn Suites by Wyndham Corpus Christi,http://www.tripadvisor.com/Hotel_Review-g60927-d225342-Reviews-Hawthorn_Suites_by_Wyndham_Corpus_Christi-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.640853,573 ,,2019/04/02,2019/04/04, 120,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Corpus Christi,http://www.tripadvisor.com/Hotel_Review-g60927-d98574-Reviews-Best_Western_Corpus_Christi-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.641597,1005 ,,2019/04/02,2019/04/04, 120,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by HIlton Corpus Christi,http://www.tripadvisor.com/Hotel_Review-g60927-d98566-Reviews-Embassy_Suites_by_HIlton_Corpus_Christi-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.642356,914 ,,2019/04/02,2019/04/04, 167,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Corpus Christi,http://www.tripadvisor.com/Hotel_Review-g60927-d7383427-Reviews-Hampton_Inn_Suites_Corpus_Christi-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.643063,424 ,,2019/04/02,2019/04/04, 138,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Padre Island,http://www.tripadvisor.com/Hotel_Review-g60927-d107579-Reviews-Best_Western_Padre_Island-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.643741,369 ,,2019/04/02,2019/04/04, 99,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Corpus Christi,http://www.tripadvisor.com/Hotel_Review-g60927-d1382753-Reviews-Staybridge_Suites_Corpus_Christi-Corpus_Christi_Texas.html,Corpus Christi,2019-03-20 17:25:37.644389,291 ,,2019/04/02,2019/04/04, 158,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
