hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Grand Islander by Hilton Grand Vacations,http://www.tripadvisor.com/Hotel_Review-g60982-d11642160-Reviews-The_Grand_Islander_by_Hilton_Grand_Vacations-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.604916,615 ,,2019/04/02,2019/04/04, 386,Hilton.com,10,"Free Wifi,Pool,Visit hotel website"
Hotel La Croix,http://www.tripadvisor.com/Hotel_Review-g60982-d87119-Reviews-Hotel_La_Croix-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.605707,545 ,,2019/04/02,2019/04/04, 105,Agoda.com,10,"Free Wifi,Visit hotel website"
Prince Waikiki,http://www.tripadvisor.com/Hotel_Review-g60982-d87011-Reviews-Prince_Waikiki-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.606708,1183 ,,2019/04/02,2019/04/04, 226,Agoda.com,13,"Free Wifi,Restaurant,Visit hotel website"
The Modern Honolulu,http://www.tripadvisor.com/Hotel_Review-g60982-d1818106-Reviews-The_Modern_Honolulu-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.607685,4583 ,,2019/04/02,2019/04/04, 350,Expedia.ch,14,"Free Wifi,Pool,Visit hotel website"
Outrigger Waikiki Beach Resort,http://www.tripadvisor.com/Hotel_Review-g60982-d120684-Reviews-Outrigger_Waikiki_Beach_Resort-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.608446,5727 ,,2019/04/02,2019/04/04, 289,Agoda.com,13,"Free Wifi,Pool,Visit hotel website"
Shoreline Hotel Waikiki,http://www.tripadvisor.com/Hotel_Review-g60982-d2555768-Reviews-Shoreline_Hotel_Waikiki-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.609084,2181 ,,2019/04/02,2019/04/04, 135,Booking.com,13,"Free Wifi,Pool"
Queen Kapiolani Hotel,http://www.tripadvisor.com/Hotel_Review-g60982-d87095-Reviews-Queen_Kapiolani_Hotel-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.609735,144 ,,2019/04/02,2019/04/04, 188,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
‘Alohilani Resort Waikiki Beach,http://www.tripadvisor.com/Hotel_Review-g60982-d87111-Reviews-Alohilani_Resort_Waikiki_Beach-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.610400,758 ,,2019/04/02,2019/04/04, 279,Hotels.com,9,"Beachfront,Pool,Visit hotel website"
Hyatt Regency Waikiki Beach Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g60982-d242435-Reviews-Hyatt_Regency_Waikiki_Beach_Resort_Spa-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.611089,6367 ,,2019/04/02,2019/04/04, 199,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
Coconut Waikiki Hotel,http://www.tripadvisor.com/Hotel_Review-g60982-d86966-Reviews-Coconut_Waikiki_Hotel-Honolulu_Oahu_Hawaii.html,Honolulu,2019-03-20 17:25:03.611712,1127 ,,2019/04/02,2019/04/04, 149,Booking.com,14,"Free Wifi,Breakfast included"
